Period;Date;stage;GSPC;SHY;IEF;TLT;GLD;DBC;IGLB
3;2/10/1981;red;0.019473853;;;;;;
3;5/10/1981;red;0.001256715;;;;;;
3;6/10/1981;red;-0.001004123;;;;;;
3;7/10/1981;red;0.016081734;;;;;;
3;8/10/1981;red;0.008243344;;;;;;
3;9/10/1981;red;-0.00703132;;;;;;
3;12/10/1981;red;-0.001976104;;;;;;
3;13/10/1981;red;-0.003547565;;;;;;
3;14/10/1981;red;-0.016393407;;;;;;
3;15/10/1981;red;0.007659899;;;;;;
3;16/10/1981;red;-0.004343803;;;;;;
3;19/10/1981;red;-0.001761884;;;;;;
3;20/10/1981;red;0.010926167;;;;;;
3;21/10/1981;red;-0.001496511;;;;;;
3;22/10/1981;red;-0.003830134;;;;;;
3;23/10/1981;red;-0.008692752;;;;;;
3;26/10/1981;red;-0.003709906;;;;;;
3;27/10/1981;red;0.00956328;;;;;;
3;28/10/1981;red;0.001341236;;;;;;
3;29/10/1981;red;-0.003264959;;;;;;
3;30/10/1981;red;0.023769544;;;;;;
3;2/11/1981;red;0.018951493;;;;;;
3;3/11/1981;red;0.004830968;;;;;;
3;4/11/1981;red;-0.000480811;;;;;;
3;5/11/1981;red;-0.009619986;;;;;;
3;6/11/1981;red;-0.007042275;;;;;;
3;9/11/1981;red;0.005054233;;;;;;
3;10/11/1981;red;-0.004785498;;;;;;
3;11/11/1981;red;0.001793002;;;;;;
3;12/11/1981;red;0.002196585;;;;;;
3;13/11/1981;red;-0.012338698;;;;;;
3;16/11/1981;red;-0.011753105;;;;;;
3;17/11/1981;red;0.007568227;;;;;;
3;18/11/1981;red;-0.00734626;;;;;;
3;19/11/1981;red;0.003741868;;;;;;
3;20/11/1981;red;0.008284318;;;;;;
3;23/11/1981;red;-0.000903793;;;;;;
3;24/11/1981;red;0.015707267;;;;;;
3;25/11/1981;red;0.004372124;;;;;;
3;27/11/1981;red;0.008383661;;;;;;
3;30/11/1981;red;0.010072766;;;;;;
3;1/12/1981;red;-0.001978631;;;;;;
3;2/12/1981;red;-0.011181571;;;;;;
3;3/12/1981;red;0.003448555;;;;;;
3;4/12/1981;red;0.009111248;;;;;;
3;7/12/1981;red;-0.008474574;;;;;;
3;8/12/1981;red;-0.002955529;;;;;;
3;9/12/1981;red;0.005287644;;;;;;
3;10/12/1981;red;0.001832927;;;;;;
3;11/12/1981;red;-0.006204747;;;;;;
3;14/12/1981;red;-0.017209649;;;;;;
3;15/12/1981;red;0.001710369;;;;;;
3;16/12/1981;red;-0.004634521;;;;;;
3;17/12/1981;red;0.005718057;;;;;;
3;18/12/1981;red;0.007147476;;;;;;
3;21/12/1981;red;-0.00532261;;;;;;
3;22/12/1981;red;-0.00372952;;;;;;
3;23/12/1981;red;-0.00463867;;;;;;
3;24/12/1981;red;0.001880495;;;;;;
3;28/12/1981;red;-0.002203397;;;;;;
3;29/12/1981;red;-0.00490716;;;;;;
3;30/12/1981;red;0.005177981;;;;;;
3;31/12/1981;red;0.002044154;;;;;;
3;4/01/1982;red;0.001550345;;;;;;
3;5/01/1982;red;-0.021916204;;;;;;
3;6/01/1982;red;-0.007247004;;;;;;
3;7/01/1982;red;-0.002097667;;;;;;
3;8/01/1982;red;0.005213174;;;;;;
3;11/01/1982;red;-0.023170257;;;;;;
3;12/01/1982;red;-0.004110256;;;;;;
3;13/01/1982;red;-0.012209852;;;;;;
3;14/01/1982;red;0.005745157;;;;;;
3;15/01/1982;red;0.006837467;;;;;;
3;18/01/1982;red;0.007650644;;;;;;
3;19/01/1982;red;-0.010663709;;;;;;
3;20/01/1982;red;-0.006036083;;;;;;
3;21/01/1982;red;0.004164166;;;;;;
3;22/01/1982;red;-0.003196568;;;;;;
3;25/01/1982;red;0.000260066;;;;;;
3;26/01/1982;red;-0.001906258;;;;;;
3;27/01/1982;red;0.004774681;;;;;;
3;28/01/1982;red;0.027475379;;;;;;
3;29/01/1982;red;0.012445369;;;;;;
3;1/02/1982;red;-0.021760819;;;;;;
3;2/02/1982;red;0.001952821;;;;;;
3;3/02/1982;red;-0.012964992;;;;;;
3;4/02/1982;red;-0.000515155;;;;;;
3;5/02/1982;red;0.007215289;;;;;;
3;8/02/1982;red;-0.022428831;;;;;;
3;9/02/1982;red;-0.008287508;;;;;;
3;10/02/1982;red;0.00862072;;;;;;
3;11/02/1982;red;-0.00200596;;;;;;
3;12/02/1982;red;-0.000436975;;;;;;
3;16/02/1982;red;-0.002797689;;;;;;
3;17/02/1982;red;-0.003243865;;;;;;
3;18/02/1982;red;0.001143437;;;;;;
3;19/02/1982;red;-0.005271468;;;;;;
3;22/02/1982;red;-0.014396793;;;;;;
3;23/02/1982;red;-0.000716858;;;;;;
3;24/02/1982;red;0.017576891;;;;;;
3;25/02/1982;red;-0.002291373;;;;;;
3;26/02/1982;red;-0.000883301;;;;;;
3;1/03/1982;red;0.001768164;;;;;;
3;2/03/1982;red;-0.005559945;;;;;;
3;3/03/1982;red;-0.015619472;;;;;;
3;4/03/1982;red;-0.009376135;;;;;;
3;5/03/1982;red;-0.004914461;;;;;;
3;8/03/1982;red;-0.018291568;;;;;;
3;9/03/1982;red;0.013881177;;;;;;
3;10/03/1982;red;0.00532943;;;;;;
3;11/03/1982;red;-0.000457025;;;;;;
3;12/03/1982;red;-0.006858083;;;;;;
3;15/03/1982;red;0.00773406;;;;;;
3;16/03/1982;red;-0.001553203;;;;;;
3;17/03/1982;red;-0.001830134;;;;;;
3;18/03/1982;red;0.011184464;;;;;;
3;19/03/1982;red;0.002810494;;;;;;
3;22/03/1982;red;0.019528035;;;;;;
3;23/03/1982;red;0.006916791;;;;;;
3;24/03/1982;red;-0.005107899;;;;;;
3;25/03/1982;red;0.002124439;;;;;;
3;26/03/1982;red;-0.011218061;;;;;;
3;29/03/1982;red;0.003216015;;;;;;
3;30/03/1982;red;-0.000267199;;;;;;
3;31/03/1982;red;-0.002761178;;;;;;
3;1/04/1982;red;0.016345139;;;;;;
3;2/04/1982;red;0.011688213;;;;;;
3;5/04/1982;red;-0.003387763;;;;;;
3;6/04/1982;red;0.005491129;;;;;;
3;7/04/1982;red;0.000866839;;;;;;
3;8/04/1982;red;0.006582384;;;;;;
3;12/04/1982;red;-0.001892972;;;;;;
3;13/04/1982;red;-8.62E-05;;;;;;
3;14/04/1982;red;-0.001379396;;;;;;
3;15/04/1982;red;0.004489309;;;;;;
3;16/04/1982;red;0.003953581;;;;;;
3;19/04/1982;red;-0.000941706;;;;;;
3;20/04/1982;red;-0.010796868;;;;;;
3;21/04/1982;red;0.002425492;;;;;;
3;22/04/1982;red;0.012703087;;;;;;
3;23/04/1982;red;0.012373044;;;;;;
3;26/04/1982;red;0.005225916;;;;;;
3;27/04/1982;red;-0.010565169;;;;;;
3;28/04/1982;red;-0.006271169;;;;;;
3;29/04/1982;red;-0.009551447;;;;;;
3;30/04/1982;red;0.002583115;;;;;;
3;3/05/1982;red;0.00326346;;;;;;
3;4/05/1982;red;0.005478509;;;;;;
3;5/05/1982;red;0.001787835;;;;;;
3;6/05/1982;red;0.008583344;;;;;;
3;7/05/1982;red;0.006656563;;;;;;
3;10/05/1982;red;-0.009123662;;;;;;
3;11/05/1982;red;0.008785276;;;;;;
3;12/05/1982;red;-0.002093452;;;;;;
3;13/05/1982;red;-0.00797178;;;;;;
3;14/05/1982;red;-0.001776342;;;;;;
3;17/05/1982;red;-0.011016041;;;;;;
3;18/05/1982;red;-0.007454398;;;;;;
3;19/05/1982;red;-0.00820094;;;;;;
3;20/05/1982;red;-0.00261122;;;;;;
3;21/05/1982;red;0.002618057;;;;;;
3;24/05/1982;red;-0.000870385;;;;;;
3;25/05/1982;red;-0.003397503;;;;;;
3;26/05/1982;red;-0.011276231;;;;;;
3;27/05/1982;red;-0.003978401;;;;;;
3;28/05/1982;red;-0.006923543;;;;;;
3;1/06/1982;red;-0.001787603;;;;;;
3;2/06/1982;red;0.003223501;;;;;;
3;3/06/1982;red;-0.001606572;;;;;;
3;4/06/1982;red;-0.015823389;;;;;;
3;7/06/1982;red;0.000272562;;;;;;
3;8/06/1982;red;-0.00444974;;;;;;
3;9/06/1982;red;-0.005837813;;;;;;
3;10/06/1982;red;0.00568862;;;;;;
3;11/06/1982;red;0.014870881;;;;;;
3;14/06/1982;red;-0.011506642;;;;;;
3;15/06/1982;red;-0.002455408;;;;;;
3;16/06/1982;red;-0.00747561;;;;;;
3;17/06/1982;red;-0.011665327;;;;;;
3;18/06/1982;red;-0.002973975;;;;;;
3;21/06/1982;red;-0.00074573;;;;;;
3;22/06/1982;red;0.010261252;;;;;;
3;23/06/1982;red;0.016989808;;;;;;
3;24/06/1982;red;-0.002814578;;;;;;
3;25/06/1982;red;-0.006282458;;;;;;
3;28/06/1982;red;0.010262074;;;;;;
3;29/06/1982;red;-0.000453501;;;;;;
3;30/06/1982;red;-0.005444139;;;;;;
3;1/07/1982;red;-0.008210943;;;;;;
3;2/07/1982;red;-0.009750691;;;;;;
3;6/07/1982;red;-0.003344176;;;;;;
3;7/07/1982;red;-0.000652435;;;;;;
3;8/07/1982;red;0.002891229;;;;;;
3;9/07/1982;red;0.012089677;;;;;;
3;12/07/1982;red;0.006799576;;;;;;
3;13/07/1982;red;-0.001095216;;;;;;
3;14/07/1982;red;0.009045277;;;;;;
3;15/07/1982;red;0.00027163;;;;;;
3;16/07/1982;red;0.005431325;;;;;;
3;19/07/1982;red;-0.003061099;;;;;;
3;20/07/1982;red;0.007315068;;;;;;
3;21/07/1982;red;-0.001075871;;;;;;
3;22/07/1982;red;0.00053855;;;;;;
3;23/07/1982;red;-0.002780814;;;;;;
3;26/07/1982;red;-0.007286117;;;;;;
3;27/07/1982;red;-0.008426969;;;;;;
3;28/07/1982;red;-0.015443685;;;;;;
3;29/07/1982;red;-0.000185601;;;;;;
3;30/07/1982;red;-0.005848542;;;;;;
3;2/08/1982;red;0.017648774;;;;;;
3;3/08/1982;red;-0.010552409;;;;;;
3;4/08/1982;red;-0.01567284;;;;;;
3;5/08/1982;red;-0.009233048;;;;;;
3;6/08/1982;red;-0.013788556;;;;;;
3;9/08/1982;red;-0.006074605;;;;;;
3;10/08/1982;red;-0.002328342;;;;;;
3;11/08/1982;red;-0.002333701;;;;;;
3;12/08/1982;red;-0.001754389;;;;;;
3;13/08/1982;red;0.01396212;;;;;;
3;16/08/1982;red;0.002311004;;;;;;
3;17/08/1982;red;0.047555046;;;;;;
3;18/08/1982;red;-0.004585473;;;;;;
3;19/08/1982;red;0.005712206;;;;;;
3;20/08/1982;red;0.035360872;;;;;;
3;23/08/1982;red;0.02734033;;;;;;
3;24/08/1982;red;-0.006545535;;;;;;
3;25/08/1982;red;0.019332495;;;;;;
3;26/08/1982;red;0.008249713;;;;;;
3;27/08/1982;red;-0.012146794;;;;;;
3;30/08/1982;red;0.004696466;;;;;;
3;31/08/1982;red;0.015723256;;;;;;
4;4/09/1990;red;0.004023703;;;;;;
4;5/09/1990;red;0.004023703;;;;;;
4;6/09/1990;red;-0.012115117;;;;;;
4;7/09/1990;red;0.00917432;;;;;;
4;10/09/1990;red;-0.005473064;;;;;;
4;11/09/1990;red;-0.001834395;;;;;;
4;12/09/1990;red;0.004672315;;;;;;
4;13/09/1990;red;-0.012060565;;;;;;
4;14/09/1990;red;-0.005711619;;;;;;
4;17/09/1990;red;0.002966898;;;;;;
4;18/09/1990;red;0.002612006;;;;;;
4;19/09/1990;red;-0.006277464;;;;;;
4;20/09/1990;red;-0.01617181;;;;;;
4;21/09/1990;red;-0.000513689;;;;;;
4;24/09/1990;red;-0.021617663;;;;;;
4;25/09/1990;red;0.012049028;;;;;;
4;26/09/1990;red;-0.010380887;;;;;;
4;27/09/1990;red;-0.013407187;;;;;;
4;28/09/1990;red;0.016878714;;;;;;
4;1/10/1990;red;0.02904759;;;;;;
4;2/10/1990;red;0.000857272;;;;;;
4;3/10/1990;red;-0.012087173;;;;;;
4;4/10/1990;red;0.004142609;;;;;;
4;5/10/1990;red;-0.003805694;;;;;;
4;8/10/1990;red;0.006356376;;;;;;
4;9/10/1990;red;-0.026732183;;;;;;
4;10/10/1990;red;-0.015437533;;;;;;
4;11/10/1990;red;-0.016412074;;;;;;
4;12/10/1990;red;0.015467432;;;;;;
4;15/10/1990;red;0.010665641;;;;;;
4;16/10/1990;red;-0.014213625;;;;;;
4;17/10/1990;red;-0.000535272;;;;;;
4;18/10/1990;red;0.023363168;;;;;;
4;19/10/1990;red;0.022044943;;;;;;
4;22/10/1990;red;0.007296463;;;;;;
4;23/10/1990;red;-0.007624934;;;;;;
4;24/10/1990;red;0.000768411;;;;;;
4;25/10/1990;red;-0.007773489;;;;;;
4;26/10/1990;red;-0.01760332;;;;;;
4;29/10/1990;red;-0.009287476;;;;;;
4;30/10/1990;red;0.007221388;;;;;;
4;31/10/1990;red;-0.000197322;;;;;;
4;1/11/1990;red;0.009934174;;;;;;
4;2/11/1990;red;0.01573193;;;;;;
4;5/11/1990;red;0.008786244;;;;;;
4;6/11/1990;red;-0.009440863;;;;;;
4;7/11/1990;red;-0.018002649;;;;;;
4;8/11/1990;red;0.005228507;;;;;;
4;9/11/1990;red;0.019927847;;;;;;
4;12/11/1990;red;0.018295471;;;;;;
4;13/11/1990;red;-0.005665449;;;;;;
4;14/11/1990;red;0.008593762;;;;;;
4;15/11/1990;red;-0.010549329;;;;;;
4;16/11/1990;red;0.000315457;;;;;;
4;19/11/1990;red;0.007000508;;;;;;
4;20/11/1990;red;-0.012619774;;;;;;
4;21/11/1990;red;0.002283471;;;;;;
4;23/11/1990;red;-0.002942736;;;;;;
4;26/11/1990;red;0.004474782;;;;;;
4;27/11/1990;red;0.005023526;;;;;;
4;28/11/1990;red;-0.000471531;;;;;;
4;29/11/1990;red;-0.004812073;;;;;;
4;30/11/1990;red;0.018330028;;;;;;
4;3/12/1990;red;0.005834538;;;;;;
4;4/12/1990;red;0.006942302;;;;;;
4;5/12/1990;red;0.010939198;;;;;;
4;6/12/1990;red;-0.002576401;;;;;;
4;7/12/1990;red;-0.004011327;;;;;;
4;10/12/1990;red;0.003478305;;;;;;
4;11/12/1990;red;-0.007449336;;;;;;
4;12/12/1990;red;0.011487563;;;;;;
4;13/12/1990;red;-0.002574294;;;;;;
4;14/12/1990;red;-0.007651634;;;;;;
4;17/12/1990;red;-0.002447887;;;;;;
4;18/12/1990;red;0.012361202;;;;;;
4;19/12/1990;red;0.000454551;;;;;;
4;20/12/1990;red;-0.000242329;;;;;;
4;21/12/1990;red;0.004937613;;;;;;
4;24/12/1990;red;-0.005576507;;;;;;
4;26/12/1990;red;0.002879698;;;;;;
4;27/12/1990;red;-0.007737638;;;;;;
4;28/12/1990;red;0.001309795;;;;;;
4;31/12/1990;red;0.004563154;;;;;;
4;2/01/1991;red;-0.011416598;;;;;;
4;3/01/1991;red;-0.013907209;;;;;;
4;4/01/1991;red;-0.002826889;;;;;;
4;7/01/1991;red;-0.017320865;;;;;;
4;8/01/1991;red;-0.001711921;;;;;;
4;9/01/1991;red;-0.010828847;;;;;;
4;10/01/1991;red;0.009759571;;;;;;
4;11/01/1991;red;0.002225582;;;;;;
4;14/01/1991;red;-0.008692132;;;;;;
4;15/01/1991;red;0.003968194;;;;;;
4;16/01/1991;red;0.007777396;;;;;;
4;17/01/1991;red;0.037321654;;;;;;
4;18/01/1991;red;0.012989023;;;;;;
4;21/01/1991;red;-0.003521697;;;;;;
4;22/01/1991;red;-0.008306651;;;;;;
4;23/01/1991;red;0.005787195;;;;;;
4;24/01/1991;red;0.0138397;;;;;;
4;25/01/1991;red;0.003853302;;;;;;
4;28/01/1991;red;-0.000119048;;;;;;
4;29/01/1991;red;-0.000565433;;;;;;
4;30/01/1991;red;0.015096497;;;;;;
4;31/01/1991;red;0.008858611;;;;;;
4;1/02/1991;red;-0.002558674;;;;;;
4;4/02/1991;red;0.015420518;;;;;;
4;5/02/1991;red;0.008382654;;;;;;
4;6/02/1991;red;0.019387341;;;;;;
4;7/02/1991;red;-0.004328814;;;;;;
4;8/02/1991;red;0.007937892;;;;;;
4;11/02/1991;red;0.02568521;;;;;;
4;12/02/1991;red;-0.008356359;;;;;;
4;13/02/1991;red;0.009630613;;;;;;
4;14/02/1991;red;-0.013007392;;;;;;
4;15/02/1991;red;0.013288662;;;;;;
4;19/02/1991;red;0.00089421;;;;;;
4;20/02/1991;red;-0.011505454;;;;;;
4;21/02/1991;red;-0.000465612;;;;;;
4;22/02/1991;red;0.001863147;;;;;;
4;25/02/1991;red;0.004403161;;;;;;
4;26/02/1991;red;-0.012116789;;;;;;
4;27/02/1991;red;0.013588359;;;;;;
4;28/02/1991;red;-0.001821893;;;;;;
4;1/03/1991;red;0.009262522;;;;;;
4;4/03/1991;red;-0.003077212;;;;;;
4;5/03/1991;red;0.020009246;;;;;;
4;6/03/1991;red;-0.001459938;;;;;;
4;7/03/1991;red;-0.000691203;;;;;;
4;8/03/1991;red;-0.00255378;;;;;;
4;11/03/1991;red;-0.005307429;;;;;;
4;12/03/1991;red;-0.007856051;;;;;;
4;13/03/1991;red;0.012269298;;;;;;
4;14/03/1991;red;-0.002856628;;;;;;
4;15/03/1991;red;0.000240954;;;;;;
4;18/03/1991;red;-0.003961591;;;;;;
4;19/03/1991;red;-0.014834294;;;;;;
4;20/03/1991;red;0.003628078;;;;;;
4;21/03/1991;red;-0.003642169;;;;;;
4;22/03/1991;red;0.002455192;;;;;;
4;25/03/1991;red;0.006394839;;;;;;
4;26/03/1991;red;0.017494528;;;;;;
4;27/03/1991;red;-0.002524533;;;;;;
4;28/03/1991;red;-0.000346356;;;;;;
5;1/12/2000;red;0.007405542;;;;;;
5;4/12/2000;red;0.007405542;;;;;;
5;5/12/2000;red;0.038921688;;;;;;
5;6/12/2000;red;-0.01821965;;;;;;
5;7/12/2000;red;-0.005852864;;;;;;
5;8/12/2000;red;0.019604752;;;;;;
5;11/12/2000;red;0.007526105;;;;;;
5;12/12/2000;red;-0.00653521;;;;;;
5;13/12/2000;red;-0.008160901;;;;;;
5;14/12/2000;red;-0.014014762;;;;;;
5;15/12/2000;red;-0.021462738;;;;;;
5;18/12/2000;red;0.008070698;;;;;;
5;19/12/2000;red;-0.012957962;;;;;;
5;20/12/2000;red;-0.031295946;;;;;;
5;21/12/2000;red;0.008001641;;;;;;
5;22/12/2000;red;0.024386965;;;;;;
5;26/12/2000;red;0.007075302;;;;;;
5;27/12/2000;red;0.010439635;;;;;;
5;28/12/2000;red;0.003988146;;;;;;
5;29/12/2000;red;-0.010448009;;;;;;
5;2/01/2001;red;-0.028031939;;;;;;
5;3/01/2001;red;0.050098606;;;;;;
5;4/01/2001;red;-0.010552474;;;;;;
5;5/01/2001;red;-0.026242362;;;;;;
5;8/01/2001;red;-0.001917812;;;;;;
5;9/01/2001;red;0.00381219;;;;;;
5;10/01/2001;red;0.009586386;;;;;;
5;11/01/2001;red;0.0103177;;;;;;
5;12/01/2001;red;-0.006232871;;;;;;
5;16/01/2001;red;0.006143093;;;;;;
5;17/01/2001;red;0.002125615;;;;;;
5;18/01/2001;red;0.01391532;;;;;;
5;19/01/2001;red;-0.004028229;;;;;;
5;22/01/2001;red;0.000268137;;;;;;
5;23/01/2001;red;0.013031499;;;;;;
5;24/01/2001;red;0.002866822;;;;;;
5;25/01/2001;red;-0.00497694;;;;;;
5;26/01/2001;red;-0.001885849;;;;;;
5;29/01/2001;red;0.006804748;;;;;;
5;30/01/2001;red;0.007007877;;;;;;
5;31/01/2001;red;-0.005619714;;;;;;
5;1/02/2001;red;0.005461132;;;;;;
5;2/02/2001;red;-0.01747399;;;;;;
5;5/02/2001;red;0.003586659;;;;;;
5;6/02/2001;red;-0.001513722;;;;;;
5;7/02/2001;red;-0.008408143;;;;;;
5;8/02/2001;red;-0.006234655;;;;;;
5;9/02/2001;red;-0.013335549;;;;;;
5;12/02/2001;red;0.011827291;;;;;;
5;13/02/2001;red;-0.008652126;;;;;;
5;14/02/2001;red;-0.002183807;;;;;;
5;15/02/2001;red;0.008123549;;;;;;
5;16/02/2001;red;-0.018905297;;;;;;
5;20/02/2001;red;-0.017356563;;;;;;
5;21/02/2001;red;-0.018507453;;;;;;
5;22/02/2001;red;-0.00195183;;;;;;
5;23/02/2001;red;-0.005555436;;;;;;
5;26/02/2001;red;0.017489958;;;;;;
5;27/02/2001;red;-0.007659908;;;;;;
5;28/02/2001;red;-0.014309109;;;;;;
5;1/03/2001;red;0.001040404;;;;;;
5;2/03/2001;red;-0.00567979;;;;;;
5;5/03/2001;red;0.005858124;;;;;;
5;6/03/2001;red;0.009980598;;;;;;
5;7/03/2001;red;0.006452357;;;;;;
5;8/03/2001;red;0.002258497;;;;;;
5;9/03/2001;red;-0.024763941;;;;;;
5;12/03/2001;red;-0.043180756;;;;;;
5;13/03/2001;red;0.014828497;;;;;;
5;14/03/2001;red;-0.025842119;;;;;;
5;15/03/2001;red;0.005871295;;;;;;
5;16/03/2001;red;-0.019624074;;;;;;
5;19/03/2001;red;0.017626685;;;;;;
5;20/03/2001;red;-0.024077402;;;;;;
5;21/03/2001;red;-0.017923702;;;;;;
5;22/03/2001;red;-0.004063717;;;;;;
5;23/03/2001;red;0.01990909;;;;;;
5;26/03/2001;red;0.011282371;;;;;;
5;27/03/2001;red;0.02557505;;;;;;
5;28/03/2001;red;-0.024429654;;;;;;
5;29/03/2001;red;-0.004630308;;;;;;
5;30/03/2001;red;0.010784447;;;;;;
5;2/04/2001;red;-0.012461939;;;;;;
5;3/04/2001;red;-0.034393111;;;;;;
5;4/04/2001;red;-0.002901109;;;;;;
5;5/04/2001;red;0.043679983;;;;;;
5;6/04/2001;red;-0.019983576;;;;;;
5;9/04/2001;red;0.008117395;;;;;;
5;10/04/2001;red;0.027066025;;;;;;
5;11/04/2001;red;-0.002131147;;;;;;
5;12/04/2001;red;0.015104328;;;;;;
5;16/04/2001;red;-0.003227669;;;;;;
5;17/04/2001;red;0.010282453;;;;;;
5;18/04/2001;red;0.038890404;;;;;;
5;19/04/2001;red;0.01254273;;;;;;
5;20/04/2001;red;-0.008542751;;;;;;
5;23/04/2001;red;-0.014980125;;;;;;
5;24/04/2001;red;-0.012161467;;;;;;
5;25/04/2001;red;0.015940891;;;;;;
5;26/04/2001;red;0.004695845;;;;;;
5;27/04/2001;red;0.015009906;;;;;;
5;30/04/2001;red;-0.002865079;;;;;;
5;1/05/2001;red;0.013589855;;;;;;
5;2/05/2001;red;0.000781808;;;;;;
5;3/05/2001;red;-0.014872693;;;;;;
5;4/05/2001;red;0.014440428;;;;;;
5;7/05/2001;red;-0.002447458;;;;;;
5;8/05/2001;red;-0.001828287;;;;;;
5;9/05/2001;red;-0.00448772;;;;;;
5;10/05/2001;red;-0.000286717;;;;;;
5;11/05/2001;red;-0.00757661;;;;;;
5;14/05/2001;red;0.002609038;;;;;;
5;15/05/2001;red;0.000416277;;;;;;
5;16/05/2001;red;0.028452787;;;;;;
5;17/05/2001;red;0.002723757;;;;;;
5;18/05/2001;red;0.002693052;;;;;;
5;21/05/2001;red;0.016153748;;;;;;
5;22/05/2001;red;-0.002627873;;;;;;
5;23/05/2001;red;-0.015526399;;;;;;
5;24/05/2001;red;0.003196148;;;;;;
5;25/05/2001;red;-0.011815947;;;;;;
5;29/05/2001;red;-0.007794067;;;;;;
5;30/05/2001;red;-0.015655515;;;;;;
5;31/05/2001;red;0.006201518;;;;;;
5;1/06/2001;red;0.003862097;;;;;;
5;4/06/2001;red;0.005108348;;;;;;
5;5/06/2001;red;0.01299016;;;;;;
5;6/06/2001;red;-0.01054864;;;;;;
5;7/06/2001;red;0.00545651;;;;;;
5;8/06/2001;red;-0.009397319;;;;;;
5;11/06/2001;red;-0.008355953;;;;;;
5;12/06/2001;red;0.001163881;;;;;;
5;13/06/2001;red;-0.011346897;;;;;;
5;14/06/2001;red;-0.017501596;;;;;;
5;15/06/2001;red;-0.004516883;;;;;;
5;18/06/2001;red;-0.004883174;;;;;;
5;19/06/2001;red;0.003434127;;;;;;
5;20/06/2001;red;0.008708753;;;;;;
5;21/06/2001;red;0.011364213;;;;;;
5;22/06/2001;red;-0.009450028;;;;;;
5;25/06/2001;red;-0.00550863;;;;;;
5;26/06/2001;red;-0.001509902;;;;;;
5;27/06/2001;red;-0.004676406;;;;;;
5;28/06/2001;red;0.012493089;;;;;;
5;29/06/2001;red;-0.001484216;;;;;;
5;2/07/2001;red;0.010078543;;;;;;
5;3/07/2001;red;-0.001835517;;;;;;
5;5/07/2001;red;-0.012321246;;;;;;
5;6/07/2001;red;-0.023498265;;;;;;
5;9/07/2001;red;0.006878995;;;;;;
5;10/07/2001;red;-0.014397978;;;;;;
5;11/07/2001;red;-0.001134104;;;;;;
5;12/07/2001;red;0.023691267;;;;;;
5;13/07/2001;red;0.006241031;;;;;;
5;16/07/2001;red;-0.010882882;;;;;;
5;17/07/2001;red;0.009971301;;;;;;
5;18/07/2001;red;-0.005541633;;;;;;
5;19/07/2001;red;0.006052827;;;;;;
5;20/07/2001;red;-0.003432078;;;;;;
5;23/07/2001;red;-0.016368623;;;;;;
5;24/07/2001;red;-0.016271634;;;;;;
5;25/07/2001;red;0.016079858;;;;;;
5;26/07/2001;red;0.010449533;;;;;;
5;27/07/2001;red;0.002402377;;;;;;
5;30/07/2001;red;-0.001078043;;;;;;
5;31/07/2001;red;0.00557065;;;;;;
5;1/08/2001;red;0.003880414;;;;;;
5;2/08/2001;red;0.003963999;;;;;;
5;3/08/2001;red;-0.005242698;;;;;;
5;6/08/2001;red;-0.011421745;;;;;;
5;7/08/2001;red;0.003265397;;;;;;
5;8/08/2001;red;-0.017328126;;;;;;
5;9/08/2001;red;-8.45E-05;;;;;;
5;10/08/2001;red;0.005686842;;;;;;
5;13/08/2001;red;0.000949456;;;;;;
5;14/08/2001;red;-0.003827833;;;;;;
5;15/08/2001;red;-0.007339462;;;;;;
5;16/08/2001;red;0.003089942;;;;;;
5;17/08/2001;red;-0.016663052;;;;;;
5;20/08/2001;red;0.008124188;;;;;;
5;21/08/2001;red;-0.01207948;;;;;;
5;22/08/2001;red;0.006956128;;;;;;
5;23/08/2001;red;-0.002763293;;;;;;
5;24/08/2001;red;0.01965432;;;;;;
5;27/08/2001;red;-0.004827368;;;;;;
5;28/08/2001;red;-0.015010008;;;;;;
5;29/08/2001;red;-0.011149238;;;;;;
5;30/08/2001;red;-0.017003926;;;;;;
5;31/08/2001;red;0.004029943;;;;;;
5;4/09/2001;red;-0.000564596;;;;;;
5;5/09/2001;red;-0.001059148;;;;;;
5;6/09/2001;red;-0.022390272;;;;;;
5;7/09/2001;red;-0.018637016;;;;;;
5;10/09/2001;red;0.006225948;;;;;;
5;17/09/2001;red;-0.049215605;;;;;;
5;18/09/2001;red;-0.005804971;;;;;;
5;19/09/2001;red;-0.016112491;;;;;;
5;20/09/2001;red;-0.031059934;;;;;;
5;21/09/2001;red;-0.01903426;;;;;;
5;24/09/2001;red;0.038983252;;;;;;
5;25/09/2001;red;0.008789683;;;;;;
5;26/09/2001;red;-0.005166647;;;;;;
5;27/09/2001;red;0.011489124;;;;;;
5;28/09/2001;red;0.021921988;;;;;;
5;1/10/2001;red;-0.002295898;;;;;;
5;2/10/2001;red;0.012305528;;;;;;
5;3/10/2001;red;0.01992721;;;;;;
5;4/10/2001;red;-0.002471392;;;;;;
5;5/10/2001;red;0.00163608;;;;;;
5;8/10/2001;red;-0.008344438;;;;;;
5;9/10/2001;red;-0.005355541;;;;;;
5;10/10/2001;red;0.022938245;;;;;;
5;11/10/2001;red;0.015208341;;;;;;
5;12/10/2001;red;-0.005266878;;;;;;
5;15/10/2001;red;-0.001529835;;;;;;
5;16/10/2001;red;0.006935961;;;;;;
5;17/10/2001;red;-0.018632644;;;;;;
5;18/10/2001;red;-0.007873048;;;;;;
