Period,Date,stage,GSPC,IXIC,DJI,IWM,d_GSPC,d_IXIC,d_DJI,d_IWM
7,28/05/2020,red,3029.72998,9368.990234,25400.64063,136.3422089,-0.002107915,-0.004607783,-0.005778431,-0.023691159
7,29/05/2020,red,3044.310059,9489.870117,25383.10938,135.5614014,0.004812336,0.012902125,-0.000690189,-0.005726822
7,01/06/2020,red,3055.72998,9552.049805,25475.01953,136.8594513,0.003751235,0.006552217,0.003620918,0.009575365
7,02/06/2020,red,3080.820068,9608.379883,25742.65039,137.9915619,0.008210833,0.005897172,0.010505619,0.008272067
7,03/06/2020,red,3122.870117,9682.910156,26269.89063,141.3196259,0.013648979,0.007756799,0.020481195,0.024117881
7,04/06/2020,red,3112.350098,9615.80957,26281.82031,141.1146393,-0.003368702,-0.006929795,0.00045412,-0.001450518
7,05/06/2020,red,3193.929932,9814.080078,27110.98047,146.5702972,0.026211651,0.020619222,0.03154881,0.038661176
7,08/06/2020,red,3232.389893,9924.75,27572.43945,149.4103699,0.012041579,0.011276648,0.01702111,0.019376864
7,09/06/2020,red,3207.179932,9953.75,27272.30078,146.6483612,-0.007799171,0.002921988,-0.010885459,-0.018486058
7,10/06/2020,red,3190.139893,10020.34961,26989.99023,142.6664429,-0.005313091,0.006690906,-0.010351549,-0.027152832
7,11/06/2020,red,3002.100098,9492.730469,25128.16992,131.7844543,-0.058944059,-0.052654764,-0.068981882,-0.076275741
7,12/06/2020,red,3041.310059,9588.80957,25605.53906,134.946579,0.013060844,0.010121335,0.01899737,0.023994672
7,15/06/2020,red,3066.590088,9726.019531,25763.16016,138.0665436,0.008312217,0.014309384,0.006155742,0.023119998
7,16/06/2020,red,3124.73999,9895.870117,26289.98047,141.3862,0.018962398,0.017463525,0.02044859,0.024043887
7,17/06/2020,red,3113.48999,9910.530273,26119.60938,138.8303528,-0.0036003,0.001481442,-0.006480457,-0.018077063
7,18/06/2020,red,3115.340088,9943.049805,26080.09961,138.7813568,0.00059422,0.003281311,-0.001512648,-0.00035292
7,19/06/2020,red,3097.73999,9946.120117,25871.46094,138.0665436,-0.005649495,0.00030879,-0.007999918,-0.005150643
7,22/06/2020,red,3117.860107,10056.48047,26024.96094,139.4472656,0.006495095,0.011095819,0.005933179,0.01000041
7,23/06/2020,red,3131.290039,10131.37012,26156.09961,140.0348206,0.00430742,0.007446905,0.005038957,0.004213457
7,24/06/2020,red,3050.330078,9909.169922,25445.93945,135.4910431,-0.025855146,-0.0219319,-0.027150843,-0.032447483
7,25/06/2020,red,3083.76001,10017,25745.59961,137.5377045,0.010959447,0.010881848,0.011776345,0.015105511
7,26/06/2020,red,3009.050049,9757.219727,25015.55078,133.8360901,-0.024226905,-0.02593394,-0.028356257,-0.026913452
7,29/06/2020,red,3053.23999,9874.150391,25595.80078,138.2133942,0.014685678,0.011984015,0.023195572,0.032706455
7,30/06/2020,red,3100.290039,10058.76953,25812.88086,140.2111053,0.015409876,0.018697218,0.008481082,0.014453817
