Period;Date;stage;GSPC;SHY;IEF;TLT;GLD;DBC;IGLB
4;20/08/1991;light green;0.00786249;;;;;;
4;21/08/1991;light green;0.02941255;;;;;;
4;22/08/1991;light green;0.001894545;;;;;;
4;23/08/1991;light green;0.007257371;;;;;;
4;26/08/1991;light green;-0.000811851;;;;;;
4;27/08/1991;light green;-0.002005861;;;;;;
4;28/08/1991;light green;0.009108068;;;;;;
4;29/08/1991;light green;-0.000428634;;;;;;
4;30/08/1991;light green;-0.002623171;;;;;;
4;3/09/1991;light green;-0.008294765;;;;;;
4;4/09/1991;light green;-0.005559079;;;;;;
4;5/09/1991;light green;-0.002128334;;;;;;
4;6/09/1991;light green;-0.000102813;;;;;;
4;9/09/1991;light green;-0.001362115;;;;;;
4;10/09/1991;light green;-0.010319916;;;;;;
4;11/09/1991;light green;0.001378195;;;;;;
4;12/09/1991;light green;0.00584279;;;;;;
4;13/09/1991;light green;-0.009681417;;;;;;
4;16/09/1991;light green;0.005709227;;;;;;
4;17/09/1991;light green;-0.000725799;;;;;;
4;18/09/1991;light green;0.003735415;;;;;;
4;19/09/1991;light green;0.001602303;;;;;;
4;20/09/1991;light green;0.000928929;;;;;;
4;23/09/1991;light green;-0.005155702;;;;;;
4;24/09/1991;light green;0.00463821;;;;;;
4;25/09/1991;light green;-0.002140741;;;;;;
4;26/09/1991;light green;-0.001008102;;;;;;
4;27/09/1991;light green;-0.00152655;;;;;;
4;30/09/1991;light green;0.005079014;;;;;;
4;1/10/1991;light green;0.003454924;;;;;;
4;2/10/1991;light green;-0.002415217;;;;;;
4;3/10/1991;light green;-0.009761522;;;;;;
4;4/10/1991;light green;-0.008375169;;;;;;
4;7/10/1991;light green;-0.004590164;;;;;;
4;8/10/1991;light green;0.003083039;;;;;;
4;9/10/1991;light green;-0.010166353;;;;;;
4;10/10/1991;light green;0.00995223;;;;;;
4;11/10/1991;light green;0.002365062;;;;;;
4;14/10/1991;light green;0.01316028;;;;;;
4;15/10/1991;light green;0.011747376;;;;;;
4;16/10/1991;light green;0.004577832;;;;;;
4;17/10/1991;light green;-0.002240261;;;;;;
4;18/10/1991;light green;0.00147986;;;;;;
4;21/10/1991;light green;-0.006318499;;;;;;
4;22/10/1991;light green;-0.005615103;;;;;;
4;23/10/1991;light green;0.00028367;;;;;;
4;24/10/1991;light green;-0.007398039;;;;;;
4;25/10/1991;light green;-0.002259317;;;;;;
4;28/10/1991;light green;0.013846894;;;;;;
4;29/10/1991;light green;0.005031891;;;;;;
4;30/10/1991;light green;0.003780475;;;;;;
4;31/10/1991;light green;-0.001297789;;;;;;
4;1/11/1991;light green;-0.00287936;;;;;;
4;4/11/1991;light green;-0.002657693;;;;;;
4;5/11/1991;light green;-0.004022772;;;;;;
4;6/11/1991;light green;0.003241516;;;;;;
4;7/11/1991;light green;0.009616124;;;;;;
4;8/11/1991;light green;-0.002108063;;;;;;
4;11/11/1991;light green;0.000585356;;;;;;
4;12/11/1991;light green;0.009208372;;;;;;
4;13/11/1991;light green;0.001688797;;;;;;
4;14/11/1991;light green;-0.000654261;;;;;;
4;15/11/1991;light green;-0.03658567;;;;;;
4;18/11/1991;light green;0.006847512;;;;;;
4;19/11/1991;light green;-0.015107406;;;;;;
4;20/11/1991;light green;-0.002345724;;;;;;
4;21/11/1991;light green;0.004041949;;;;;;
4;22/11/1991;light green;-0.010314116;;;;;;
4;25/11/1991;light green;-0.002126916;;;;;;
4;26/11/1991;light green;0.006980325;;;;;;
4;27/11/1991;light green;-0.003730563;;;;;;
4;29/11/1991;light green;-0.003532032;;;;;;
4;2/12/1991;light green;0.016470318;;;;;;
4;3/12/1991;light green;-0.001153651;;;;;;
4;4/12/1991;light green;-0.002336162;;;;;;
4;5/12/1991;light green;-0.007051313;;;;;;
4;6/12/1991;light green;0.004531099;;;;;;
4;9/12/1991;light green;-0.002215764;;;;;;
4;10/12/1991;light green;-0.000951768;;;;;;
4;11/12/1991;light green;-0.000529192;;;;;;
4;12/12/1991;light green;0.01019321;;;;;;
4;13/12/1991;light green;0.00765303;;;;;;
4;16/12/1991;light green;-2.60E-05;;;;;;
4;17/12/1991;light green;-0.004473811;;;;;;
4;18/12/1991;light green;0.001933482;;;;;;
4;19/12/1991;light green;-0.002503447;;;;;;
4;20/12/1991;light green;0.011816427;;;;;;
4;23/12/1991;light green;0.025268702;;;;;;
4;24/12/1991;light green;0.006325234;;;;;;
4;26/12/1991;light green;0.013798137;;;;;;
4;27/12/1991;light green;0.004001569;;;;;;
4;30/12/1991;light green;0.021355172;;;;;;
4;31/12/1991;light green;0.004697166;;;;;;
5;3/12/2001;light green;0.01318703;;;;;;
5;4/12/2001;light green;0.01318703;;;;;;
5;5/12/2001;light green;0.022318244;;;;;;
5;6/12/2001;light green;-0.002776947;;;;;;
5;7/12/2001;light green;-0.007531417;;;;;;
5;10/12/2001;light green;-0.015867949;;;;;;
5;11/12/2001;light green;-0.002780911;;;;;;
5;12/12/2001;light green;0.000272649;;;;;;
5;13/12/2001;light green;-0.015557478;;;;;;
5;14/12/2001;light green;0.0033143;;;;;;
5;17/12/2001;light green;0.010034832;;;;;;
5;18/12/2001;light green;0.007546157;;;;;;
5;19/12/2001;light green;0.005809693;;;;;;
5;20/12/2001;light green;-0.008377122;;;;;;
5;21/12/2001;light green;0.00435111;;;;;;
5;24/12/2001;light green;-0.000209619;;;;;;
5;26/12/2001;light green;0.004123506;;;;;;
5;27/12/2001;light green;0.006751533;;;;;;
5;28/12/2001;light green;0.003361779;;;;;;
5;31/12/2001;light green;-0.011145427;;;;;;
5;2/01/2002;light green;0.005740095;;;;;;
5;3/01/2002;light green;0.009180091;;;;;;
5;4/01/2002;light green;0.006213144;;;;;;
5;7/01/2002;light green;-0.006498874;;;;;;
5;8/01/2002;light green;-0.003588368;;;;;;
5;9/01/2002;light green;-0.004798741;;;;;;
5;10/01/2002;light green;0.001220661;;;;;;
5;11/01/2002;light green;-0.009467876;;;;;;
5;14/01/2002;light green;-0.006276137;;;;;;
5;15/01/2002;light green;0.006834011;;;;;;
5;16/01/2002;light green;-0.016245122;;;;;;
5;17/01/2002;light green;0.010030472;;;;;;
5;18/01/2002;light green;-0.009922072;;;;;;
5;22/01/2002;light green;-0.0073342;;;;;;
5;23/01/2002;light green;0.00792452;;;;;;
5;24/01/2002;light green;0.003518915;;;;;;
5;25/01/2002;light green;0.000998105;;;;;;
5;28/01/2002;light green;-0.0001941;;;;;;
5;29/01/2002;light green;-0.02861282;;;;;;
5;30/01/2002;light green;0.011747648;;;;;;
5;31/01/2002;light green;0.014933956;;;;;;
5;1/02/2002;light green;-0.007078394;;;;;;
5;4/02/2002;light green;-0.024737133;;;;;;
5;5/02/2002;light green;-0.004038523;;;;;;
5;6/02/2002;light green;-0.005972377;;;;;;
5;7/02/2002;light green;-0.003082543;;;;;;
5;8/02/2002;light green;0.014858704;;;;;;
5;11/02/2002;light green;0.01434016;;;;;;
5;12/02/2002;light green;-0.003992968;;;;;;
5;13/02/2002;light green;0.009941318;;;;;;
5;14/02/2002;light green;-0.001814941;;;;;;
5;15/02/2002;light green;-0.011016701;;;;;;
5;19/02/2002;light green;-0.018873813;;;;;;
5;20/02/2002;light green;0.013513776;;;;;;
5;21/02/2002;light green;-0.015510327;;;;;;
5;22/02/2002;light green;0.008224261;;;;;;
5;25/02/2002;light green;0.017975197;;;;;;
5;26/02/2002;light green;-4.51E-05;;;;;;
5;27/02/2002;light green;0.000459725;;;;;;
5;28/02/2002;light green;-0.00284716;;;;;;
5;1/03/2002;light green;0.022634292;;;;;;
5;4/03/2002;light green;0.019491364;;;;;;
5;5/03/2002;light green;-0.006673327;;;;;;
5;6/03/2002;light green;0.014509575;;;;;;
5;7/03/2002;light green;-0.004497864;;;;;;
5;8/03/2002;light green;0.005848627;;;;;;
5;11/03/2002;light green;0.003392525;;;;;;
5;12/03/2002;light green;-0.002294056;;;;;;
5;13/03/2002;light green;-0.009857745;;;;;;
5;14/03/2002;light green;-0.000909745;;;;;;
5;15/03/2002;light green;0.011378612;;;;;;
5;18/03/2002;light green;-0.000523071;;;;;;
5;19/03/2002;light green;0.004066741;;;;;;
5;20/03/2002;light green;-0.015756832;;;;;;
5;21/03/2002;light green;0.001510605;;;;;;
5;22/03/2002;light green;-0.004238954;;;;;;
5;25/03/2002;light green;-0.014651307;;;;;;
5;26/03/2002;light green;0.005848724;;;;;;
5;27/03/2002;light green;0.005349161;;;;;;
5;28/03/2002;light green;0.002455101;;;;;;
5;1/04/2002;light green;-0.000740791;;;;;;
5;2/04/2002;light green;-0.008530037;;;;;;
5;3/04/2002;light green;-0.009993302;;;;;;
5;4/04/2002;light green;0.000835207;;;;;;
5;5/04/2002;light green;-0.003205059;;;;;;
5;8/04/2002;light green;0.002280209;;;;;;
5;9/04/2002;light green;-0.006656053;;;;;;
5;10/04/2002;light green;0.011334694;;;;;;
5;11/04/2002;light green;-0.023689289;;;;;;
5;12/04/2002;light green;0.00663236;;;;;;
5;15/04/2002;light green;-0.007614658;;;;;;
5;16/04/2002;light green;0.023418389;;;;;;
5;17/04/2002;light green;-0.002038382;;;;;;
5;18/04/2002;light green;-0.001420849;;;;;;
5;19/04/2002;light green;0.00062258;;;;;;
5;22/04/2002;light green;-0.015411082;;;;;;
5;23/04/2002;light green;-0.006201308;;;;;;
5;24/04/2002;light green;-0.007102843;;;;;;
5;25/04/2002;light green;-0.001518593;;;;;;
5;26/04/2002;light green;-0.013889429;;;;;;
5;29/04/2002;light green;-0.010099223;;;;;;
5;30/04/2002;light green;0.010765492;;;;;;
5;1/05/2002;light green;0.008858519;;;;;;
5;2/05/2002;light green;-0.001748709;;;;;;
5;3/05/2002;light green;-0.01026223;;;;;;
5;6/05/2002;light green;-0.019339881;;;;;;
5;7/05/2002;light green;-0.003020941;;;;;;
5;8/05/2002;light green;0.037503917;;;;;;
5;9/05/2002;light green;-0.014547427;;;;;;
5;10/05/2002;light green;-0.016793897;;;;;;
5;13/05/2002;light green;0.018550004;;;;;;
5;14/05/2002;light green;0.021143509;;;;;;
5;15/05/2002;light green;-0.005659524;;;;;;
5;16/05/2002;light green;0.006562397;;;;;;
5;17/05/2002;light green;0.007612236;;;;;;
5;20/05/2002;light green;-0.013293055;;;;;;
5;21/05/2002;light green;-0.010990219;;;;;;
5;22/05/2002;light green;0.005685831;;;;;;
5;23/05/2002;light green;0.010183915;;;;;;
5;24/05/2002;light green;-0.01208664;;;;;;
5;28/05/2002;light green;-0.008552986;;;;;;
5;29/05/2002;light green;-0.006412;;;;;;
5;30/05/2002;light green;-0.002809883;;;;;;
5;31/05/2002;light green;0.002329364;;;;;;
6;1/06/2009;light green;0.001983301;-0.000357106;0.00334423;0.005379743;0.00658098;0.004189316;
6;2/06/2009;light green;0.001983301;-0.000357106;0.00334423;0.005379743;0.00658098;0.004189316;
6;3/06/2009;light green;-0.013739209;0.001791202;0.006111627;0.009390452;-0.020236581;-0.033375041;
6;4/06/2009;light green;0.011483657;-0.000953586;-0.011596408;-0.020662077;0.019277615;0.03668542;
6;5/06/2009;light green;-0.00251469;-0.006566704;-0.009945493;-0.00762167;-0.026187303;-0.005412264;
6;8/06/2009;light green;-0.001010555;-0.002644024;-0.005078564;-0.002559767;-0.001600699;-0.002511486;
6;9/06/2009;light green;0.003503182;0.002289439;0.004309833;-0.000111832;0.002885894;0.009651684;
6;10/06/2009;light green;-0.003480331;-0.000120635;-0.005986542;-0.015736664;0.000319714;-0.003740611;
6;11/06/2009;light green;0.006111899;0.00012065;0.006818606;0.011112495;-0.001704706;0.009178128;
6;12/06/2009;light green;0.001396996;0.001082097;0.005304375;0.008971463;-0.016328696;-0.014055333;
6;15/06/2009;light green;-0.023768562;0.000720859;0.004490943;0.009002895;-0.01160898;-0.019287262;
6;16/06/2009;light green;-0.012720305;0.001078911;0.005588276;0.017405;0.009110888;-0.003847843;
6;17/06/2009;light green;-0.001381568;0.0010795;-0.002667038;-0.005630629;0.004568674;0.00300443;
6;18/06/2009;light green;0.00841099;-0.001675524;-0.012147793;-0.015135324;-0.008012971;0.0012836;
6;19/06/2009;light green;0.003114197;0.00059819;0.004625639;0.013710388;0.003165603;-0.008546922;
6;22/06/2009;light green;-0.030600396;0.001319458;0.005390296;0.009705946;-0.014798701;-0.033620768;
6;23/06/2009;light green;0.002306725;0;0.003238419;0.01177391;0.00419701;0.017395181;
6;24/06/2009;light green;0.006524441;-0.000119615;-0.003785323;-0.010035189;0.005829287;-0.0004384;
6;25/06/2009;light green;0.021444277;0.001914993;0.012517294;0.018333135;0.009404053;0.008771927;
6;26/06/2009;light green;-0.001477827;0.000478219;0.001324191;0.00169454;-0.000216625;-0.008260871;
6;29/06/2009;light green;0.009065139;0;0.002094583;0.001480014;-0.002708853;0.009644881;
6;30/06/2009;light green;-0.008530757;-0.000119241;-0.002640115;-0.001689859;-0.00934377;-0.017802771;
6;1/07/2009;light green;0.00436193;0.000980541;-0.000641161;-0.001983198;0.013270444;-0.003978826;
6;2/07/2009;light green;-0.029144546;0.00107563;0.003319413;0.002338539;-0.012338991;-0.02219258;
6;6/07/2009;light green;0.002565748;0.000358876;0.00066173;-0.001909021;-0.00536984;-0.029959196;
6;7/07/2009;light green;-0.019683485;-0.000119377;0.003969063;0.006693609;-0.000550937;-0.015910084;
6;8/07/2009;light green;-0.001668538;0.001550758;0.011528006;0.018468717;-0.015874793;-0.012363443;
6;9/07/2009;light green;0.003547223;-0.000476315;-0.005860864;-0.011916775;0.002688535;0.006259059;
6;10/07/2009;light green;-0.004021829;0.000954211;0.006222867;0.009229798;0.000782032;-0.007655519;
6;13/07/2009;light green;0.024933722;-0.000596465;-0.003580652;-0.005611754;0.006809562;0.005303897;
6;14/07/2009;light green;0.005316064;-0.000714507;-0.006642426;-0.016616928;0.006874322;0;
6;15/07/2009;light green;0.029629918;-0.002385509;-0.012935928;-0.025716769;0.015747168;0.02637872;
6;16/07/2009;light green;0.008641761;0.001554278;0.005997345;0.010798443;-0.002818674;0.002336517;
6;17/07/2009;light green;-0.000382662;-0.000358628;-0.006734746;-0.015430743;-0.00054363;0.014918446;
6;20/07/2009;light green;0.011431549;-0.000119039;0.003668141;0.005260235;0.01468507;0.01653644;
6;21/07/2009;light green;0.003627277;0.001194117;0.01118526;0.019952595;-0.001608078;-0.003614966;
6;22/07/2009;light green;-0.000534277;-0.00047636;-0.005913928;-0.008979461;0.003328736;0.00544221;
6;23/07/2009;light green;0.023289665;-0.00179066;-0.009695421;-0.01833702;-0.001926373;0.020748637;
6;24/07/2009;light green;0.003042162;0.000598163;0.002114217;0.004835089;0.001608423;0.00088386;
6;27/07/2009;light green;0.002981826;-0.000717325;-0.00466303;-0.011481456;0.003211598;0.003973557;
6;28/07/2009;light green;-0.002606444;-0.000597515;0.002007552;0.008848561;-0.017073935;-0.010993818;
6;29/07/2009;light green;-0.004562964;-0.000598592;0.00066788;0.005483028;-0.009879532;-0.025789238;
6;30/07/2009;light green;0.01189558;0.000120057;0.004004164;0.014176368;0.004605327;0.031036008;
6;31/07/2009;light green;0.000739783;0.001676181;0.010082708;0.019463043;0.018882293;0.019920377;
6;3/08/2009;light green;0.015342108;-0.001412966;-0.010627057;-0.015155074;0.00557048;0.028211687;
6;4/08/2009;light green;0.003012097;-0.000838437;-0.002889363;-0.007951394;0.008628929;0.000422198;
6;5/08/2009;light green;-0.002913591;-0.000359309;-0.005687696;-0.014947903;0.001056173;0.010548581;
6;6/08/2009;light green;-0.005624655;0;0;0.003408569;-0.001899138;-0.022964602;
6;7/08/2009;light green;0.013439205;-0.001680428;-0.006616934;-0.008328733;-0.008985185;-0.004700723;
6;10/08/2009;light green;-0.003344949;0.001562796;0.006434978;0.012487054;-0.008746663;-0.000429449;
6;11/08/2009;light green;-0.012660114;0.001080192;0.006954745;0.011570006;-0.001506504;-0.015034379;
6;12/08/2009;light green;0.01152514;0.000359401;-0.002785626;-0.010682195;0.001724281;0.005233266;
6;13/08/2009;light green;0.006880009;0.001677083;0.007820304;0.014178343;0.00828407;0.013449058;
6;14/08/2009;light green;-0.008531349;0.000717136;0.003103192;0.003871917;-0.007682471;-0.028253389;
6;17/08/2009;light green;-0.024260819;0.001075856;0.006851219;0.014782623;-0.01494623;-0.014977994;
6;18/08/2009;light green;0.010145655;-0.00023814;-0.003511569;-0.005805836;0.004912094;0.019677972;
6;19/08/2009;light green;0.006860912;0.000477314;0.003744448;0.008281495;0.005105379;0.007017472;
6;20/08/2009;light green;0.010948731;-0.000239004;0.002632502;0.008213815;-0.002809923;-0.008275178;
6;21/08/2009;light green;0.01862276;-0.001551798;-0.010177161;-0.020575947;0.014956161;0.007465974;
6;24/08/2009;light green;-0.000545797;0.00119583;0.006192242;0.018129605;-0.013988309;0.001743662;
6;25/08/2009;light green;0.002369467;0;0.00263713;0.005656158;0.004548471;-0.014360338;
6;26/08/2009;light green;0.000116727;0.000597099;0.001314231;0.004581581;0.000323402;-0.00264898;
6;27/08/2009;light green;0.002781762;-0.000119553;-0.002735874;-0.003938794;0.004310826;0.008410803;
6;28/08/2009;light green;-0.001988328;0.001074162;0.002304569;0.004579392;0.007296923;-0.002194971;
6;31/08/2009;light green;-0.008076408;0.000715715;0.002956513;0.000933037;-0.005006937;-0.027276624;
6;1/09/2009;light green;-0.022123824;0.000811462;0.002594385;-0.002419782;0.005353319;-0.015377678;
6;2/09/2009;light green;-0.003296439;0.001073108;0.005459363;0.014575116;0.024387656;0.002296715;
6;3/09/2009;light green;0.008534798;-0.000952829;-0.003584103;-0.00615679;0.013203;-0.005041285;
6;4/09/2009;light green;0.013117533;-0.000476767;-0.005994133;-0.017034594;0.00071824;-0.004145513;
6;8/09/2009;light green;0.008844934;0.000118789;-0.002302349;-0.007037381;-0.00102531;0.018501381;
6;9/09/2009;light green;0.007782385;0.000119694;0.000879439;-0.001163818;-0.003592307;0.004087241;
6;10/09/2009;light green;0.01042223;0.000595947;0.007465852;0.018426239;0.006386435;0.005427264;
6;11/09/2009;light green;-0.001350427;-0.000357294;0.002943201;0.005510846;0.011054267;-0.013045303;
6;14/09/2009;light green;0.006339116;-0.000596214;-0.005868271;-0.009927698;-0.008301273;-0.005469496;
6;15/09/2009;light green;0.003135341;0.000477255;-0.002076727;-0.005117839;0.009595778;0.023372994;
6;16/09/2009;light green;0.015323528;-0.00131152;-0.000766765;0.001784894;0.010212357;0.012987146;
6;17/09/2009;light green;-0.003059639;0.001432656;0.004932752;0.012576059;-0.005705208;0.000441909;
6;18/09/2009;light green;0.00263734;-0.000953534;-0.005344998;-0.008900806;-0.006744496;-0.008837737;
6;21/09/2009;light green;-0.003407296;0.000357661;-0.000658205;0.002297198;-0.003141761;-0.021845696;
6;22/09/2009;light green;0.006574869;-0.000237708;0.002634121;0.002084023;0.013318397;0.016408309;
6;23/09/2009;light green;-0.010068528;0.001550223;0.002188724;0.003014846;-0.008427775;-0.022421562;
6;24/09/2009;light green;-0.00951103;0.000238417;0.002731569;0.002902746;-0.01295152;-0.012843997;
6;25/09/2009;light green;-0.006090736;-0.000357693;0.004028608;0.012713059;-0.005638165;-0.007899639;
6;28/09/2009;light green;0.017809586;-0.00011907;0.001736387;0.008776822;0.000515495;0.008899391;
6;29/09/2009;light green;-0.002229576;-0.000119084;-0.000433291;-0.000910208;0.003915479;-0.003714074;
6;30/09/2009;light green;-0.003328301;0.001072597;0.000758801;-0.000911254;0.014574547;0.027958984;
6;1/10/2009;light green;-0.025759622;0.001001105;0.007522785;0.013695737;-0.009711675;-0.006346353;
6;2/10/2009;light green;-0.004505525;0.00035686;-0.000430445;-0.006920838;0.004903497;-0.010036485;
6;5/10/2009;light green;0.014875002;0;-0.000108478;0.000100946;0.014740235;0.0322581;
6;6/10/2009;light green;0.013705487;-0.000594554;-0.003234363;-0.009896808;0.024644351;-0.012053624;
6;7/10/2009;light green;0.002711606;0.001309918;0.006381619;0.011730216;0.000782184;0.001807571;
6;8/10/2009;light green;0.007469907;-0.00095132;-0.003653722;-0.010485389;0.012504873;0.019846703;
6;9/10/2009;light green;0.00564066;-0.001429001;-0.009600088;-0.022924118;-0.007719057;0.003980499;
6;12/10/2009;light green;0.004386369;0.001192011;0.002940812;0.001563744;0.00700118;0.020264197;
6;13/10/2009;light green;-0.002787612;0.000595958;0.002280035;0.005205975;0.00675941;0.011226393;
6;14/10/2009;light green;0.017545896;-0.001309288;-0.006825927;-0.01481053;-0.00076733;0.007685744;
6;15/10/2009;light green;0.004157469;-0.000595874;-0.00327218;-0.004626199;-0.012670375;0.010169388;
6;16/10/2009;light green;-0.008098056;0.00059623;0.004596649;0.008132967;0.003111022;0.002516835;
6;19/10/2009;light green;0.009405321;0;0.001525384;0.007857373;0.010176421;0.014225879;
6;20/10/2009;light green;-0.006239104;0.000476516;0.002284644;0.005404978;-0.007771325;-0.006188137;
6;21/10/2009;light green;-0.008853807;-0.000476289;-0.002279437;-0.005995719;0.00319089;0.021170722;
6;22/10/2009;light green;0.010643619;0.000118747;-0.002936332;-0.004888995;0.001638537;0.008129998;
6;23/10/2009;light green;-0.012178549;-0.001667659;-0.00491062;-0.007526228;-0.004137801;-0.003629075;
6;26/10/2009;light green;-0.011717326;-0.001074156;-0.005700511;-0.012954061;-0.015750288;-0.018211146;
6;27/10/2009;light green;-0.003317791;0.002031053;0.008600764;0.013657519;-9.82E-05;-0.00700751;
6;28/10/2009;light green;-0.019540937;0.001430808;0.00306101;0.004737139;-0.010996516;-0.025736804;
6;29/10/2009;light green;0.022519954;-0.000833386;-0.004795801;-0.010896127;0.019457946;0.03110364;
6;30/10/2009;light green;-0.028064688;0.001191239;0.00744648;0.014511621;-0.001558122;-0.025206597;
6;2/11/2009;light green;0.006456407;0.000119827;-0.00263056;-0.004420441;0.013849587;0.017380151;
6;3/11/2009;light green;0.002426002;-0.000119915;-0.002308547;-0.009994749;0.024146246;0.014166687;
6;4/11/2009;light green;0.001042621;-0.000118707;-0.002754077;-0.009139861;0.006011642;-0.000821684;
6;5/11/2009;light green;0.019235552;0.000954353;0.000221455;0;-0.001120402;-0.005345421;
6;6/11/2009;light green;0.002503252;0.000715616;0.002981941;0.000966093;0.004206365;-0.017775923;
6;9/11/2009;light green;0.02223876;0;0.000440745;0.001178195;0.007074394;0.01641414;
6;10/11/2009;light green;-6.40E-05;-0.000238876;0.000770509;-0.001818352;0.001848572;-0.004968893;
6;11/11/2009;light green;0.005031976;0.001072761;0.002859504;0.004180825;0.011163383;0.006658276;
6;12/11/2009;light green;-0.010259369;-0.000119643;0.000328657;-0.001815217;-0.012682476;-0.014882194;
6;13/11/2009;light green;0.005739294;0.0002383;0.000768109;0.004599292;0.014139163;-0.00083927;
6;16/11/2009;light green;0.014467635;0.000594389;0.005367623;0.011712024;0.017222521;0.028979457;
6;17/11/2009;light green;0.000919406;0.000238507;0.002179719;0.005367824;0.003045811;0.004897989;
6;18/11/2009;light green;-0.000468241;0;-0.002500601;-0.005862495;0.002500659;0.00081226;
6;19/11/2009;light green;-0.013425864;0.000356661;0.001198569;0.001790067;0.000445462;-0.014204481;
6;20/11/2009;light green;-0.003214923;0.000237554;-0.000109177;-0.000209541;0.005699014;-0.001235064;
6;23/11/2009;light green;0.013615775;-0.000118749;-0.001415113;-0.001262216;0.011953236;0.004534247;
6;24/11/2009;light green;-0.000533307;0.000831746;0.005124937;0.006315465;0.003849877;-0.01148966;
6;25/11/2009;light green;0.004504121;0.000475265;0.003363294;0.004602774;0.016473453;0.024076381;
6;27/11/2009;light green;-0.017233476;0.000711748;0.004539817;0.003748601;-0.013376823;-0.011349783;
6;30/11/2009;light green;0.003792994;0.000118625;0.001614994;0.002386462;0.005040864;0.01107016;
6;1/12/2009;light green;0.012075226;0.000250884;-0.00551416;-0.011140742;0.015046679;0.007299275;
6;2/12/2009;light green;0.000342699;-0.000835732;-0.002056644;0.000840448;0.015334836;-0.006843889;
6;3/12/2009;light green;-0.008402101;-0.000597248;-0.00466761;-0.010384967;-0.00402755;-0.000810613;
6;4/12/2009;light green;0.005509433;-0.002510692;-0.007413301;-0.010600339;-0.041701744;-0.008113587;
6;7/12/2009;light green;-0.002468381;0.002156814;0.002746279;0.00128607;-0.005626368;-0.008998024;
6;8/12/2009;light green;-0.010251583;0.000957242;0.003505542;0.001497616;-0.019096487;-0.009905057;
6;9/12/2009;light green;0.003672372;-0.000716637;-0.001965085;-0.004593705;-0.000991443;-0.012505247;
6;10/12/2009;light green;0.005839706;-0.000359336;-0.003390529;-0.011483681;-0.00018041;-0.005487575;
6;11/12/2009;light green;0.003683093;-0.001076164;-0.004938919;-0.000109326;-0.013535463;0.005093494;
6;14/12/2009;light green;0.006959401;-0.001077526;0;0.001194188;0.008415644;0.005489809;
6;15/12/2009;light green;-0.005546967;-0.000239652;-0.003198462;-0.004446193;-0.000272123;-0.004619861;
6;16/12/2009;light green;0.00112823;0.000719535;0;-0.001198437;0.012521524;0.017299568;
6;17/12/2009;light green;-0.011810614;0.001917009;0.008852099;0.016470393;-0.038085851;-0.015346417;
6;18/12/2009;light green;0.00582988;-0.000717744;-0.004936201;-0.004293074;0.014999074;0.00421234;
6;21/12/2009;light green;0.010503758;-0.001555687;-0.010249212;-0.017782037;-0.018357045;-0.009647636;
6;22/12/2009;light green;0.003563548;-0.001198016;-0.004454309;-0.005595927;-0.007293116;0.007200349;
6;23/12/2009;light green;0.002298658;0;-0.000448108;0.000220559;0.003579212;0.017661969;
6;24/12/2009;light green;0.005256172;-0.001200775;-0.003581039;-0.010368555;0.016987306;0.005785065;
6;28/12/2009;light green;0.001154081;-0.001441196;-0.002695486;-0.002787152;0.001753438;0.017666374;
6;29/12/2009;light green;-0.001401052;0.000662394;0.002639871;0.006596567;-0.009949349;-0.00201863;
6;30/12/2009;light green;0.00019543;-0.000361242;0.001801322;0.006574922;-0.005024666;-0.0012135;
6;31/12/2009;light green;-0.010049597;-0.001203489;-0.004830539;-0.004760711;0.003553701;-0.002835127;
6;4/01/2010;light green;0.016043417;0.00132578;0.002483025;-0.000890339;0.023203854;0.025182761;
6;5/01/2010;light green;0.003115676;0.001203242;0.004391325;0.006458414;-0.000910803;0.001188577;
6;6/01/2010;light green;0.000545521;0.000120638;-0.004035733;-0.013386009;0.016499592;0.017807651;
6;7/01/2010;light green;0.004001201;-0.000240534;0;0.001681875;-0.006187807;-0.012441706;
6;8/01/2010;light green;0.002881727;0.000961858;0.001237746;-0.00044796;0.00496303;-0.000787394;
6;11/01/2010;light green;0.001746755;0.000480924;0.000674567;-0.005487454;0.013288999;-0.003152134;
6;12/01/2010;light green;-0.009381165;0.000840095;0.00718988;0.017116578;-0.020912722;-0.021343813;
6;13/01/2010;light green;0.008325926;-0.00083939;-0.00479649;-0.011625238;0.00950315;0.000807825;
6;14/01/2010;light green;0.002426425;0.000960675;0.004706596;0.014002925;0.004393024;-0.005246192;
6;15/01/2010;light green;-0.01082313;0.000839797;0.004461855;0.006186658;-0.010443615;-0.01135899;
6;19/01/2010;light green;0.012499626;0.00023961;-0.001776427;-0.00285504;0.005953419;0.006565463;
6;20/01/2010;light green;-0.010597829;0;0.003449044;0.010130092;-0.023134812;-0.018752596;
6;21/01/2010;light green;-0.018944904;0.000839094;0.003658738;0.00457777;-0.0144116;-0.012463602;
6;22/01/2010;light green;-0.022140988;0.000838086;0.000883396;-0.001736474;-0.00186276;-0.010517517;
6;25/01/2010;light green;0.004598098;-0.000837384;-0.002207504;-0.004564951;0.002892649;0.004676823;
6;26/01/2010;light green;-0.004203199;0.00011922;0.001991138;0.000327051;0.000744271;-0.011002851;
6;27/01/2010;light green;0.004880152;-0.000359542;-0.002318021;-0.000545524;-0.00957604;-0.014548669;
6;28/01/2010;light green;-0.011817741;0.000479224;-0.000332682;-0.000545475;-0.000469308;-0.003473695;
