Period,Date,stage,GSPC,IXIC,DJI,IWM,d_GSPC,d_IXIC,d_DJI,d_IWM
1,01/10/1975,dark green,82.93000031,73.80000305,,,0.010731935,0.004878057,,
1,02/10/1975,dark green,83.81999969,74.16000366,,,0.010731935,0.004878057,,
1,03/10/1975,dark green,85.94999695,75.5,,,0.025411564,0.01806899,,
1,06/10/1975,dark green,86.87999725,76.02999878,,,0.010820248,0.007019851,,
1,07/10/1975,dark green,86.76999664,75.87999725,,,-0.001266121,-0.001972926,,
1,08/10/1975,dark green,87.94000244,76.61000061,,,0.01348399,0.009620498,,
1,09/10/1975,dark green,88.37000275,76.87000275,,,0.004889701,0.003393841,,
1,10/10/1975,dark green,88.20999908,76.95999908,,,-0.001810611,0.00117076,,
1,13/10/1975,dark green,89.45999908,77.69999695,,,0.014170729,0.009615357,,
1,14/10/1975,dark green,89.27999878,78.19000244,,,-0.002012076,0.006306377,,
1,15/10/1975,dark green,89.23000336,78.19999695,,,-0.000559985,0.000127823,,
1,16/10/1975,dark green,89.37000275,78.22000122,,,0.001568972,0.000255809,,
1,17/10/1975,dark green,88.86000061,77.62999725,,,-0.005706637,-0.007542879,,
1,20/10/1975,dark green,89.81999969,78.12999725,,,0.010803501,0.006440809,,
1,21/10/1975,dark green,90.55999756,78.43000031,,,0.008238676,0.003839794,,
1,22/10/1975,dark green,90.70999908,78.91000366,,,0.001656377,0.00612015,,
1,23/10/1975,dark green,91.23999786,78.05999756,,,0.005842782,-0.010771842,,
1,24/10/1975,dark green,89.83000183,78.62000275,,,-0.015453705,0.007174035,,
1,27/10/1975,dark green,89.73000336,78.29000092,,,-0.001113197,-0.004197428,,
1,28/10/1975,dark green,90.51000214,78.73000336,,,0.008692731,0.005620161,,
1,29/10/1975,dark green,89.38999939,77.58000183,,,-0.012374353,-0.014606903,,
1,30/10/1975,dark green,89.30999756,77.44999695,,,-0.000894975,-0.001675752,,
1,31/10/1975,dark green,89.04000092,76.98999786,,,-0.00302314,-0.005939304,,
1,03/11/1975,dark green,88.08999634,76.62000275,,,-0.010669413,-0.004805756,,
1,04/11/1975,dark green,88.51000214,76.86000061,,,0.004767917,0.003132313,,
1,05/11/1975,dark green,89.15000153,77.30000305,,,0.007230814,0.005724726,,
1,06/11/1975,dark green,89.55000305,77.38999939,,,0.004486837,0.001164248,,
1,07/11/1975,dark green,89.33000183,77.20999908,,,-0.002456742,-0.002325886,,
1,10/11/1975,dark green,89.33999634,77.45999908,,,0.000111883,0.003237923,,
1,11/11/1975,dark green,89.87000275,78,,,0.005932465,0.006971352,,
1,12/11/1975,dark green,91.19000244,79.26999664,,,0.014687879,0.016282008,,
1,13/11/1975,dark green,91.04000092,79.22000122,,,-0.001644934,-0.000630698,,
1,14/11/1975,dark green,90.97000122,78.98000336,,,-0.000768889,-0.003029511,,
1,17/11/1975,dark green,91.45999908,79.09999847,,,0.005386368,0.00151931,,
1,18/11/1975,dark green,91,78.62000275,,,-0.005029511,-0.006068214,,
1,19/11/1975,dark green,89.98000336,77.87000275,,,-0.011208754,-0.009539557,,
1,20/11/1975,dark green,89.63999939,77.66999817,,,-0.003778661,-0.002568442,,
1,21/11/1975,dark green,89.52999878,77.73999786,,,-0.001227138,0.000901245,,
1,24/11/1975,dark green,89.69999695,77.91999817,,,0.001898784,0.002315414,,
1,25/11/1975,dark green,90.70999908,78.18000031,,,0.011259779,0.003336783,,
1,26/11/1975,dark green,90.94000244,78.55999756,,,0.00253559,0.004860543,,
1,28/11/1975,dark green,91.23999786,78.80000305,,,0.003298828,0.00305506,,
1,01/12/1975,dark green,90.66999817,78.66000366,,,-0.006247257,-0.001776642,,
1,02/12/1975,dark green,89.33000183,77.33000183,,,-0.014778828,-0.016908235,,
1,03/12/1975,dark green,87.59999847,75.66999817,,,-0.019366431,-0.021466489,,
1,04/12/1975,dark green,87.83999634,75.19999695,,,0.002739702,-0.006211196,,
1,05/12/1975,dark green,86.81999969,74.72000122,,,-0.011611984,-0.006382922,,
1,08/12/1975,dark green,87.06999969,74.91999817,,,0.002879521,0.002676619,,
1,09/12/1975,dark green,87.30000305,74.51999664,,,0.002641591,-0.005339049,,
1,10/12/1975,dark green,88.08000183,75.25,,,0.008934694,0.009796073,,
1,11/12/1975,dark green,87.80000305,75.08000183,,,-0.003178914,-0.002259112,,
1,12/12/1975,dark green,87.83000183,74.91000366,,,0.000341672,-0.002264227,,
1,15/12/1975,dark green,88.08999634,74.54000092,,,0.002960202,-0.004939297,,
1,16/12/1975,dark green,88.93000031,75.19000244,,,0.009535748,0.008720171,,
1,17/12/1975,dark green,89.15000153,75.80000305,,,0.00247387,0.008112789,,
1,18/12/1975,dark green,89.43000031,76.06999969,,,0.00314076,0.003561961,,
1,19/12/1975,dark green,88.80000305,75.91999817,,,-0.007044585,-0.001971888,,
1,22/12/1975,dark green,88.13999939,75.58999634,,,-0.007432473,-0.004346705,,
1,23/12/1975,dark green,88.73000336,75.87999725,,,0.006693941,0.003836499,,
1,24/12/1975,dark green,89.45999908,76.37000275,,,0.008227158,0.006457637,,
1,26/12/1975,dark green,90.25,77.12999725,,,0.008830773,0.009951479,,
1,29/12/1975,dark green,90.12999725,76.94000244,,,-0.00132967,-0.002463306,,
1,30/12/1975,dark green,89.76999664,76.66999817,,,-0.003994237,-0.003509283,,
1,31/12/1975,dark green,90.19000244,77.62000275,,,0.004678688,0.012390826,,
1,02/01/1976,dark green,90.90000153,78.05999756,,,0.007872259,0.005668575,,
1,05/01/1976,dark green,92.58000183,78.76000214,,,0.018481851,0.00896752,,
1,06/01/1976,dark green,93.52999878,80.26999664,,,0.010261362,0.019172098,,
1,07/01/1976,dark green,93.94999695,80.98999786,,,0.004490518,0.008969743,,
1,08/01/1976,dark green,94.58000183,81.65000153,,,0.006705747,0.0081492,,
1,09/01/1976,dark green,94.94999695,82.30999756,,,0.00391198,0.008083234,,
1,12/01/1976,dark green,96.33000183,82.70999908,,,0.014534017,0.004859695,,
1,13/01/1976,dark green,95.56999969,82.41999817,,,-0.007889568,-0.003506238,,
1,14/01/1976,dark green,97.12999725,83.62000275,,,0.016323088,0.014559629,,
1,15/01/1976,dark green,96.61000061,83.73000336,,,-0.005353615,0.001315482,,
1,16/01/1976,dark green,97,84.30000305,,,0.004036843,0.006807592,,
1,19/01/1976,dark green,98.31999969,84.73000336,,,0.013608244,0.005100834,,
1,20/01/1976,dark green,98.86000061,84.90000153,,,0.00549228,0.002006352,,
1,21/01/1976,dark green,98.23999786,84.94999695,,,-0.006271523,0.000588874,,
1,22/01/1976,dark green,98.04000092,84.62000275,,,-0.0020358,-0.00388457,,
1,23/01/1976,dark green,99.20999908,85.26000214,,,0.011933886,0.007563216,,
1,26/01/1976,dark green,99.68000031,85.05000305,,,0.004737438,-0.002463043,,
1,27/01/1976,dark green,99.06999969,84.76000214,,,-0.006119589,-0.00340977,,
1,28/01/1976,dark green,98.52999878,84.62999725,,,-0.005450701,-0.0015338,,
1,29/01/1976,dark green,100.1100006,86.15000153,,,0.016035744,0.017960585,,
1,30/01/1976,dark green,100.8600006,87.05000305,,,0.007491759,0.010446912,,
1,02/02/1976,dark green,100.8700027,87.27999878,,,9.91682E-05,0.002642111,,
1,03/02/1976,dark green,101.1800003,87.37999725,,,0.003073239,0.00114572,,
1,04/02/1976,dark green,101.9100037,88.44999695,,,0.007214898,0.012245362,,
1,05/02/1976,dark green,100.3899994,88.01999664,,,-0.014915163,-0.004861507,,
1,06/02/1976,dark green,99.45999908,87.25,,,-0.009263874,-0.008747974,,
1,09/02/1976,dark green,99.62000275,87.83000183,,,0.001608724,0.006647585,,
1,10/02/1976,dark green,100.4700012,87.94999695,,,0.008532407,0.00136622,,
1,11/02/1976,dark green,100.7699966,88.69000244,,,0.00298592,0.008413934,,
1,12/02/1976,dark green,100.25,88.87999725,,,-0.005160232,0.002142235,,
1,13/02/1976,dark green,99.66999817,88.95999908,,,-0.005785554,0.000900111,,
1,17/02/1976,dark green,99.05000305,88.81999969,,,-0.006220479,-0.001573734,,
1,18/02/1976,dark green,99.84999847,89.23000336,,,0.008076682,0.004616119,,
1,19/02/1976,dark green,101.4100037,90.13999939,,,0.015623488,0.010198319,,
1,20/02/1976,dark green,102.0999985,91.01999664,,,0.006804011,0.009762561,,
1,23/02/1976,dark green,101.6100006,91.30999756,,,-0.004799196,0.003186123,,
1,24/02/1976,dark green,102.0299988,91.73000336,,,0.004133434,0.004599779,,
1,25/02/1976,dark green,101.6900024,92.08999634,,,-0.003332318,0.003924485,,
1,26/02/1976,dark green,100.1100006,91.44999695,,,-0.015537435,-0.006949717,,
1,27/02/1976,dark green,99.70999908,90.26000214,,,-0.00399562,-0.013012519,,
1,01/03/1976,dark green,100.0199966,90.25,,,0.003108991,-0.000110815,,
1,02/03/1976,dark green,100.5800018,90.54000092,,,0.005598932,0.003213307,,
1,03/03/1976,dark green,99.98000336,90.16999817,,,-0.005965385,-0.004086622,,
1,04/03/1976,dark green,98.91999817,89.65000153,,,-0.010602172,-0.005766848,,
1,05/03/1976,dark green,99.11000061,89.47000122,,,0.001920769,-0.002007812,,
1,08/03/1976,dark green,100.1900024,89.97000122,,,0.010897001,0.005588465,,
1,09/03/1976,dark green,100.5800018,89.98000336,,,0.003892598,0.000111172,,
1,10/03/1976,dark green,100.9400024,90.19999695,,,0.003579246,0.002444916,,
1,11/03/1976,dark green,101.8899994,91.20999908,,,0.009411502,0.011197363,,
1,12/03/1976,dark green,100.8600006,90.98999786,,,-0.010108929,-0.00241203,,
1,15/03/1976,dark green,99.80000305,89.72000122,,,-0.010509593,-0.013957541,,
1,16/03/1976,dark green,100.9199982,89.86000061,,,0.011222396,0.001560403,,
1,17/03/1976,dark green,100.8600006,90.11000061,,,-0.000594507,0.002782105,,
1,18/03/1976,dark green,100.4499969,89.55000305,,,-0.004065077,-0.006214599,,
1,19/03/1976,dark green,100.5800018,89.54000092,,,0.001294225,-0.000111693,,
1,22/03/1976,dark green,100.7099991,89.69000244,,,0.001292477,0.001675246,,
1,23/03/1976,dark green,102.2399979,90.36000061,,,0.015192124,0.007470154,,
1,24/03/1976,dark green,103.4199982,90.93000031,,,0.011541474,0.006308098,,
1,25/03/1976,dark green,102.8499985,90.66999817,,,-0.005511504,-0.002859366,,
1,26/03/1976,dark green,102.8499985,90.88999939,,,0,0.002426395,,
1,29/03/1976,dark green,102.4100037,90.69000244,,,-0.004278024,-0.002200429,,
1,30/03/1976,dark green,102.0100021,90.48999786,,,-0.003905884,-0.002205365,,
1,31/03/1976,dark green,102.7699966,90.62000275,,,0.007450196,0.001436677,,
1,01/04/1976,dark green,102.2399979,90.44000244,,,-0.005157135,-0.00198632,,
1,02/04/1976,dark green,102.25,90.62999725,,,9.78296E-05,0.002100783,,
1,05/04/1976,dark green,103.5100021,91.43000031,,,0.012322759,0.008827133,,
1,06/04/1976,dark green,103.3600006,91.55000305,,,-0.00144915,0.001312509,,
1,07/04/1976,dark green,102.2099991,90.80000305,,,-0.011126175,-0.008192244,,
1,08/04/1976,dark green,101.2799988,90.04000092,,,-0.009098917,-0.008370067,,
1,09/04/1976,dark green,100.3499985,88.88999939,,,-0.009182468,-0.012772118,,
1,12/04/1976,dark green,100.1999969,88.59999847,,,-0.001494784,-0.00326247,,
1,13/04/1976,dark green,101.0500031,88.66000366,,,0.008483096,0.000677259,,
1,14/04/1976,dark green,100.3099976,88.75,,,-0.007323162,0.001015073,,
1,15/04/1976,dark green,100.6699982,89.16999817,,,0.003588881,0.004732374,,
1,19/04/1976,dark green,101.4400024,89.58999634,,,0.007648795,0.004710084,,
1,20/04/1976,dark green,102.8700027,90.61000061,,,0.014097006,0.011385247,,
1,21/04/1976,dark green,103.3199997,90.76999664,,,0.004374424,0.001765766,,
1,22/04/1976,dark green,102.9800034,90.95999908,,,-0.003290711,0.00209323,,
1,23/04/1976,dark green,102.2900009,90.59999847,,,-0.006700354,-0.00395779,,
1,26/04/1976,dark green,102.4300003,90.56999969,,,0.001368652,-0.000331112,,
1,27/04/1976,dark green,101.8600006,89.98000336,,,-0.005564773,-0.006514258,,
1,28/04/1976,dark green,102.1299973,90.30000305,,,0.002650665,0.003556342,,
1,29/04/1976,dark green,102.1299973,90.55000305,,,0,0.002768549,,
1,30/04/1976,dark green,101.6399994,90.08000183,,,-0.004797786,-0.005190516,,
1,03/05/1976,dark green,100.9199982,89.05000305,,,-0.007083837,-0.011434267,,
1,04/05/1976,dark green,101.4599991,89.23999786,,,0.005350782,0.002133574,,
1,05/05/1976,dark green,100.8799973,89.23999786,,,-0.005716556,0,,
1,06/05/1976,dark green,101.1600037,89.41999817,,,0.002775638,0.002017036,,
1,07/05/1976,dark green,101.8799973,90.01999664,,,0.007117374,0.006709891,,
1,10/05/1976,dark green,103.0999985,90.55000305,,,0.011974884,0.005887652,,
1,11/05/1976,dark green,102.9499969,90.58999634,,,-0.001454914,0.000441671,,
1,12/05/1976,dark green,102.7699966,90.63999939,,,-0.001748425,0.000551971,,
1,13/05/1976,dark green,102.1600037,90.22000122,,,-0.005935515,-0.004633696,,
1,14/05/1976,dark green,101.3399963,89.77999878,,,-0.008026697,-0.004876994,,
1,17/05/1976,dark green,101.0899963,89.48999786,,,-0.002466943,-0.003230128,,
1,18/05/1976,dark green,101.2600021,89.52999878,,,0.001681727,0.000446988,,
1,19/05/1976,dark green,101.1800003,89.25,,,-0.000790063,-0.00312743,,
1,20/05/1976,dark green,102,89.52999878,,,0.008104365,0.003137241,,
1,21/05/1976,dark green,101.2600021,89.38999939,,,-0.007254881,-0.001563715,,
1,24/05/1976,dark green,99.44000244,88.15000153,,,-0.01797353,-0.013871774,,
1,25/05/1976,dark green,99.48999786,87.80999756,,,0.00050277,-0.003857107,,
1,26/05/1976,dark green,99.33999634,88.09999847,,,-0.001507705,0.003302596,,
1,27/05/1976,dark green,99.37999725,87.77999878,,,0.000402667,-0.003632233,,
1,28/05/1976,dark green,100.1800003,88.04000092,,,0.00804994,0.002961975,,
1,01/06/1976,dark green,99.84999847,87.80999756,,,-0.003294089,-0.002612487,,
1,02/06/1976,dark green,100.2200012,88.16000366,,,0.003705586,0.003985948,,
1,03/06/1976,dark green,100.1299973,88.26000214,,,-0.000898063,0.001134284,,
1,04/06/1976,dark green,99.15000153,87.75,,,-0.009787235,-0.005778406,,
1,07/06/1976,dark green,98.62999725,87.22000122,,,-0.005244622,-0.006039872,,
1,08/06/1976,dark green,98.80000305,87.12000275,,,0.001723672,-0.001146508,,
1,09/06/1976,dark green,98.73999786,86.94999695,,,-0.00060734,-0.001951398,,
1,10/06/1976,dark green,99.55999756,87.30999756,,,0.008304636,0.004140318,,
1,11/06/1976,dark green,100.9199982,87.70999908,,,0.013660111,0.004581394,,
1,14/06/1976,dark green,101.9499969,88.40000153,,,0.010206091,0.007866862,,
1,15/06/1976,dark green,101.4599991,88.44999695,,,-0.004806256,0.000565559,,
1,16/06/1976,dark green,102.0100021,88.93000031,,,0.005420885,0.005426833,,
1,17/06/1976,dark green,103.6100006,89.72000122,,,0.015684722,0.008883402,,
1,18/06/1976,dark green,103.7600021,90.05000305,,,0.001447751,0.00367813,,
1,21/06/1976,dark green,104.2799988,90.15000153,,,0.005011533,0.001110477,,
1,22/06/1976,dark green,103.4700012,89.54000092,,,-0.007767526,-0.006766507,,
1,23/06/1976,dark green,103.25,89.19000244,,,-0.002126232,-0.003908851,,
1,24/06/1976,dark green,103.7900009,89.80000305,,,0.005230033,0.006839338,,
1,25/06/1976,dark green,103.7200012,90.05000305,,,-0.000674436,0.002783964,,
1,28/06/1976,dark green,103.4300003,89.87000275,,,-0.002795998,-0.001998893,,
1,29/06/1976,dark green,103.8600006,90.11000061,,,0.004157404,0.0026705,,
1,30/06/1976,dark green,104.2799988,90.31999969,,,0.004043888,0.002330475,,
1,01/07/1976,dark green,103.5899963,90.27999878,,,-0.006616825,-0.00044288,,
1,02/07/1976,dark green,104.1100006,90.87999725,,,0.005019831,0.006645973,,
1,06/07/1976,dark green,103.5400009,90.62000275,,,-0.005474975,-0.002860855,,
1,07/07/1976,dark green,103.8300018,90.59999847,,,0.002800859,-0.000220749,,
1,08/07/1976,dark green,103.9800034,90.79000092,,,0.001444685,0.002097157,,
1,09/07/1976,dark green,104.9800034,91.48000336,,,0.009617234,0.007599983,,
1,12/07/1976,dark green,105.9000015,91.94000244,,,0.008763556,0.005028411,,
1,13/07/1976,dark green,105.6699982,91.97000122,,,-0.002171891,0.000326286,,
1,14/07/1976,dark green,105.9499969,92.44000244,,,0.002649746,0.005110375,,
1,15/07/1976,dark green,105.1999969,92.51999664,,,-0.007078811,0.000865363,,
1,16/07/1976,dark green,104.6800003,92.40000153,,,-0.004942934,-0.001296964,,
1,19/07/1976,dark green,104.2900009,92.08000183,,,-0.003725634,-0.0034632,,
1,20/07/1976,dark green,103.7200012,91.68000031,,,-0.005465526,-0.004344065,,
1,21/07/1976,dark green,103.8199997,91.52999878,,,0.00096412,-0.001636142,,
1,22/07/1976,dark green,103.9300003,91.66000366,,,0.001059532,0.001420353,,
1,23/07/1976,dark green,104.0599976,91.59999847,,,0.001250816,-0.00065465,,
1,26/07/1976,dark green,104.0699997,91.48000336,,,9.61186E-05,-0.00130999,,
1,27/07/1976,dark green,103.4800034,91.30000305,,,-0.005669226,-0.001967647,,
1,28/07/1976,dark green,103.0500031,91.01000214,,,-0.004155395,-0.003176352,,
1,29/07/1976,dark green,102.9300003,90.84999847,,,-0.00116451,-0.001758089,,
1,30/07/1976,dark green,103.4400024,91.29000092,,,0.004954844,0.004843175,,
1,02/08/1976,dark green,103.1900024,91.26999664,,,-0.00241686,-0.000219129,,
1,03/08/1976,dark green,104.1399994,92.01000214,,,0.009206289,0.008107873,,
1,04/08/1976,dark green,104.4300003,91.87000275,,,0.002784722,-0.001521567,,
1,05/08/1976,dark green,103.8499985,91.48000336,,,-0.005553977,-0.004245122,,
1,06/08/1976,dark green,103.7900009,91.63999939,,,-0.000577733,0.001748973,,
1,09/08/1976,dark green,103.4899979,91.33000183,,,-0.002890481,-0.003382776,,
1,10/08/1976,dark green,104.4100037,91.88999939,,,0.008889804,0.006131584,,
1,11/08/1976,dark green,104.0599976,91.80999756,,,-0.003352228,-0.000870626,,
1,12/08/1976,dark green,104.2200012,91.88999939,,,0.001537609,0.000871385,,
1,13/08/1976,dark green,104.25,91.80999756,,,0.000287841,-0.000870626,,
1,16/08/1976,dark green,104.4300003,91.76999664,,,0.001726622,-0.000435692,,
1,17/08/1976,dark green,104.8000031,92.01000214,,,0.00354307,0.002615294,,
1,18/08/1976,dark green,104.5599976,91.84999847,,,-0.002290129,-0.001738981,,
1,19/08/1976,dark green,103.3899994,90.73999786,,,-0.011189731,-0.012084928,,
1,20/08/1976,dark green,102.3700027,90.19000244,,,-0.009865526,-0.006061224,,
1,23/08/1976,dark green,101.9599991,89.59999847,,,-0.004005115,-0.006541789,,
1,24/08/1976,dark green,101.2699966,89.12999725,,,-0.006767384,-0.005245549,,
1,25/08/1976,dark green,102.0299988,89.55000305,,,0.007504712,0.004712283,,
1,26/08/1976,dark green,101.3199997,89.19999695,,,-0.006958729,-0.003908499,,
1,27/08/1976,dark green,101.4800034,89.13999939,,,0.001579192,-0.000672618,,
1,30/08/1976,dark green,102.0699997,89.27999878,,,0.005813917,0.001570556,,
1,31/08/1976,dark green,102.9100037,89.69999695,,,0.008229686,0.004704281,,
1,01/09/1976,dark green,104.0599976,90.58999634,,,0.011174753,0.009921956,,
1,02/09/1976,dark green,103.9199982,90.68000031,,,-0.001345372,0.000993531,,
1,03/09/1976,dark green,104.3000031,91.01999664,,,0.003656706,0.003749408,,
1,07/09/1976,dark green,105.0299988,91.20999908,,,0.006999,0.00208748,,
1,08/09/1976,dark green,104.9400024,91.26000214,,,-0.000856864,0.000548219,,
1,09/09/1976,dark green,104.4000015,90.86000061,,,-0.005145806,-0.004383098,,
1,10/09/1976,dark green,104.6500015,91.19000244,,,0.002394636,0.003631981,,
1,13/09/1976,dark green,104.2900009,90.95999908,,,-0.003440044,-0.002522243,,
1,14/09/1976,dark green,103.9400024,90.52999878,,,-0.003356012,-0.004727356,,
1,15/09/1976,dark green,104.25,90.62999725,,,0.002982467,0.001104589,,
1,16/09/1976,dark green,105.3399963,91.04000092,,,0.0104556,0.004523929,,
1,17/09/1976,dark green,106.2699966,91.61000061,,,0.008828558,0.006260981,,
1,20/09/1976,dark green,106.3199997,91.88999939,,,0.000470529,0.003056422,,
1,21/09/1976,dark green,107.8300018,92.41999817,,,0.014202428,0.005767753,,
1,22/09/1976,dark green,107.4599991,92.44000244,,,-0.003431352,0.00021645,,
1,23/09/1976,dark green,106.9199982,92.26999664,,,-0.005025134,-0.001839093,,
1,24/09/1976,dark green,106.8000031,92.30999756,,,-0.001122289,0.00043352,,
1,27/09/1976,dark green,107.2699966,92.44000244,,,0.004400688,0.001408351,,
1,28/09/1976,dark green,105.9199982,91.63999939,,,-0.012585051,-0.008654295,,
1,29/09/1976,dark green,105.3700027,91.26999664,,,-0.005192556,-0.004037568,,
1,30/09/1976,dark green,105.2399979,91.26000214,,,-0.001233793,-0.000109505,,
1,01/10/1976,dark green,104.1699982,90.44000244,,,-0.010167234,-0.008985313,,
1,04/10/1976,dark green,104.0299988,90.45999908,,,-0.001343951,0.000221104,,
1,05/10/1976,dark green,103.2300034,89.75,,,-0.007690045,-0.007848763,,
1,06/10/1976,dark green,102.9700012,89.06999969,,,-0.002518669,-0.007576605,,
1,07/10/1976,dark green,103.5400009,89.62999725,,,0.00553559,0.006287162,,
1,08/10/1976,dark green,102.5599976,89.37999725,,,-0.009464973,-0.002789245,,
1,11/10/1976,dark green,101.6399994,89.01999664,,,-0.008970341,-0.004027754,,
1,12/10/1976,dark green,100.8099976,88.76000214,,,-0.008166094,-0.00292063,,
1,13/10/1976,dark green,102.1200027,89.30000305,,,0.012994793,0.006083832,,
1,14/10/1976,dark green,100.8499985,88.73000336,,,-0.01243639,-0.006382975,,
1,15/10/1976,dark green,100.8799973,89.05999756,,,0.00029746,0.003719082,,
1,18/10/1976,dark green,101.4700012,89.45999908,,,0.005848572,0.004491371,,
1,19/10/1976,dark green,101.4499969,89.44999695,,,-0.000197145,-0.000111806,,
1,20/10/1976,dark green,101.7399979,89.62999725,,,0.002858561,0.002012301,,
1,21/10/1976,dark green,100.7699966,89.48999786,,,-0.00953412,-0.00156197,,
1,22/10/1976,dark green,99.95999908,89.26000214,,,-0.008038082,-0.002570072,,
1,25/10/1976,dark green,100.0699997,89.37000275,,,0.001100446,0.001232362,,
1,26/10/1976,dark green,101.0599976,89.41999817,,,0.009893054,0.000559421,,
1,27/10/1976,dark green,101.7600021,89.62000275,,,0.006926623,0.002236687,,
1,28/10/1976,dark green,101.6100006,89.84999847,,,-0.001474071,0.002566344,,
1,29/10/1976,dark green,102.9000015,90.34999847,,,0.01269561,0.00556483,,
1,01/11/1976,dark green,103.0999985,90.38999939,,,0.001943605,0.000442733,,
1,03/11/1976,dark green,101.9199982,89.37999725,,,-0.011445202,-0.011173826,,
1,04/11/1976,dark green,102.4100037,90.05999756,,,0.004807746,0.00760797,,
1,05/11/1976,dark green,100.8199997,89.47000122,,,-0.015525866,-0.006551148,,
1,08/11/1976,dark green,99.59999847,88.73999786,,,-0.012100786,-0.008159197,,
1,09/11/1976,dark green,99.31999969,88.08000183,,,-0.002811233,-0.007437413,,
1,10/11/1976,dark green,98.80999756,87.81999969,,,-0.005134939,-0.002951886,,
1,11/11/1976,dark green,99.63999939,88.15000153,,,0.008399978,0.003757707,,
1,12/11/1976,dark green,99.23999786,88.09999847,,,-0.004014467,-0.00056725,,
1,15/11/1976,dark green,99.90000153,88.12999725,,,0.006650581,0.000340508,,
1,16/11/1976,dark green,100.0400009,88.51999664,,,0.001401395,0.004425274,,
1,17/11/1976,dark green,100.6100006,89.01000214,,,0.005697718,0.005535535,,
1,18/11/1976,dark green,101.8899994,89.80999756,,,0.012722381,0.008987703,,
1,19/11/1976,dark green,101.9199982,89.97000122,,,0.000294423,0.00178158,,
1,22/11/1976,dark green,102.5899963,90.47000122,,,0.006573765,0.005557408,,
1,23/11/1976,dark green,101.9599991,90.22000122,,,-0.006140922,-0.002763347,,
1,24/11/1976,dark green,102.4100037,90.69000244,,,0.004413541,0.005209501,,
1,26/11/1976,dark green,103.1500015,91.41999817,,,0.007225835,0.008049352,,
1,29/11/1976,dark green,102.4400024,91.08000183,,,-0.006883171,-0.003719059,,
1,30/11/1976,dark green,102.0999985,91.12000275,,,-0.003319054,0.000439184,,
1,01/12/1976,dark green,102.4899979,91.83000183,,,0.003819779,0.007791912,,
1,02/12/1976,dark green,102.1200027,91.83999634,,,-0.003610062,0.000108837,,
1,03/12/1976,dark green,102.7600021,92.30999756,,,0.006267131,0.005117609,,
1,06/12/1976,dark green,103.5599976,92.62999725,,,0.007785086,0.003466577,,
1,07/12/1976,dark green,103.4899979,93.01000214,,,-0.000675934,0.004102396,,
1,08/12/1976,dark green,104.0800018,93.37000275,,,0.005701072,0.003870558,,
1,09/12/1976,dark green,104.5100021,94.09999847,,,0.00413144,0.007818311,,
1,10/12/1976,dark green,104.6999969,94.62000275,,,0.001817958,0.005526082,,
1,13/12/1976,dark green,104.6299973,94.62000275,,,-0.000668573,0,,
1,14/12/1976,dark green,105.0699997,94.65000153,,,0.004205318,0.000317045,,
1,15/12/1976,dark green,105.1399994,94.91999817,,,0.00066622,0.002852579,,
1,16/12/1976,dark green,104.8000031,94.93000031,,,-0.003233748,0.000105374,,
1,17/12/1976,dark green,104.2600021,94.63999939,,,-0.005152681,-0.003054892,,
1,20/12/1976,dark green,103.6500015,94.47000122,,,-0.005850763,-0.001796261,,
1,21/12/1976,dark green,104.2200012,94.68000031,,,0.005499273,0.002222918,,
1,22/12/1976,dark green,104.7099991,95.18000031,,,0.004701573,0.005280946,,
1,23/12/1976,dark green,104.8399963,95.22000122,,,0.001241497,0.000420266,,
1,27/12/1976,dark green,106.0599976,95.68000031,,,0.011636793,0.004830908,,
1,28/12/1976,dark green,106.7699966,96.22000122,,,0.006694315,0.005643822,,
1,29/12/1976,dark green,106.3399963,96.29000092,,,-0.004027351,0.000727496,,
1,30/12/1976,dark green,106.8799973,97.05000305,,,0.005078061,0.007892846,,
1,31/12/1976,dark green,107.4599991,97.87999725,,,0.005426664,0.008552233,,
1,03/01/1977,dark green,107,97.69000244,,,-0.004280654,-0.001941099,,
1,04/01/1977,dark green,105.6999969,97.22000122,,,-0.012149562,-0.00481115,,
1,05/01/1977,dark green,104.7600021,96.88999939,,,-0.008893045,-0.003394382,,
1,06/01/1977,dark green,105.0199966,97.29000092,,,0.002481811,0.004128409,,
1,07/01/1977,dark green,105.0100021,97.52999878,,,-9.51676E-05,0.00246683,,
1,10/01/1977,dark green,105.1999969,97.30999756,,,0.001809302,-0.002255729,,
1,11/01/1977,dark green,104.1200027,96.41000366,,,-0.010266105,-0.00924873,,
1,12/01/1977,dark green,103.4000015,96.01999664,,,-0.006915109,-0.004045296,,
1,13/01/1977,dark green,104.1999969,96.83999634,,,0.007736899,0.008539885,,
1,14/01/1977,dark green,104.0100021,97.19999695,,,-0.001823367,0.003717479,,
1,17/01/1977,dark green,103.7300034,97.13999939,,,-0.002692036,-0.000617259,,
1,18/01/1977,dark green,103.3199997,97.12999725,,,-0.003952605,-0.000102966,,
1,19/01/1977,dark green,103.8499985,97.55000305,,,0.005129683,0.004324162,,
1,20/01/1977,dark green,102.9700012,97.08000183,,,-0.008473734,-0.004818054,,
1,21/01/1977,dark green,103.3199997,97.31999969,,,0.003399034,0.002472166,,
1,24/01/1977,dark green,103.25,97.37000275,,,-0.000677504,0.0005138,,
1,25/01/1977,dark green,103.1299973,97.05999756,,,-0.001162254,-0.003183785,,
