Date,stage,d_GSPC,d_IXIC,d_DJI,d_IWM
04/01/2005,dark green,-0.011671359,-0.020579326,-0.009194284,-0.021436783
05/01/2005,dark green,-0.003627843,-0.007884829,-0.003099508,-0.019986746
06/01/2005,dark green,0.003505859,-0.000592945,0.002363673,0.005302489
07/01/2005,dark green,-0.001431171,-0.000665021,-0.001781054,-0.011117547
10/01/2005,dark green,0.003422773,0.004036144,0.001609805,0.010175741
11/01/2005,dark green,-0.006099567,-0.00830691,-0.006102095,-0.012185024
12/01/2005,dark green,0.003981404,0.006207822,0.005831684,0.00411146
13/01/2005,dark green,-0.008630126,-0.010499238,-0.010543653,-0.003030242
14/01/2005,dark green,0.00600456,0.008379304,0.004965807,0.009529356
18/01/2005,dark green,0.009674771,0.008683386,0.006704872,0.011880402
19/01/2005,dark green,-0.009490105,-0.015408041,-0.008356578,-0.014314219
20/01/2005,dark green,-0.007782996,-0.013363337,-0.00649907,-0.005955905
21/01/2005,dark green,-0.006414816,-0.005674812,-0.007494602,-0.002298303
24/01/2005,dark green,-0.003527786,-0.012569653,-0.0023458,-0.007650345
25/01/2005,dark green,0.004004326,0.005600637,0.008964482,0.002570014
26/01/2005,dark green,0.004844115,0.012940922,0.003539651,0.013312532
27/01/2005,dark green,0.000408922,0.00051809,-0.002970823,0.002855704
28/01/2005,dark green,-0.002715988,-0.005529672,-0.003840513,-0.000813626
31/01/2005,dark green,0.008460281,0.013056079,0.006016978,0.011726188
01/02/2005,dark green,0.0068909,0.003049849,0.005910424,0.005634107
02/02/2005,dark green,0.003177968,0.003074447,0.004250366,0.007603896
03/02/2005,dark green,-0.002765633,-0.008395018,-0.000348259,-0.005480993
04/02/2005,dark green,0.011043049,0.014103546,0.01161419,0.01261991
07/02/2005,dark green,-0.001088965,-0.002218801,-3.45377E-05,-0.000236671
08/02/2005,dark green,0.000482706,0.002233351,0.000827763,0.002445923
09/02/2005,dark green,-0.00857528,-0.01635607,-0.005643041,-0.021328781
10/02/2005,dark green,0.004211462,0.000267983,0.008017546,0.001769399
11/02/2005,dark green,0.006925622,0.011475239,0.004316382,0.016296079
14/02/2005,dark green,0.000696894,0.003009641,-0.000452009,-0.000868976
15/02/2005,dark green,0.003299766,0.003024638,0.004280407,0.000869732
16/02/2005,dark green,0.000181776,-0.000852011,-0.000225188,0.003001204
17/02/2005,dark green,-0.007923366,-0.012498548,-0.007440794,-0.008819872
18/02/2005,dark green,0.000699534,-0.001319516,0.002878856,-0.002463295
22/02/2005,dark green,-0.014505724,-0.013747156,-0.016135001,-0.019513966
23/02/2005,dark green,0.005607363,0.000458082,0.005898469,0.005929715
24/02/2005,dark green,0.00789377,0.010067668,0.007026558,0.00936822
25/02/2005,dark green,0.009306819,0.006677366,0.00863442,0.016641136
28/02/2005,dark green,-0.006414241,-0.006623381,-0.006951847,-0.006217323
01/03/2005,dark green,0.005658074,0.009518857,0.005923107,0.007681715
02/03/2005,dark green,-0.000272699,-0.001810501,-0.001664845,-0.001807572
03/03/2005,dark green,0.000322305,-0.004401498,0.001947891,0.000865875
04/03/2005,dark green,0.009624381,0.005931892,0.009925157,0.012271181
07/03/2005,dark green,0.002610271,0.009465739,-0.000337227,-0.002486895
08/03/2005,dark green,-0.004798789,-0.007970449,-0.002216379,-0.0095034
09/03/2005,dark green,-0.010185122,-0.00591257,-0.009805161,-0.011325318
10/03/2005,dark green,0.001855817,-0.000761692,0.004246832,-0.004295491
11/03/2005,dark green,-0.007583249,-0.00879731,-0.007109556,-0.000719453
14/03/2005,dark green,0.005624625,0.004623855,0.002798256,0.007515678
15/03/2005,dark green,-0.007523807,-0.007830203,-0.005498645,-0.006745014
16/03/2005,dark green,-0.008081865,-0.009449715,-0.010426083,-0.005592783
17/03/2005,dark green,0.001801253,0.000332404,-0.000632056,0
18/03/2005,dark green,-0.000470452,-0.004279865,0.00031246,-0.005382479
21/03/2005,dark green,-0.00493422,-0.000139471,-0.00604725,0.001211138
22/03/2005,dark green,-0.010196209,-0.009051035,-0.008980254,-0.006857196
23/03/2005,dark green,0.00069989,0.00044236,-0.00138391,-0.007311046
24/03/2005,dark green,-0.000946658,0.000422108,-0.001257592,0.003682643
28/03/2005,dark green,0.002441468,0.000733258,0.004096601,0.000409645
29/03/2005,dark green,-0.007596181,-0.009354995,-0.007624724,-0.014326978
30/03/2005,dark green,0.01377261,0.016105355,0.012995713,0.014700726
31/03/2005,dark green,-0.000694143,-0.003210929,-0.003526247,-0.000163105
01/04/2005,dark green,-0.006496686,-0.007212737,-0.009468988,-0.004175549
04/04/2005,dark green,0.002728192,0.003153897,0.001618547,0.003699404
05/04/2005,dark green,0.004480852,0.004143501,0.003581212,0.001802082
06/04/2005,dark green,0.002268456,-8.99961E-05,0.002635146,0.003106966
07/04/2005,dark green,0.005970989,0.009829238,0.005750588,0.003912301
08/04/2005,dark green,-0.008345,-0.009629562,-0.008057831,-0.015181976
11/04/2005,dark green,8.47443E-06,-0.003616166,-0.001221667,-0.004946889
12/04/2005,dark green,0.005545203,0.00666628,0.005685967,0.009362126
13/04/2005,dark green,-0.011761611,-0.015473237,-0.00990106,-0.017893822
14/04/2005,dark green,-0.01000178,-0.014009549,-0.012031962,-0.020058916
15/04/2005,dark green,-0.016720497,-0.019807746,-0.018605398,-0.013730852
18/04/2005,dark green,0.002940597,0.002499814,-0.001611872,0.006399035
19/04/2005,dark green,0.005933829,0.010162443,0.005576285,0.016497855
20/04/2005,dark green,-0.013254939,-0.009625523,-0.01136024,-0.015638688
21/04/2005,dark green,0.019736221,0.025421173,0.020598466,0.024474499
22/04/2005,dark green,-0.006750253,-0.015399479,-0.005958708,-0.016177804
25/04/2005,dark green,0.008662276,0.009621253,0.008344378,0.009201512
26/04/2005,dark green,-0.008837467,-0.01196449,-0.008917756,-0.014098611
27/04/2005,dark green,0.003950278,0.001551339,0.004696021,-0.000428306
28/04/2005,dark green,-0.011380371,-0.013598006,-0.012592627,-0.025528989
29/04/2005,dark green,0.011922469,0.009174537,0.012128616,0.013099065
02/05/2005,dark green,0.004590101,0.003642703,0.005807248,0.010239395
03/05/2005,dark green,-0.000851853,0.002291718,0.00051211,0.004982185
04/05/2005,dark green,0.012470163,0.015084831,0.012449066,0.011111088
05/05/2005,dark green,-0.002568808,-0.000219103,-0.004262042,-0.000169251
06/05/2005,dark green,-0.001091588,0.002828997,0.000485525,0.003550817
09/05/2005,dark green,0.006394323,0.006262266,0.003763938,0.009604212
10/05/2005,dark green,-0.010705435,-0.008536788,-0.009940881,-0.01193249
11/05/2005,dark green,0.004193046,0.004473285,0.001861633,0.000506876
12/05/2005,dark green,-0.010033216,-0.003890362,-0.010754062,-0.015784848
13/05/2005,dark green,-0.004580058,0.006568642,-0.004844246,-0.003602225
16/05/2005,dark green,0.010086124,0.008928674,0.011061991,0.015407207
17/05/2005,dark green,0.006957346,0.004873558,0.007763128,0.005933607
18/05/2005,dark green,0.010018751,0.013222563,0.012831191,0.020055928
19/05/2005,dark green,0.00465594,0.005874933,0.002746463,0.002478078
20/05/2005,dark green,-0.001511172,0.001880018,-0.002028008,-0.001235976
23/05/2005,dark green,0.003851032,0.004998904,0.004932186,0.006600848
24/05/2005,dark green,0.000175867,0.002416656,-0.001889083,-0.004098545
25/05/2005,dark green,-0.003400082,-0.005578137,-0.004367983,-0.007490045
26/05/2005,dark green,0.006394892,0.010301773,0.00763065,0.013931754
27/05/2005,dark green,0.000968616,0.002167779,0.000469764,0.005561727
31/05/2005,dark green,-0.006072865,-0.003618009,-0.007120605,-0.002114708
01/06/2005,dark green,0.008997038,0.009496154,0.007871011,0.011329228
02/06/2005,dark green,0.001721871,0.004760828,0.000343143,0.002740298
03/06/2005,dark green,-0.006867132,-0.012570367,-0.008766815,-0.007314107
06/06/2005,dark green,0.00124579,0.002090381,0.000579348,0.003724449
07/06/2005,dark green,-0.000208767,-0.004143108,0.001532435,0.002016631
08/06/2005,dark green,-0.002163244,-0.003376604,-0.00059238,-0.006359701
09/06/2005,dark green,0.005239949,0.00812064,0.002496853,0.009803301
10/06/2005,dark green,-0.002348238,-0.006697407,0.000915008,0.002085726
13/06/2005,dark green,0.002261863,0.002888978,0.000944549,0.004483539
14/06/2005,dark green,0.002573315,3.87045E-05,0.002376868,0.008608633
15/06/2005,dark green,0.002217709,0.002841841,0.001782383,0.00268657
16/06/2005,dark green,0.003630099,0.006858086,0.001162203,0.009773298
17/06/2005,dark green,0.004954747,0.000459615,0.004199016,-0.00062444
20/06/2005,dark green,-0.000706667,-0.000947426,-0.001314117,-0.003037199
21/06/2005,dark green,-0.002047522,0.001408047,-0.000889842,0.002826649
22/06/2005,dark green,0.000222493,0.000459076,-0.001107603,0.002348776
23/06/2005,dark green,-0.010833052,-0.010215014,-0.01572444,-0.017653274
24/06/2005,dark green,-0.007628721,-0.008398237,-0.011860221,-0.010655518
27/06/2005,dark green,-0.000738526,-0.00393035,-0.000685539,0.002571709
28/06/2005,dark green,0.009137564,0.012072141,0.011160437,0.015552738
29/06/2005,dark green,-0.001431436,-0.000483117,-0.002993515,0.007893781
30/06/2005,dark green,-0.007100904,-0.005766345,-0.009591877,-0.002192978
01/07/2005,dark green,0.002610515,0.000199399,0.002770879,0.004395595
05/07/2005,dark green,0.008832632,0.010391851,0.006634616,0.015786279
06/07/2005,dark green,-0.008340359,-0.004858736,-0.009749524,-0.009078353
07/07/2005,dark green,0.002452051,0.003388688,0.003077727,0.002794898
08/07/2005,dark green,0.011679055,0.017931633,0.014254075,0.021523385
11/07/2005,dark green,0.006254812,0.01067266,0.006754631,0.012278816
12/07/2005,dark green,0.002271551,0.003615183,-0.000554205,-0.00314522
13/07/2005,dark green,0.000883709,0.000448034,0.004137384,-0.00225273
14/07/2005,dark green,0.002624039,0.004062273,0.006772507,-0.007227187
15/07/2005,dark green,0.001157802,0.00183943,0.001123394,0.000910165
18/07/2005,dark green,-0.005529708,-0.00552208,-0.006187473,-0.005757399
19/07/2005,dark green,0.006731446,0.013198848,0.006767793,0.014019909
20/07/2005,dark green,0.004758592,0.007081851,0.00400043,0.012173127
21/07/2005,dark green,-0.006606147,-0.004555472,-0.005742352,-0.015589958
22/07/2005,dark green,0.005411409,0.000523222,0.002202735,0.015384531
25/07/2005,dark green,-0.003769231,-0.005964014,-0.005135508,-0.006535731
26/07/2005,dark green,0.001733078,0.004269086,-0.001577027,0.00299024
27/07/2005,dark green,0.004572927,0.0047013,0.005417917,0.002832494
28/07/2005,dark green,0.00560316,0.005589543,0.006435967,0.010256826
29/07/2005,dark green,-0.00767047,-0.006190691,-0.006037956,-0.001029805
01/08/2005,dark green,0.000947935,0.004828662,-0.001669009,-0.000441377
02/08/2005,dark green,0.007099218,0.01037179,0.005703566,0.007514759
03/08/2005,dark green,0.000739514,-0.000604036,0.001296326,-0.004972962
04/08/2005,dark green,-0.0073733,-0.0114985,-0.008178499,-0.016756871
05/08/2005,dark green,-0.007638358,-0.00611967,-0.004907526,-0.013754506
08/08/2005,dark green,-0.002682636,-0.006207795,-0.001998534,-0.00348593
09/08/2005,dark green,0.00674499,0.004527857,0.007472787,0.001520974
10/08/2005,dark green,-0.001827218,-0.007533786,-0.002002677,-0.00136674
11/08/2005,dark green,0.007061949,0.007757861,0.008634694,0.008669006
12/08/2005,dark green,-0.005994493,-0.008116689,-0.0080087,-0.012062465
15/08/2005,dark green,0.002828355,0.004701255,0.003214086,0.010683517
16/08/2005,dark green,-0.01177598,-0.01383453,-0.011371578,-0.017517352
17/08/2005,dark green,0.000738124,0.003785501,0.003544009,-0.0012296
18/08/2005,dark green,-0.000999779,-0.004228061,0.000399947,-0.003231683
19/08/2005,dark green,0.00056598,-0.000243445,0.000407466,0.00524929
22/08/2005,dark green,0.001656147,0.002739259,0.001009466,0.005682616
23/08/2005,dark green,-0.003388649,-0.001942604,-0.004759706,-0.00015276
24/08/2005,dark green,-0.006570356,-0.003902252,-0.008052599,-0.00397112
25/08/2005,dark green,0.002298323,0.002564789,0.001510298,0.005520582
26/08/2005,dark green,-0.005996535,-0.006371949,-0.005103983,-0.016318633
29/08/2005,dark green,0.005958056,0.007959318,0.006324702,0.013488548
30/08/2005,dark green,-0.003192328,-0.003690919,-0.004800655,-0.004436318
31/08/2005,dark green,0.009864137,0.010484786,0.006605252,0.022279994
01/09/2005,dark green,0.001032516,-0.001947031,-0.002096028,0
02/09/2005,dark green,-0.002922377,-0.003179773,-0.001172103,-0.005410909
06/09/2005,dark green,0.012618836,0.012045397,0.013579505,0.014961475
07/09/2005,dark green,0.002407973,0.002385905,0.004179693,0.002977916
08/09/2005,dark green,-0.003793346,-0.002762393,-0.003533203,-0.005641086
09/09/2005,dark green,0.007964744,0.004376662,0.007798266,0.006121105
12/09/2005,dark green,-0.000740987,0.00336476,0.000410248,0.004451345
13/09/2005,dark green,-0.007545066,-0.005076015,-0.008003414,-0.007681835
14/09/2005,dark green,-0.003281284,-0.010323436,-0.004957805,-0.011463429
15/09/2005,dark green,0.000464443,-0.001479613,0.001313394,-0.003463859
16/09/2005,dark green,0.008291769,0.006616591,0.007878814,0.01163696
19/09/2005,dark green,-0.005565844,-0.00698502,-0.007922479,-0.004780553
20/09/2005,dark green,-0.007863442,-0.006493354,-0.007209038,-0.014409975
21/09/2005,dark green,-0.009121142,-0.011584402,-0.009873498,-0.016144142
22/09/2005,dark green,0.003652325,0.001965279,0.004241607,0.005108636
23/09/2005,dark green,0.000551649,0.002871005,-0.000236034,0.006920706
26/09/2005,dark green,0.000279741,0.002182438,0.002307196,0.006750802
27/09/2005,dark green,2.47024E-05,-0.002375741,0.00120457,-0.003352694
28/09/2005,dark green,0.00101178,-0.000481955,0.00161434,-0.001376406
29/09/2005,dark green,0.008866897,0.012205763,0.007609066,0.011024672
30/09/2005,dark green,0.000920439,0.004889722,0.001508601,0.005452011
03/10/2005,dark green,-0.001717196,0.001738164,-0.003143218,0.006025141
04/10/2005,dark green,-0.009969822,-0.007455508,-0.008957363,-0.015122126
05/10/2005,dark green,-0.014887117,-0.016986428,-0.011852188,-0.025539896
06/10/2005,dark green,-0.004095675,-0.009006068,-0.002932992,-0.008892644
07/10/2005,dark green,0.003701277,0.003008531,0.000506456,0.008972432
10/10/2005,dark green,-0.007166208,-0.005468068,-0.005202894,-0.011232335
11/10/2005,dark green,-0.002071843,-0.008576489,0.001407412,-0.013884447
12/10/2005,dark green,-0.006068126,-0.011460012,-0.003536444,-0.014080092
13/10/2005,dark green,-0.000713341,0.004785347,-3.13519E-05,0.004056917
14/10/2005,dark green,0.008267887,0.008601961,0.006925011,0.01680975
17/10/2005,dark green,0.002974987,0.002649114,0.005906266,0.001748522
18/10/2005,dark green,-0.010049543,-0.006907235,-0.006072597,-0.013488061
19/10/2005,dark green,0.014955773,0.017140073,0.012529592,0.021553975
20/10/2005,dark green,-0.015019704,-0.011060368,-0.012774017,-0.018579708
21/10/2005,dark green,0.001519712,0.006817748,-0.006407863,0.011070182
24/10/2005,dark green,0.016777049,0.016146363,0.016620325,0.021897647
25/10/2005,dark green,-0.002367862,-0.003015425,-0.000686556,-0.008539967
26/10/2005,dark green,-0.004312462,-0.004456092,-0.00316921,-0.005168713
27/10/2005,dark green,-0.010475231,-0.017256727,-0.011119428,-0.020938138
28/10/2005,dark green,0.016549334,0.012631891,0.016893467,0.013989082
31/10/2005,dark green,0.007176155,0.01455594,0.003585659,0.011417431
01/11/2005,dark green,-0.003521098,-0.002947696,-0.003189708,0.005017588
02/11/2005,dark green,0.009977053,0.014313762,0.006338272,0.020124756
03/11/2005,dark green,0.00426416,0.007419595,0.004760876,0.003517648
04/11/2005,dark green,0.000164003,0.004263437,0.000776418,-0.002133599
07/11/2005,dark green,0.00218831,0.004061001,0.005267493,0.003665179
08/11/2005,dark green,-0.003451144,-0.002832526,-0.004393513,-0.003651795
09/11/2005,dark green,0.001690526,0.001721856,0.000615788,0.003359426
10/11/2005,dark green,0.008446268,0.009591772,0.008902691,0.005327614
11/11/2005,dark green,0.003054535,0.002635814,0.004317669,0.005753042
14/11/2005,dark green,-0.000777473,-0.000690143,0.001041535,-0.003612693
15/11/2005,dark green,-0.003850019,-0.006456285,-0.001003021,-0.014503817
16/11/2005,dark green,0.001790019,0.000544163,-0.001093036,0.000306413
17/11/2005,dark green,0.009413576,0.014867948,0.00425864,0.017318345
18/11/2005,dark green,0.004401328,0.002976909,0.00430125,0.007683096
21/11/2005,dark green,0.00527126,0.006555633,0.00501101,0.010165784
22/11/2005,dark green,0.005084276,0.005304143,0.004727181,0.005327542
23/11/2005,dark green,0.003472804,0.002848791,0.004108029,0.001178061
25/11/2005,dark green,0.002085963,0.001340733,0.001422696,-0.000735036
28/11/2005,dark green,-0.008507817,-0.010446217,-0.003741476,-0.013243192
29/11/2005,dark green,1.59202E-05,-0.00297412,-0.000235023,0.00149104
30/11/2005,dark green,-0.00636193,4.93154E-05,-0.007557754,0.004317906
01/12/2005,dark green,0.012157109,0.015384067,0.00987428,0.016308807
02/12/2005,dark green,0.000324126,0.002734773,-0.003212858,0.003938151
05/12/2005,dark green,-0.002363479,-0.006919341,-0.003907144,-0.00711999
06/12/2005,dark green,0.00127565,0.001382026,0.002016665,0.003073645
07/12/2005,dark green,-0.005009066,-0.00387038,-0.004232364,-0.006128106
08/12/2005,dark green,-0.001216849,-0.002464487,-0.005160531,0.002642965
09/12/2005,dark green,0.002810891,0.004571646,0.002181283,0.00497733
12/12/2005,dark green,0.000841738,0.001869949,-0.001002966,0.003059625
13/12/2005,dark green,0.00555366,0.001791304,0.005196081,0.00014574
14/12/2005,dark green,0.00418953,-0.001063979,0.005523983,-0.001162012
15/12/2005,dark green,-0.00141431,-0.000866354,-0.000169049,-0.010177454
16/12/2005,dark green,-0.002848282,-0.003605147,-0.000558745,-0.003524995
19/12/2005,dark green,-0.005839016,-0.013203221,-0.00359149,-0.012382111
20/12/2005,dark green,-0.000238149,-0.000143997,-0.002858892,-0.000298532
21/12/2005,dark green,0.002516667,0.004157626,0.002607981,0.012092877
22/12/2005,dark green,0.004220778,0.006645313,0.005142269,0.006530847
23/12/2005,dark green,0.000425858,0.001304227,-0.000566687,0.002353707
27/12/2005,dark green,-0.009553383,-0.010015928,-0.009693778,-0.014971381
28/12/2005,dark green,0.001297217,0.000920588,0.001715591,0.00596063
29/12/2005,dark green,-0.002980519,-0.004836393,-0.001059576,-0.005332646
30/12/2005,dark green,-0.004886724,-0.005788511,-0.006242136,-0.0064035
03/01/2006,dark green,0.016430484,0.017421472,0.012121312,0.01993399
04/01/2006,dark green,0.003672692,0.008788884,0.003018253,0.005436797
05/01/2006,dark green,1.57202E-05,0.005924627,0.000183821,0.005408093
06/01/2006,dark green,0.009399418,0.012626983,0.007090435,0.011920105
09/01/2006,dark green,0.003656364,0.005668681,0.004798735,0.006608259
10/01/2006,dark green,-0.000356612,0.000703038,-2.90876E-05,0.008991372
11/01/2006,dark green,0.003481545,0.004757981,0.00289335,-0.001697502
12/01/2006,dark green,-0.006274239,-0.006292535,-0.007341922,-0.003542061
13/01/2006,dark green,0.001205174,0.00015112,-0.000227162,0.000426574
17/01/2006,dark green,-0.003634587,-0.006193289,-0.005798409,-0.004690183
18/01/2006,dark green,-0.003897329,-0.010010053,-0.003804951,-0.002141806
19/01/2006,dark green,0.005563673,0.009725293,0.002381386,0.016027658
20/01/2006,dark green,-0.018326315,-0.023507634,-0.019605367,-0.011408619
23/01/2006,dark green,0.001846987,0.000342581,0.002004228,0.003134316
24/01/2006,dark green,0.002405437,0.007462866,0.00219391,0.011219756
25/01/2006,dark green,-0.001720736,-0.002030724,-0.000231465,0.002528173
26/01/2006,dark green,0.007234954,0.009886581,0.009312037,0.014430085
27/01/2006,dark green,0.007763999,0.009299159,0.009042093,0.004971326
30/01/2006,dark green,0.001145086,0.001106682,-0.000668369,-0.00288603
31/01/2006,dark green,-0.003976054,-0.000416148,-0.003216498,-0.002893663
01/02/2006,dark green,0.001859263,0.002055664,0.008199815,0.010365956
02/02/2006,dark green,-0.009060708,-0.012546738,-0.009308946,-0.015047724
03/02/2006,dark green,-0.005358611,-0.008323211,-0.005377852,-0.003055656
06/02/2006,dark green,0.000783202,-0.001670672,0.000430755,0.008916028
07/02/2006,dark green,-0.008094726,-0.006127186,-0.004492364,-0.016155634
08/02/2006,dark green,0.008662869,0.009808647,0.01012677,0.006316263
09/02/2006,dark green,-0.001477498,-0.004900733,0.002277406,-0.005160557
10/02/2006,dark green,0.002539968,0.002664057,0.003280258,-0.002103037
13/02/2006,dark green,-0.003259698,-0.009757293,-0.002447969,-0.006603261
14/02/2006,dark green,0.010032818,0.009982928,0.012492227,0.011596977
15/02/2006,dark green,0.003504403,0.006303687,0.002772851,0.008807448
16/02/2006,dark green,0.007328129,0.007994953,0.005580082,0.008869206
17/02/2006,dark green,-0.001659724,-0.00534717,-0.000481929,-0.002060442
21/02/2006,dark green,-0.003270533,-0.008500037,-0.00416189,-0.00440502
22/02/2006,dark green,0.007513476,0.008930764,0.006153219,0.006774532
23/02/2006,dark green,-0.003775136,-0.001686188,-0.006101208,-0.000686517
24/02/2006,dark green,0.001273511,0.003386962,-0.000665821,0.007970645
27/02/2006,dark green,0.00363722,0.008806096,0.003227326,0.002726288
28/02/2006,dark green,-0.01040086,-0.011178165,-0.009384021,-0.013187966
01/03/2006,dark green,0.008261331,0.014574449,0.005468741,0.018186373
02/03/2006,dark green,-0.001626324,-0.001524983,-0.002534982,-0.004194546
03/03/2006,dark green,-0.001481635,-0.003682217,-0.000355533,-0.005027634
06/03/2006,dark green,-0.006968428,-0.007196243,-0.005716054,-0.007784946
07/03/2006,dark green,-0.00186191,-0.007720872,0.002016737,-0.014453132
08/03/2006,dark green,0.002029945,-0.000405541,0.002281259,0.003492133
09/03/2006,dark green,-0.004880827,-0.007823728,-0.003040228,-0.008768419
10/03/2006,dark green,0.007223587,0.005476267,0.00948386,0.015444869
13/03/2006,dark green,0.002114811,0.002205969,-2.89184E-05,0.002074249
14/03/2006,dark green,0.010396124,0.012734667,0.006800305,0.011038821
15/03/2006,dark green,0.004269846,0.006942892,0.005239701,0.009144497
16/03/2006,dark green,0.001772756,-0.005311799,0.00387793,-0.002299044
17/03/2006,dark green,0.001470926,0.003009237,0.002346894,0.004066311
20/03/2006,dark green,-0.001660007,0.003308126,-0.000453925,-0.000540112
21/03/2006,dark green,-0.006014939,-0.00859083,-0.003464494,-0.013912967
22/03/2006,dark green,0.006020566,0.003975241,0.007294752,0.015479502
23/03/2006,dark green,-0.002582292,-0.001389366,-0.004165226,0.004316818
24/03/2006,dark green,0.000983281,0.005508409,0.000858868,0.008333304
27/03/2006,dark green,-0.001028409,0.001193353,-0.002647115,0.000133529
28/03/2006,dark green,-0.006438184,-0.004802303,-0.008495055,-0.005206684
29/03/2006,dark green,0.007469696,0.014458949,0.005482984,0.018518561
30/03/2006,dark green,-0.002026276,0.001300396,-0.005795447,-0.002635084
31/03/2006,dark green,-0.00413767,-0.000440029,-0.003710968,0.003566809
03/04/2006,dark green,0.002270548,-0.001303557,0.003206328,-0.008292912
04/04/2006,dark green,0.00625669,0.00368895,0.005285733,0.004513538
05/04/2006,dark green,0.004311108,0.006135473,0.003186422,0.005152768
06/04/2006,dark green,-0.001921391,0.000601726,-0.002050776,0.002103231
07/04/2006,dark green,-0.010343487,-0.009380901,-0.008599827,-0.016004147
10/04/2006,dark green,0.000864527,-0.002458294,0.001914565,-0.001066224
11/04/2006,dark green,-0.007750959,-0.00982309,-0.004640397,-0.017749847
12/04/2006,dark green,0.001204792,0.001874103,0.003637619,0.010461861
13/04/2006,dark green,0.000776325,0.004938123,0.000690088,0.002554686
17/04/2006,dark green,-0.00294002,-0.006427123,-0.005734613,0.00067069
18/04/2006,dark green,0.017077384,0.019462081,0.017608193,0.028012231
19/04/2006,dark green,0.002027129,0.006255991,0.000887408,0.007301215
20/04/2006,dark green,0.00116793,-0.003513394,0.005685028,-0.005307521
21/04/2006,dark green,-0.0001372,-0.00833419,0.000402062,-0.002211101
24/04/2006,dark green,-0.002417519,-0.004046432,-0.000980827,-0.007955511
25/04/2006,dark green,-0.004869617,-0.001319903,-0.004681441,0.00065719
26/04/2006,dark green,0.002819337,0.001428929,0.006313804,-0.000788645
27/04/2006,dark green,0.003301596,0.004850841,0.002467706,-0.008282169
28/04/2006,dark green,0.000679545,-0.009543864,-0.001350328,0.010208361
01/05/2006,orange,-0.004135513,-0.007655325,-0.002098119,-0.012336159
02/05/2006,orange,0.006144715,0.00219111,0.006449642,0.013686001
03/05/2006,orange,-0.003875973,-0.002541352,-0.001416371,-0.00170425
04/05/2006,orange,0.003157207,0.008650256,0.003384134,0.012211135
05/05/2006,orange,0.010295302,0.00803398,0.012141059,0.005577344
08/05/2006,orange,-0.000829695,0.00103302,0.000587318,0.001419239
09/05/2006,orange,0.000362343,-0.002874208,0.004767517,-0.001417227
10/05/2006,orange,-0.001728149,-0.007488511,0.000247501,-0.006062352
11/05/2006,orange,-0.012798074,-0.020700311,-0.012189657,-0.022582901
12/05/2006,orange,-0.011241158,-0.012724919,-0.010411533,-0.024034097
15/05/2006,orange,0.002524713,-0.002344262,0.004198167,-0.004489747
16/05/2006,orange,-0.001869482,-0.004194797,-0.000776976,0.001640234
17/05/2006,orange,-0.016841071,-0.014951948,-0.018763693,-0.018283432
18/05/2006,orange,-0.006699011,-0.007049814,-0.006900143,-0.009451469
19/05/2006,orange,0.00413689,0.006219186,0.001417067,0.008840001
22/05/2006,orange,-0.003914732,-0.009581097,-0.00168067,-0.011126721
23/05/2006,orange,-0.004349989,-0.006489188,-0.002425139,-0.012939372
24/05/2006,orange,0.001583656,0.004822172,0.001709326,0.007694034
25/05/2006,orange,0.011370094,0.013401471,0.008430943,0.021069058
26/05/2006,orange,0.005719336,0.005518109,0.006026247,0.005955186
30/05/2006,orange,-0.015849611,-0.020643659,-0.016330084,-0.027533036
31/05/2006,orange,0.008111925,0.006531913,0.006659187,0.017412124
01/06/2006,orange,0.012298337,0.018807932,0.008234971,0.019479629
02/06/2006,orange,0.001952237,-0.000202803,-0.001102117,-0.000682304
05/06/2006,orange,-0.017799702,-0.022433799,-0.017705609,-0.029090385
06/06/2006,orange,-0.001138129,-0.003152666,-0.00421588,-0.004219762
07/06/2006,orange,-0.006092457,-0.00507679,-0.006475037,-0.009747559
08/06/2006,orange,0.001417052,-0.003011423,0.000724544,0.000856101
09/06/2006,orange,-0.004475611,-0.004782507,-0.004287518,-0.008836967
12/06/2006,orange,-0.011866252,-0.020486539,-0.009120508,-0.02300846
13/06/2006,orange,-0.01111165,-0.009013492,-0.008009246,-0.01898742
14/06/2006,orange,0.005189303,0.006528456,0.010347359,0.012003172
15/06/2006,orange,0.021235077,0.027876271,0.018329664,0.034247775
16/06/2006,orange,-0.003677871,-0.006622648,-5.81588E-05,-0.013044754
19/06/2006,orange,-0.009116795,-0.009169243,-0.006576705,-0.019607824
20/06/2006,orange,-8.07173E-06,-0.001592035,0.00299115,-0.001185412
21/06/2006,orange,0.009740957,0.016202619,0.009532724,0.017502578
22/06/2006,orange,-0.005270704,-0.008509234,-0.005446981,-0.003723428
23/06/2006,orange,-0.000883089,-0.000711269,-0.002724404,0.006008129
26/06/2006,orange,0.004869473,0.005750706,0.005113292,0.012381918
27/06/2006,orange,-0.009084016,-0.015663117,-0.010913262,-0.017265948
28/06/2006,orange,0.005487451,0.005518433,0.004468696,0.004392273
29/06/2006,orange,0.021565004,0.029613888,0.019796697,0.038629258
30/06/2006,orange,-0.002097656,-0.00105308,-0.003626199,0.00673719
03/07/2006,orange,0.007864896,0.008443409,0.006977423,0.012546663
05/07/2006,orange,-0.007248852,-0.016932678,-0.006786524,-0.01459419
06/07/2006,orange,0.002494214,0.000812691,0.006589013,-0.000279783
