Period,Date,stage,GSPC,SHY,IEF,TLT,GLD,DBC,IGLB
3,10/08/1994,dark green,0.005197358,,,,,,
3,11/08/1994,dark green,-0.003084908,,,,,,
3,12/08/1994,dark green,0.006668405,,,,,,
3,15/08/1994,dark green,-0.001536978,,,,,,
3,16/08/1994,dark green,0.008195475,,,,,,
3,17/08/1994,dark green,0.000344086,,,,,,
3,18/08/1994,dark green,-0.004299503,,,,,,
3,19/08/1994,dark green,0.001101063,,,,,,
3,22/08/1994,dark green,-0.002933026,,,,,,
3,23/08/1994,dark green,0.004736984,,,,,,
3,24/08/1994,dark green,0.00973066,,,,,,
3,25/08/1994,dark green,-0.002025483,,,,,,
3,26/08/1994,dark green,0.012220136,,,,,,
3,29/08/1994,dark green,0.001667388,,,,,,
3,30/08/1994,dark green,0.003118504,,,,,,
3,31/08/1994,dark green,-0.001218344,,,,,,
3,01/09/1994,dark green,-0.004879129,,,,,,
3,02/09/1994,dark green,-0.004607273,,,,,,
3,06/09/1994,dark green,0.001847163,,,,,,
3,07/09/1994,dark green,-0.001843757,,,,,,
3,08/09/1994,dark green,0.004564905,,,,,,
3,09/09/1994,dark green,-0.010483201,,,,,,
3,12/09/1994,dark green,-0.004207786,,,,,,
3,13/09/1994,dark green,0.002788482,,,,,,
3,14/09/1994,dark green,0.002759252,,,,,,
3,15/09/1994,dark green,0.012819987,,,,,,
3,16/09/1994,dark green,-0.007624092,,,,,,
3,19/09/1994,dark green,-0.000721569,,,,,,
3,20/09/1994,dark green,-0.015907445,,,,,,
3,21/09/1994,dark green,-0.00410047,,,,,,
3,22/09/1994,dark green,-0.000411742,,,,,,
3,23/09/1994,dark green,-0.003468631,,,,,,
3,26/09/1994,dark green,0.002501781,,,,,,
3,27/09/1994,dark green,0.002669113,,,,,,
3,28/09/1994,dark green,0.006038326,,,,,,
3,29/09/1994,dark green,-0.005593336,,,,,,
3,30/09/1994,dark green,0.001016791,,,,,,
3,03/10/1994,dark green,-0.002096348,,,,,,
3,04/10/1994,dark green,-0.015484892,,,,,,
3,05/10/1994,dark green,-0.002353785,,,,,,
3,06/10/1994,dark green,-0.002557778,,,,,,
3,07/10/1994,dark green,0.006057169,,,,,,
3,10/10/1994,dark green,0.008657443,,,,,,
3,11/10/1994,dark green,0.014704601,,,,,,
3,12/10/1994,dark green,-0.000687021,,,,,,
3,13/10/1994,dark green,0.004984225,,,,,,
3,14/10/1994,dark green,0.002800397,,,,,,
3,17/10/1994,dark green,-0.000298475,,,,,,
3,18/10/1994,dark green,-0.002772065,,,,,,
3,19/10/1994,dark green,0.00560235,,,,,,
3,20/10/1994,dark green,-0.007293512,,,,,,
3,21/10/1994,dark green,-0.004198332,,,,,,
3,24/10/1994,dark green,-0.008733309,,,,,,
3,25/10/1994,dark green,0.001519025,,,,,,
3,26/10/1994,dark green,0.002361702,,,,,,
3,27/10/1994,dark green,0.006981996,,,,,,
3,28/10/1994,dark green,0.017001144,,,,,,
3,31/10/1994,dark green,-0.002997199,,,,,,
3,01/11/1994,dark green,-0.008320086,,,,,,
3,02/11/1994,dark green,-0.004077545,,,,,,
3,03/11/1994,dark green,0.003000994,,,,,,
3,04/11/1994,dark green,-0.012032239,,,,,,
3,07/11/1994,dark green,0.001708939,,,,,,
3,08/11/1994,dark green,0.005571483,,,,,,
3,09/11/1994,dark green,-0.000536884,,,,,,
3,10/11/1994,dark green,-0.002213147,,,,,,
3,11/11/1994,dark green,-0.004349956,,,,,,
3,14/11/1994,dark green,0.007980972,,,,,,
3,15/11/1994,dark green,-0.002167217,,,,,,
3,16/11/1994,dark green,0.001268727,,,,,,
3,17/11/1994,dark green,-0.004402706,,,,,,
3,18/11/1994,dark green,-0.004530073,,,,,,
3,21/11/1994,dark green,-0.006869381,,,,,,
3,22/11/1994,dark green,-0.017914012,,,,,,
3,23/11/1994,dark green,-0.000355492,,,,,,
3,25/11/1994,dark green,0.005245296,,,,,,
3,28/11/1994,dark green,0.004134505,,,,,,
3,29/11/1994,dark green,0.002223907,,,,,,
3,30/11/1994,dark green,-0.003251556,,,,,,
3,01/12/1994,dark green,-0.010513763,,,,,,
3,02/12/1994,dark green,0.009756692,,,,,,
3,05/12/1994,dark green,4.41639E-05,,,,,,
3,06/12/1994,dark green,-0.000463297,,,,,,
3,07/12/1994,dark green,-0.004149047,,,,,,
3,08/12/1994,dark green,-0.012809429,,,,,,
3,09/12/1994,dark green,0.003389784,,,,,,
3,12/12/1994,dark green,0.005615737,,,,,,
3,13/12/1994,dark green,0.001512877,,,,,,
3,14/12/1994,dark green,0.010707558,,,,,,
3,15/12/1994,dark green,0.00081323,,,,,,
3,16/12/1994,dark green,0.007598699,,,,,,
3,19/12/1994,dark green,-0.001939808,,,,,,
3,20/12/1994,dark green,-0.001768901,,,,,,
3,21/12/1994,dark green,0.005491094,,,,,,
3,22/12/1994,dark green,0.000152319,,,,,,
3,23/12/1994,dark green,0.000326301,,,,,,
3,27/12/1994,dark green,0.005741284,,,,,,
3,28/12/1994,dark green,-0.003481341,,,,,,
3,29/12/1994,dark green,0.000672716,,,,,,
3,30/12/1994,dark green,-0.004120009,,,,,,
3,03/01/1995,dark green,-0.000348387,,,,,,
3,04/01/1995,dark green,0.003485017,,,,,,
3,05/01/1995,dark green,-0.000803098,,,,,,
3,06/01/1995,dark green,0.000738577,,,,,,
3,09/01/1995,dark green,0.000325592,,,,,,
3,10/01/1995,dark green,0.001844511,,,,,,
3,11/01/1995,dark green,-4.32962E-05,,,,,,
3,12/01/1995,dark green,-4.32983E-05,,,,,,
3,13/01/1995,dark green,0.009379574,,,,,,
3,16/01/1995,dark green,0.007318076,,,,,,
3,17/01/1995,dark green,0.001427378,,,,,,
3,18/01/1995,dark green,-0.000723319,,,,,,
3,19/01/1995,dark green,-0.005875922,,,,,,
3,20/01/1995,dark green,-0.004647207,,,,,,
3,23/01/1995,dark green,0.002237636,,,,,,
3,24/01/1995,dark green,8.58231E-05,,,,,,
3,25/01/1995,dark green,0.003391613,,,,,,
3,26/01/1995,dark green,0.001882605,,,,,,
3,27/01/1995,dark green,0.00442007,,,,,,
3,30/01/1995,dark green,-0.003996694,,,,,,
3,31/01/1995,dark green,0.004076762,,,,,,
3,01/02/1995,dark green,-4.25567E-05,,,,,,
3,02/02/1995,dark green,0.005080813,,,,,,
3,03/02/1995,dark green,0.012394478,,,,,,
3,06/02/1995,dark green,0.005202174,,,,,,
3,07/02/1995,dark green,-0.000685906,,,,,,
3,08/02/1995,dark green,0.000790343,,,,,,
3,09/02/1995,dark green,-0.002078181,,,,,,
3,10/02/1995,dark green,0.002644764,,,,,,
3,13/02/1995,dark green,0.000394638,,,,,,
3,14/02/1995,dark green,0.001868564,,,,,,
3,15/02/1995,dark green,0.004123968,,,,,,
3,16/02/1995,dark green,0.001403378,,,,,,
3,17/02/1995,dark green,-0.006697993,,,,,,
3,21/02/1995,dark green,0.001556113,,,,,,
3,22/02/1995,dark green,0.004868259,,,,,,
3,23/02/1995,dark green,0.003793259,,,,,,
3,24/02/1995,dark green,0.002464484,,,,,,
3,27/02/1995,dark green,-0.008809465,,,,,,
3,28/02/1995,dark green,0.007399634,,,,,,
3,01/03/1995,dark green,-0.003570079,,,,,,
3,02/03/1995,dark green,-0.001070707,,,,,,
3,03/03/1995,dark green,0.000597795,,,,,,
3,06/03/1995,dark green,0.000432598,,,,,,
3,07/03/1995,dark green,-0.007227745,,,,,,
3,08/03/1995,dark green,0.002115696,,,,,,
3,09/03/1995,dark green,4.13733E-05,,,,,,
3,10/03/1995,dark green,0.013266834,,,,,,
3,13/03/1995,dark green,0.000980412,,,,,,
3,14/03/1995,dark green,0.005795382,,,,,,
3,15/03/1995,dark green,-0.002049158,,,,,,
3,16/03/1995,dark green,0.007176545,,,,,,
3,17/03/1995,dark green,0.000222009,,,,,,
3,20/03/1995,dark green,0.001251263,,,,,,
3,21/03/1995,dark green,-0.002156664,,,,,,
3,22/03/1995,dark green,0.001211962,,,,,,
3,23/03/1995,dark green,0.00056489,,,,,,
3,24/03/1995,dark green,0.010121966,,,,,,
3,27/03/1995,dark green,0.004451386,,,,,,
3,28/03/1995,dark green,0.001391061,,,,,,
3,29/03/1995,dark green,-0.001547924,,,,,,
3,30/03/1995,dark green,-0.001788826,,,,,,
3,31/03/1995,dark green,-0.00300667,,,,,,
3,03/04/1995,dark green,0.002276796,,,,,,
3,04/04/1995,dark green,0.006754975,,,,,,
3,05/04/1995,dark green,0.000653189,,,,,,
3,06/04/1995,dark green,0.001008721,,,,,,
3,07/04/1995,dark green,0.000671884,,,,,,
3,10/04/1995,dark green,0.001165034,,,,,,
3,11/04/1995,dark green,-0.002919096,,,,,,
3,12/04/1995,dark green,0.003244149,,,,,,
3,13/04/1995,dark green,0.00406175,,,,,,
3,17/04/1995,dark green,-0.006087634,,,,,,
3,18/04/1995,dark green,-0.00150161,,,,,,
3,19/04/1995,dark green,-0.000890401,,,,,,
3,20/04/1995,dark green,0.00073278,,,,,,
3,21/04/1995,dark green,0.006332961,,,,,,
3,24/04/1995,dark green,0.008653119,,,,,,
3,25/04/1995,dark green,-0.001540367,,,,,,
3,26/04/1995,dark green,0.001093532,,,,,,
3,27/04/1995,dark green,0.001736072,,,,,,
3,28/04/1995,dark green,0.002258854,,,,,,
3,01/05/1995,dark green,-0.000874302,,,,,,
3,02/05/1995,dark green,0.001166678,,,,,,
3,03/05/1995,dark green,0.010915579,,,,,,
3,04/05/1995,dark green,0.000115273,,,,,,
3,05/05/1995,dark green,-0.000806822,,,,,,
3,08/05/1995,dark green,0.007382963,,,,,,
3,09/05/1995,dark green,-0.000763464,,,,,,
3,10/05/1995,dark green,0.001527977,,,,,,
3,11/05/1995,dark green,1.90894E-05,,,,,,
3,12/05/1995,dark green,0.002250306,,,,,,
3,15/05/1995,dark green,0.004167068,,,,,,
3,16/05/1995,dark green,0.000852716,,,,,,
3,17/05/1995,dark green,-0.00212044,,,,,,
3,18/05/1995,dark green,-0.014210617,,,,,,
3,19/05/1995,dark green,-0.000750635,,,,,,
3,22/05/1995,dark green,0.008590346,,,,,,
3,23/05/1995,dark green,0.009433786,,,,,,
3,24/05/1995,dark green,3.7758E-05,,,,,,
3,25/05/1995,dark green,-3.77566E-05,,,,,,
3,26/05/1995,dark green,-0.009345622,,,,,,
3,30/05/1995,dark green,-0.000133691,,,,,,
3,31/05/1995,dark green,0.018755504,,,,,,
3,01/06/1995,dark green,0.000168665,,,,,,
3,02/06/1995,dark green,-0.001836924,,,,,,
3,05/06/1995,dark green,0.005802644,,,,,,
3,06/06/1995,dark green,-9.33305E-05,,,,,,
3,07/06/1995,dark green,-0.004518687,,,,,,
3,08/06/1995,dark green,-0.001463113,,,,,,
3,09/06/1995,dark green,-0.008283974,,,,,,
3,12/06/1995,dark green,0.005568819,,,,,,
3,13/06/1995,dark green,0.009738515,,,,,,
3,14/06/1995,dark green,0.000783477,,,,,,
3,15/06/1995,dark green,0.00121167,,,,,,
3,16/06/1995,dark green,0.005045468,,,,,,
3,19/06/1995,dark green,0.009984539,,,,,,
3,20/06/1995,dark green,-0.000440171,,,,,,
3,21/06/1995,dark green,-0.00183493,,,,,,
3,22/06/1995,dark green,0.013033617,,,,,,
3,23/06/1995,dark green,-0.002467899,,,,,,
3,26/06/1995,dark green,-0.010150837,,,,,,
3,27/06/1995,dark green,-0.003124276,,,,,,
3,28/06/1995,dark green,0.004240156,,,,,,
3,29/06/1995,dark green,-0.001578737,,,,,,
3,30/06/1995,dark green,0.001618043,,,,,,
3,03/07/1995,dark green,0.004295598,,,,,,
3,05/07/1995,dark green,0.000310704,,,,,,
3,06/07/1995,dark green,0.012297592,,,,,,
3,07/07/1995,dark green,0.004296115,,,,,,
3,10/07/1995,dark green,0.001473852,,,,,,
3,11/07/1995,dark green,-0.004325227,,,,,,
3,12/07/1995,dark green,0.011013348,,,,,,
3,13/07/1995,dark green,0.000196091,,,,,,
3,14/07/1995,dark green,-0.001978584,,,,,,
3,17/07/1995,dark green,0.005054486,,,,,,
3,18/07/1995,dark green,-0.007570282,,,,,,
3,19/07/1995,dark green,-0.01339405,,,,,,
3,20/07/1995,dark green,0.004646262,,,,,,
3,21/07/1995,dark green,0.000144555,,,,,,
3,24/07/1995,dark green,0.00543696,,,,,,
3,25/07/1995,dark green,0.008030416,,,,,,
3,26/07/1995,dark green,0.000908946,,,,,,
3,27/07/1995,dark green,0.006427922,,,,,,
3,28/07/1995,dark green,-0.004051481,,,,,,
3,31/07/1995,dark green,-0.001545477,,,,,,
3,01/08/1995,dark green,-0.00430556,,,,,,
3,02/08/1995,dark green,-0.001501013,,,,,,
3,03/08/1995,dark green,-8.94556E-05,,,,,,
3,04/08/1995,dark green,0.000340049,,,,,,
3,07/08/1995,dark green,0.001950168,,,,,,
3,08/08/1995,dark green,0.000642796,,,,,,
3,09/08/1995,dark green,-0.001213427,,,,,,
3,10/08/1995,dark green,-0.004037823,,,,,,
3,11/08/1995,dark green,-0.004197734,,,,,,
3,14/08/1995,dark green,0.008340698,,,,,,
3,15/08/1995,dark green,-0.002090226,,,,,,
3,16/08/1995,dark green,0.002506335,,,,,,
3,17/08/1995,dark green,-0.00166079,,,,,,
3,18/08/1995,dark green,0.000304171,,,,,,
3,21/08/1995,dark green,-0.001967126,,,,,,
3,22/08/1995,dark green,0.002526445,,,,,,
3,23/08/1995,dark green,-0.004253655,,,,,,
3,24/08/1995,dark green,0.000574375,,,,,,
3,25/08/1995,dark green,0.004735682,,,,,,
3,28/08/1995,dark green,-0.001874644,,,,,,
3,29/08/1995,dark green,0.001699333,,,,,,
3,30/08/1995,dark green,0.001642827,,,,,,
3,31/08/1995,dark green,0.001711513,,,,,,
3,01/09/1995,dark green,0.003488328,,,,,,
3,05/09/1995,dark green,0.009452958,,,,,,
3,06/09/1995,dark green,0.001756944,,,,,,
3,07/09/1995,dark green,0.000210455,,,,,,
3,08/09/1995,dark green,0.004190876,,,,,,
3,11/09/1995,dark green,0.002147762,,,,,,
3,12/09/1995,dark green,0.004530391,,,,,,
3,13/09/1995,dark green,0.003920157,,,,,,
3,14/09/1995,dark green,0.008362503,,,,,,
3,15/09/1995,dark green,-0.00044552,,,,,,
3,18/09/1995,dark green,-0.000994182,,,,,,
3,19/09/1995,dark green,0.002453786,,,,,,
3,20/09/1995,dark green,0.004399191,,,,,,
3,21/09/1995,dark green,-0.006425038,,,,,,
3,22/09/1995,dark green,-0.002178421,,,,,,
3,25/09/1995,dark green,0.00013755,,,,,,
3,26/09/1995,dark green,-0.000687552,,,,,,
3,27/09/1995,dark green,-0.000636376,,,,,,
3,28/09/1995,dark green,0.00831271,,,,,,
3,29/09/1995,dark green,-0.002492058,,,,,,
3,02/10/1995,dark green,-0.004602937,,,,,,
3,03/10/1995,dark green,0.001065902,,,,,,
3,04/10/1995,dark green,-0.001494069,,,,,,
3,05/10/1995,dark green,0.001995003,,,,,,
3,06/10/1995,dark green,-0.000240315,,,,,,
3,09/10/1995,dark green,-0.007073075,,,,,,
3,10/10/1995,dark green,-0.001469605,,,,,,
3,11/10/1995,dark green,0.003359195,,,,,,
3,12/10/1995,dark green,0.00628163,,,,,,
3,13/10/1995,dark green,0.002401002,,,,,,
3,16/10/1995,dark green,-0.00251492,,,,,,
3,17/10/1995,dark green,0.006431916,,,,,,
3,18/10/1995,dark green,0.001124737,,,,,,
3,19/10/1995,dark green,0.005464425,,,,,,
3,20/10/1995,dark green,-0.005400833,,,,,,
3,23/10/1995,dark green,-0.004085426,,,,,,
3,24/10/1995,dark green,0.002529622,,,,,,
3,25/10/1995,dark green,-0.006939011,,,,,,
3,26/10/1995,dark green,-0.009871754,,,,,,
3,27/10/1995,dark green,0.005167224,,,,,,
3,30/10/1995,dark green,0.006123836,,,,,,
3,31/10/1995,dark green,-0.003000429,,,,,,
3,01/11/1995,dark green,0.004677508,,,,,,
3,02/11/1995,dark green,0.009414262,,,,,,
3,03/11/1995,dark green,0.001441424,,,,,,
3,06/11/1995,dark green,-0.003572795,,,,,,
3,07/11/1995,dark green,-0.003636636,,,,,,
3,08/11/1995,dark green,0.009192957,,,,,,
3,09/11/1995,dark green,0.002619506,,,,,,
3,10/11/1995,dark green,-0.000910291,,,,,,
3,13/11/1995,dark green,-0.000708569,,,,,,
3,14/11/1995,dark green,-0.005081901,,,,,,
3,15/11/1995,dark green,0.007924866,,,,,,
3,16/11/1995,dark green,0.005690627,,,,,,
3,17/11/1995,dark green,0.004570228,,,,,,
3,20/11/1995,dark green,-0.005366093,,,,,,
3,21/11/1995,dark green,0.005679844,,,,,,
3,22/11/1995,dark green,-0.003065384,,,,,,
3,24/11/1995,dark green,0.002623573,,,,,,
3,27/11/1995,dark green,0.002250174,,,,,,
3,28/11/1995,dark green,0.008531239,,,,,,
3,29/11/1995,dark green,0.001962243,,,,,,
3,30/11/1995,dark green,-0.003735797,,,,,,
3,01/12/1995,dark green,0.002659506,,,,,,
3,04/12/1995,dark green,0.011038275,,,,,,
3,05/12/1995,dark green,0.006518055,,,,,,
3,06/12/1995,dark green,0.004047403,,,,,,
3,07/12/1995,dark green,-0.006465881,,,,,,
3,08/12/1995,dark green,0.002126033,,,,,,
3,11/12/1995,dark green,0.003303814,,,,,,
3,12/12/1995,dark green,-0.001194457,,,,,,
3,13/12/1995,dark green,0.004702759,,,,,,
3,14/12/1995,dark green,-0.007672666,,,,,,
3,15/12/1995,dark green,-0.000940083,,,,,,
3,18/12/1995,dark green,-0.015462292,,,,,,
3,19/12/1995,dark green,0.008437559,,,,,,
3,20/12/1995,dark green,-0.009788686,,,,,,
3,21/12/1995,dark green,0.007508974,,,,,,
3,22/12/1995,dark green,0.002391558,,,,,,
3,26/12/1995,dark green,0.003840143,,,,,,
3,27/12/1995,dark green,0.000374477,,,,,,
3,28/12/1995,dark green,-0.000667232,,,,,,
3,29/12/1995,dark green,0.002947303,,,,,,
3,02/01/1996,dark green,0.007793074,,,,,,
3,03/01/1996,dark green,0.000950537,,,,,,
3,04/01/1996,dark green,-0.005826297,,,,,,
3,05/01/1996,dark green,-0.001602704,,,,,,
3,08/01/1996,dark green,0.002837638,,,,,,
3,09/01/1996,dark green,-0.01456846,,,,,,
3,10/01/1996,dark green,-0.017999888,,,,,,
3,11/01/1996,dark green,0.007034524,,,,,,
3,12/01/1996,dark green,-0.001460128,,,,,,
3,15/01/1996,dark green,-0.003306675,,,,,,
3,16/01/1996,dark green,0.01437097,,,,,,
3,17/01/1996,dark green,-0.003402155,,,,,,
3,18/01/1996,dark green,0.003083918,,,,,,
3,19/01/1996,dark green,0.00590232,,,,,,
3,22/01/1996,dark green,0.002566084,,,,,,
3,23/01/1996,dark green,-0.000994533,,,,,,
3,24/01/1996,dark green,0.011700655,,,,,,
3,25/01/1996,dark green,-0.004726099,,,,,,
3,26/01/1996,dark green,0.007438805,,,,,,
3,29/01/1996,dark green,0.00418258,,,,,,
3,30/01/1996,dark green,0.009499942,,,,,,
3,31/01/1996,dark green,0.009315234,,,,,,
4,01/04/1996,dark green,0.002340461,,,,,,
4,02/04/1996,dark green,0.002340461,,,,,,
4,03/04/1996,dark green,0.000946182,,,,,,
4,04/04/1996,dark green,-3.05231E-05,,,,,,
4,08/04/1996,dark green,-0.017717189,,,,,,
4,09/04/1996,dark green,-0.003182025,,,,,,
4,10/04/1996,dark green,-0.013531824,,,,,,
4,11/04/1996,dark green,-0.003662206,,,,,,
4,12/04/1996,dark green,0.008761414,,,,,,
4,15/04/1996,dark green,0.009077866,,,,,,
4,16/04/1996,dark green,0.003906691,,,,,,
4,17/04/1996,dark green,-0.005255837,,,,,,
4,18/04/1996,dark green,0.003117158,,,,,,
4,19/04/1996,dark green,0.002268489,,,,,,
4,22/04/1996,dark green,0.00437163,,,,,,
4,23/04/1996,dark green,0.005695415,,,,,,
4,24/04/1996,dark green,-0.002164023,,,,,,
4,25/04/1996,dark green,0.004152779,,,,,,
4,26/04/1996,dark green,0.000903743,,,,,,
4,29/04/1996,dark green,0.001071146,,,,,,
4,30/04/1996,dark green,1.53018E-05,,,,,,
4,01/05/1996,dark green,0.000626801,,,,,,
4,02/05/1996,dark green,-0.017110226,,,,,,
4,03/05/1996,dark green,-0.00272001,,,,,,
4,06/05/1996,dark green,-0.001278006,,,,,,
4,07/05/1996,dark green,-0.00397932,,,,,,
4,08/05/1996,dark green,0.01019962,,,,,,
4,09/05/1996,dark green,0.001039104,,,,,,
4,10/05/1996,dark green,0.010303087,,,,,,
4,13/05/1996,dark green,0.014445832,,,,,,
4,14/05/1996,dark green,0.006182772,,,,,,
4,15/05/1996,dark green,-0.000270422,,,,,,
4,16/05/1996,dark green,-0.000856613,,,,,,
4,17/05/1996,dark green,0.006106637,,,,,,
4,20/05/1996,dark green,0.006338747,,,,,,
4,21/05/1996,dark green,-0.000579387,,,,,,
4,22/05/1996,dark green,0.008413064,,,,,,
4,23/05/1996,dark green,-0.003567087,,,,,,
4,24/05/1996,dark green,0.003713032,,,,,,
4,28/05/1996,dark green,-0.009255618,,,,,,
4,29/05/1996,dark green,-0.006396602,,,,,,
4,30/05/1996,dark green,0.005644333,,,,,,
4,31/05/1996,dark green,-0.003841026,,,,,,
4,03/06/1996,dark green,-0.002152084,,,,,,
4,04/06/1996,dark green,0.007308898,,,,,,
4,05/06/1996,dark green,0.008742722,,,,,,
4,06/06/1996,dark green,-0.007974136,,,,,,
4,07/06/1996,dark green,0.000415982,,,,,,
4,10/06/1996,dark green,-0.001708016,,,,,,
4,11/06/1996,dark green,-0.001770415,,,,,,
4,12/06/1996,dark green,-0.002876422,,,,,,
4,13/06/1996,dark green,-0.001674033,,,,,,
4,14/06/1996,dark green,-0.003099185,,,,,,
4,17/06/1996,dark green,-0.001036273,,,,,,
4,18/06/1996,dark green,-0.004660496,,,,,,
4,19/06/1996,dark green,-0.000151007,,,,,,
4,20/06/1996,dark green,0.000211423,,,,,,
4,21/06/1996,dark green,0.007159117,,,,,,
4,24/06/1996,dark green,0.003014139,,,,,,
4,25/06/1996,dark green,-0.000553181,,,,,,
4,26/06/1996,dark green,-0.006118307,,,,,,
4,27/06/1996,dark green,0.006261342,,,,,,
4,28/06/1996,dark green,0.003111236,,,,,,
4,01/07/1996,dark green,0.00782846,,,,,,
4,02/07/1996,dark green,-0.003358613,,,,,,
4,03/07/1996,dark green,-0.001796234,,,,,,
4,05/07/1996,dark green,-0.022248693,,,,,,
4,08/07/1996,dark green,-0.007453189,,,,,,
4,09/07/1996,dark green,0.003386799,,,,,,
4,10/07/1996,dark green,0.00200076,,,,,,
4,11/07/1996,dark green,-0.015836989,,,,,,
4,12/07/1996,dark green,0.000805395,,,,,,
4,15/07/1996,dark green,-0.02536408,,,,,,
4,16/07/1996,dark green,-0.002270551,,,,,,
4,17/07/1996,dark green,0.009071108,,,,,,
4,18/07/1996,dark green,0.014966786,,,,,,
4,19/07/1996,dark green,-0.007505154,,,,,,
4,22/07/1996,dark green,-0.007765349,,,,,,
4,23/07/1996,dark green,-0.010887269,,,,,,
4,24/07/1996,dark green,-0.000350903,,,,,,
4,25/07/1996,dark green,0.007212891,,,,,,
4,26/07/1996,dark green,0.007494085,,,,,,
4,29/07/1996,dark green,-0.007847226,,,,,,
4,30/07/1996,dark green,0.006894861,,,,,,
4,31/07/1996,dark green,0.007382808,,,,,,
4,01/08/1996,dark green,0.015735615,,,,,,
4,02/08/1996,dark green,0.019183979,,,,,,
4,05/08/1996,dark green,-0.003411387,,,,,,
4,06/08/1996,dark green,0.003256478,,,,,,
4,07/08/1996,dark green,0.002687231,,,,,,
4,08/08/1996,dark green,-0.002363807,,,,,,
4,09/08/1996,dark green,-0.0007396,,,,,,
4,12/08/1996,dark green,0.005543036,,,,,,
4,13/08/1996,dark green,-0.008366263,,,,,,
4,14/08/1996,dark green,0.002802144,,,,,,
4,15/08/1996,dark green,0.000347468,,,,,,
4,16/08/1996,dark green,0.004424099,,,,,,
4,19/08/1996,dark green,0.002059493,,,,,,
4,20/08/1996,dark green,-0.001335196,,,,,,
4,21/08/1996,dark green,-0.000931357,,,,,,
4,22/08/1996,dark green,0.00843518,,,,,,
4,23/08/1996,dark green,-0.005442183,,,,,,
4,26/08/1996,dark green,-0.004722463,,,,,,
4,27/08/1996,dark green,0.003795896,,,,,,
4,28/08/1996,dark green,-0.002385995,,,,,,
4,29/08/1996,dark green,-0.011146001,,,,,,
4,30/08/1996,dark green,-0.00822944,,,,,,
4,03/09/1996,dark green,0.004187151,,,,,,
4,04/09/1996,dark green,0.001359382,,,,,,
4,05/09/1996,dark green,-0.009411057,,,,,,
4,06/09/1996,dark green,0.009608263,,,,,,
4,09/09/1996,dark green,0.012323111,,,,,,
4,10/09/1996,dark green,7.53101E-05,,,,,,
4,11/09/1996,dark green,0.005227447,,,,,,
4,12/09/1996,dark green,0.005799657,,,,,,
4,13/09/1996,dark green,0.013990841,,,,,,
4,16/09/1996,dark green,0.005054813,,,,,,
4,17/09/1996,dark green,-0.00152048,,,,,,
4,18/09/1996,dark green,-0.002152505,,,,,,
4,19/09/1996,dark green,0.00224519,,,,,,
4,20/09/1996,dark green,0.005900482,,,,,,
4,23/09/1996,dark green,-0.000800618,,,,,,
4,24/09/1996,dark green,-0.001267328,,,,,,
4,25/09/1996,dark green,0.000320928,,,,,,
4,26/09/1996,dark green,4.36964E-05,,,,,,
4,27/09/1996,dark green,0.000481173,,,,,,
4,30/09/1996,dark green,0.001661369,,,,,,
4,01/10/1996,dark green,0.002546084,,,,,,
4,02/10/1996,dark green,0.007154456,,,,,,
4,03/10/1996,dark green,-0.001772281,,,,,,
4,04/10/1996,dark green,0.012529219,,,,,,
4,07/10/1996,dark green,0.002680131,,,,,,
4,08/10/1996,dark green,-0.003838844,,,,,,
4,09/10/1996,dark green,-0.005566374,,,,,,
4,10/10/1996,dark green,-0.003057101,,,,,,
4,11/10/1996,dark green,0.008709906,,,,,,
4,14/10/1996,dark green,0.004110417,,,,,,
4,15/10/1996,dark green,-0.0013787,,,,,,
4,16/10/1996,dark green,0.002618907,,,,,,
4,17/10/1996,dark green,0.003662664,,,,,,
4,18/10/1996,dark green,0.005417357,,,,,,
4,21/10/1996,dark green,-0.001364666,,,,,,
4,22/10/1996,dark green,-0.00462065,,,,,,
4,23/10/1996,dark green,0.000990719,,,,,,
4,24/10/1996,dark green,-0.007041217,,,,,,
4,25/10/1996,dark green,-0.001950754,,,,,,
4,28/10/1996,dark green,-0.00522167,,,,,,
4,29/10/1996,dark green,0.006080931,,,,,,
4,30/10/1996,dark green,-0.000855275,,,,,,
4,31/10/1996,dark green,0.006234834,,,,,,
4,01/11/1996,dark green,-0.002126845,,,,,,
4,04/11/1996,dark green,0.004205864,,,,,,
4,05/11/1996,dark green,0.010484958,,,,,,
4,06/11/1996,dark green,0.014633002,,,,,,
4,07/11/1996,dark green,0.004223074,,,,,,
4,08/11/1996,dark green,0.004356466,,,,,,
4,11/11/1996,dark green,0.001436726,,,,,,
4,12/11/1996,dark green,-0.003156295,,,,,,
4,13/11/1996,dark green,0.002151992,,,,,,
4,14/11/1996,dark green,0.006496793,,,,,,
4,15/11/1996,dark green,0.002364503,,,,,,
4,18/11/1996,dark green,-0.000813394,,,,,,
4,19/11/1996,dark green,0.006973967,,,,,,
4,20/11/1996,dark green,0.002411932,,,,,,
4,21/11/1996,dark green,-0.001613028,,,,,,
4,22/11/1996,dark green,0.008051135,,,,,,
4,25/11/1996,dark green,0.011085503,,,,,,
4,26/11/1996,dark green,-0.001413428,,,,,,
4,27/11/1996,dark green,-0.001269938,,,,,,
4,29/11/1996,dark green,0.002675523,,,,,,
4,02/12/1996,dark green,-0.000607675,,,,,,
4,03/12/1996,dark green,-0.010944232,,,,,,
4,04/12/1996,dark green,-0.004249818,,,,,,
