Date,stage,GSPC,SHY,IEF,TLT,GLD,DBC,IGLB
30/04/2013,dark green,0.0024849,-0.000118118,-0.000183846,0.000569405,0.00330289,-0.007555721,-0.000319204
01/05/2013,dark green,-0.009307884,0.000201197,0.003266061,0.01027273,-0.011627118,-0.017891173,0.008170566
02/05/2013,dark green,0.009407983,-0.000118402,0,-0.001289829,0.005740186,0.012790644,0.001747662
03/05/2013,dark green,0.010534667,-0.000354955,-0.00852793,-0.0235767,0.001197845,0.011098468,-0.012848799
06/05/2013,dark green,0.001907779,0,-0.001295241,-0.002480853,0.000422251,0.001135492,-0.002570889
07/05/2013,dark green,0.00523027,0,-0.001389015,-0.003896232,-0.012451559,-0.003402612,-0.003866538
08/05/2013,dark green,0.004139081,0.000118556,0.001205344,0.00158083,0.014816938,0.004552306,0.00307278
09/05/2013,dark green,-0.003687104,-0.000118542,-0.000184387,-0.002575695,-0.011582262,-0.00037764,-0.001289885
10/05/2013,dark green,0.004321655,-0.000118262,-0.005651978,-0.010746529,-0.008593079,-0.004533462,-0.009686899
13/05/2013,dark green,4.28898E-05,-0.000236945,-0.001770528,-0.007663433,-0.008381184,-0.004554108,-0.005053514
14/05/2013,dark green,0.010142153,0,-0.004012917,-0.010861392,-0.004478763,-0.003431151,-0.004588191
15/05/2013,dark green,0.005114136,0.0001185,0.002624042,0.006691154,-0.023075196,-0.002295309,0.004443897
16/05/2013,dark green,-0.005009741,0.000236777,0.004766531,0.010397529,-0.004011057,-0.00115037,0.00557217
17/05/2013,dark green,0.010300097,-0.000236721,-0.005395109,-0.012651671,-0.022522105,0.004990428,-0.004725794
20/05/2013,dark green,-0.000707618,0.000118486,-0.00074848,-0.001196464,0.030899425,0.006493516,0.00049085
21/05/2013,dark green,0.001722386,0,0.002621017,0.007868453,-0.016577785,-0.005692542,0.005073815
22/05/2013,dark green,-0.008273657,-0.000355417,-0.007935161,-0.014849874,-0.00707407,-0.004580181,-0.012701442
23/05/2013,dark green,-0.002923832,0.000237029,0.001034962,0.004737312,0.020236457,0.004601255,0.002639005
24/05/2013,dark green,-0.000551365,-0.000236973,0.000375846,0.001371408,-0.006314584,-0.00381683,0.002467629
28/05/2013,dark green,0.006340982,-0.000710596,-0.011745668,-0.025342053,-0.002018459,0.009195459,-0.020348177
29/05/2013,dark green,-0.007047982,0,0.004088763,0.011243771,0.010038177,-0.006454071,-0.001340104
30/05/2013,dark green,0.003670344,0.000237492,9.45921E-05,-0.002432515,0.01386928,0,-0.002012255
31/05/2013,dark green,-0.014307242,-0.000118767,-0.002745872,-0.003395811,-0.020336494,-0.011845579,-0.005714698
03/06/2013,dark green,0.005935989,0.000320051,0.001445116,0.005299141,0.019339877,0.012374197,-0.000678996
04/06/2013,dark green,-0.005510807,0,-0.002563685,-0.009234969,-0.009376594,0.003819746,-0.007131243
05/06/2013,dark green,-0.013779733,0.000118253,0.004854255,0.013805732,0.002144558,-0.004566164,-0.001881228
06/06/2013,dark green,0.008490294,-0.000118239,0.001231768,-0.000607307,0.007452734,0.003822666,0.004112455
07/06/2013,dark green,0.012831541,-0.000118449,-0.007757918,-0.017878508,-0.023804292,0.002284746,-0.00785028
10/06/2013,dark green,-0.000346813,-0.000355388,-0.002478637,-0.004772026,0.004952008,-0.003799428,-0.007224079
11/06/2013,dark green,-0.010153367,-0.000118407,0.002484796,0.011898239,-0.005151578,-0.008771841,-0.001732034
12/06/2013,dark green,-0.008369555,-0.000118911,-0.004481623,-0.014303235,0.00750469,0.001154278,-0.010239426
13/06/2013,dark green,0.014784291,0.000474328,0.007566976,0.015667726,-0.003798842,0.006533445,0.016131351
14/06/2013,dark green,-0.005885016,0.000710664,0.00133033,-0.002366565,0.005159168,0.004200033,0.003969358
17/06/2013,dark green,0.007567365,0,-0.002372693,-0.005271085,-0.004909532,0.00228142,-0.006531549
18/06/2013,dark green,0.007791158,0,-0.00057115,0.000529685,-0.012259844,0.001896794,-0.002422663
19/06/2013,dark green,-0.013851475,-0.001183926,-0.013710597,-0.010328303,-0.011655253,0.001514563,-0.013006714
20/06/2013,dark green,-0.025010351,-0.000118925,-0.00453683,-0.016412611,-0.053526288,-0.032514144,-0.016868752
21/06/2013,dark green,0.002669777,-0.000830124,-0.010570469,-0.016958494,0.011731429,-0.006252455,-0.023413842
24/06/2013,dark green,-0.012145016,-0.00047527,-0.002450015,0.004151458,-0.00895644,-0.004325633,-0.01262824
25/06/2013,dark green,0.009497272,-0.000117817,-0.001179362,-0.008911308,-0.003711766,0.000789881,0.004634391
26/06/2013,dark green,0.009590487,0.000474667,0.004033242,0.006489077,-0.042034521,-0.002762403,0.008855891
27/06/2013,dark green,0.006199831,0.000593396,0.005388427,0.010222442,-0.019783534,-0.000395722,0.017556205
28/06/2013,dark green,-0.004289562,-0.000118197,-0.0011691,0.006837409,0.027341712,-0.005146502,0.006829623
01/07/2013,dark green,0.005403748,0.000438577,0.000381024,0.002015267,0.016959086,0.006366906,0.00668633
02/07/2013,dark green,-0.000544908,0.000118944,0.000390442,-0.000634662,-0.008915993,0.003954092,0.004985849
03/07/2013,dark green,0.000824047,-0.00011893,-0.001952753,-0.002990249,0.005747562,0.009058747,-0.004606666
05/07/2013,dark green,0.010201732,-0.00106755,-0.016822962,-0.034088513,-0.021948001,-0.002341973,-0.025631672
08/07/2013,dark green,0.005251546,0.000712657,0.005869547,0.009693807,0.012024776,0.005086097,0.010960683
09/07/2013,dark green,0.007229671,-0.00011879,0.001681365,0.001025202,0.009287931,0.006228117,0.002349116
10/07/2013,dark green,0.000181593,0,-0.003554247,-0.007821336,0.002735817,0.003094822,-0.008653348
11/07/2013,dark green,0.01355425,0.000831038,0.010007765,0.011730431,0.027201332,0.005013447,0.019094342
12/07/2013,dark green,0.003086483,-0.000593232,-0.000784747,-0.000835113,-0.000885388,0.003837335,0.000891668
15/07/2013,dark green,0.00137488,0.000474612,0.003141454,0.00529207,0.000402828,-0.002675889,0.003922191
16/07/2013,dark green,-0.003708761,0.000118916,0.000489696,0.003416806,0.0057175,0.001149929,0.00444025
17/07/2013,dark green,0.002774047,0.000355821,0.004402323,0.001840595,-0.01257106,-0.000765764,0.001237743
18/07/2013,dark green,0.005032965,-0.000118369,-0.004675154,-0.012493608,0.005595219,0.004214592,-0.001589183
19/07/2013,dark green,0.00161005,0.00047412,0.0054803,0.015814066,0.00887024,0.000762985,0.009373946
22/07/2013,dark green,0.002033026,0,-9.73864E-05,0.001465833,0.029813729,-0.000762404,0.001051605
23/07/2013,dark green,-0.001851937,-0.000119111,-0.001168057,-0.00420665,0.006752642,0.00152612,-0.0010505
24/07/2013,dark green,-0.003811222,-0.000473167,-0.006724094,-0.012672312,-0.017192223,-0.007999993,-0.010162752
25/07/2013,dark green,0.002556472,0.000592573,0.001471849,-0.000371725,0.009334757,-0.001152062,-0.002124515
26/07/2013,dark green,0.000828294,0.000118621,0.000881096,0.006140597,0.000854905,-0.006151493,0.003192834
29/07/2013,dark green,-0.003736038,-0.000118607,-0.00205533,-0.007305365,-0.002407187,-0.000386844,-0.005658789
30/07/2013,dark green,0.000373817,0.000118621,-0.000293986,-0.000372752,-0.002724419,-0.003483013,0.000711253
31/07/2013,dark green,-0.00013641,0,0.000686665,0.003634543,-0.001248798,0.006990373,0.001421979
01/08/2013,dark green,0.01254057,-0.000379248,-0.008826255,-0.019268536,-0.01055016,0.002313898,-0.013521922
02/08/2013,dark green,0.001640458,0.00071142,0.008518457,0.011010235,-0.001974568,-0.00384767,0.00595976
05/08/2013,dark green,-0.001479835,-0.000118861,-0.003143014,-0.007698914,-0.005223201,-0.005021193,-0.005206619
06/08/2013,dark green,-0.005723034,-0.000118581,0.000296137,0.002933138,-0.013762894,-0.008152243,0.000360403
07/08/2013,dark green,-0.003805865,0.000237485,0.003643917,0.007452329,0.001451967,-0.00665363,0.005954291
08/08/2013,dark green,0.00388545,0,0.001472166,0.002715094,0.021828426,0.005122169,-0.000180043
09/08/2013,dark green,-0.00356996,-0.000237429,0.000686216,0.001587654,0,0.007056062,0.001973825
12/08/2013,dark green,-0.001152921,0,-0.001958862,-0.006805797,0.017893775,0.012066906,-0.006086813
13/08/2013,dark green,0.002776056,-0.000473598,-0.009026568,-0.014455988,-0.0107644,-0.000384536,-0.009546506
14/08/2013,dark green,-0.005176618,0,0.000890783,0.00152374,0.009863802,0.008080024,-0.000908777
15/08/2013,dark green,-0.014281602,-0.000356544,-0.005539488,-0.013504155,0.020852732,0.009541963,-0.009465742
16/08/2013,dark green,-0.003304595,0.000119283,-0.003879052,-0.003471009,0.006758291,0.000378068,-0.00551187
19/08/2013,dark green,-0.005900302,-0.000237066,-0.004294014,-0.00870643,-0.004299346,-0.001133775,-0.008869473
20/08/2013,dark green,0.003821195,0.000237122,0.005415541,0.007709964,0.003333099,-0.001891845,0.004288274
21/08/2013,dark green,-0.005779603,-0.000593105,-0.006284262,-0.010943056,-0.002868929,-0.001137214,-0.005569548
22/08/2013,dark green,0.008619376,-0.000355466,-0.000401676,0.010182394,0.005603016,0.000379577,0.002613828
23/08/2013,dark green,0.003947011,0,0.005623933,0.01085616,0.015736739,0.007966609,0.010612446
26/08/2013,dark green,-0.004039658,0.000355592,0.001996795,0.004985708,0.004077117,0.005645407,0.002578539
27/08/2013,dark green,-0.015874195,0.000474118,0.005680924,0.01259482,0.009597661,0.009730514,0.005329286
28/08/2013,dark green,0.002747646,-0.000591901,-0.004062846,-0.008103562,-0.000292456,0.001482637,0.001096927
29/08/2013,dark green,0.001963402,0.000236449,0.000994644,0.007979382,-0.006144478,-0.010362661,0.002373064
30/08/2013,dark green,-0.003174318,0.000118736,-0.001888511,-0.001130964,-0.009199971,-0.002991816,0.002004484
03/09/2013,dark green,0.004164222,-0.000379322,-0.005675457,-0.014104607,0.013370994,0.005251259,-0.007887688
04/09/2013,dark green,0.008116953,-0.000949843,-0.003310413,-0.002206422,-0.012901294,-0.008582003,-0.003864701
05/09/2013,dark green,0.001209863,-0.000949961,-0.007648611,-0.013943774,-0.018268281,-0.002258163,-0.011638387
06/09/2013,dark green,5.44312E-05,0.000950864,0.006085331,0.004973447,0.014750356,0.005658184,0.002056108
09/09/2013,dark green,0.009992881,0.000237859,0.002015727,0.000485435,-0.001788969,-0.006376603,0.008580161
10/09/2013,dark green,0.007345789,-0.000355966,-0.004627489,-0.006983761,-0.0162049,-0.009060005,-0.008137435
11/09/2013,dark green,0.003052284,0.000474987,0.005053279,0.008888741,-0.000303694,0.001523869,0.006339857
12/09/2013,dark green,-0.003380415,0,0.000100873,-0.001355206,-0.030599839,0.004944795,-0.001296865
13/09/2013,dark green,0.00271468,0,0.001306938,0.00387735,0.001174916,-0.003027978,0.005751248
16/09/2013,dark green,0.005693153,0.000712634,0.002209231,-0.006662908,-0.010718219,-0.012528495,-0.004796214
17/09/2013,dark green,0.004217739,0.000355965,0.002004499,0.00826335,0.000395438,-0.010380668,0.008896945
18/09/2013,dark green,0.012177673,0.001305231,0.012399196,0.012342008,0.043557269,0.02175603,0.011758677
19/09/2013,dark green,-0.001842954,-0.000355668,-0.003456401,-0.005905023,-0.001969506,-0.003802243,-0.004903117
20/09/2013,dark green,-0.007216886,0.000118402,0.000991069,0.005269374,-0.02876661,-0.009160362,0.003102052
23/09/2013,dark green,-0.004719586,0.000237365,0.003762667,0.007339668,-0.003204095,-0.007318878,0.004547867
24/09/2013,dark green,-0.002597143,0.00011836,0.003650047,0.010785467,0.000862412,-0.000388044,0.005614356
25/09/2013,dark green,-0.002739466,0.000355332,0.002752228,0.002059443,0.008851555,0.001552703,0.003061272
26/09/2013,dark green,0.003485426,-0.00047351,-0.002156567,-0.007006116,-0.007764519,0.007751936,0.00287286
27/09/2013,dark green,-0.004073801,0.000592389,0.001374954,0.002446062,0.009233902,-0.004999949,-0.001432992
30/09/2013,dark green,-0.006029231,0.00023658,0.001667742,-0.001501204,-0.006125521,-0.004251986,-0.004660543
01/10/2013,dark green,0.007998543,-0.000261097,-0.002226214,-0.003034112,-0.028007463,-0.006599388,-0.001862311
02/10/2013,dark green,-0.00066667,0.000118881,0.001671207,0.00151139,0.019825037,0.009769418,0.00489076
03/10/2013,dark green,-0.008979415,0,0.001374069,-0.001603759,0.000944457,-0.001548048,-0.002523518
04/10/2013,dark green,0.007053224,-0.000354837,-0.002744454,-0.000756473,-0.005110878,0.00310082,0
07/10/2013,dark green,-0.008506362,0,0.000884614,0.004067817,0.008772628,0.006955183,0.003253009
08/10/2013,dark green,-0.012332079,-0.000829324,-0.000490825,0.000282324,-0.001880272,0.003453533,-0.000360284
09/10/2013,dark green,0.000573906,0.000355551,-0.001768271,-0.008005485,-0.010125596,-0.007265776,-0.003424224
10/10/2013,dark green,0.021830497,0,-0.002165388,0.001614213,-0.014590469,0.012711962,0.005063912
11/10/2013,dark green,0.006286271,0,0.001479183,-0.000285037,-0.013438466,-0.005325314,-0.000719854
14/10/2013,dark green,0.004074721,-0.000355425,-0.003347643,-0.008059381,0.001876047,-0.000382405,-0.004681648
15/10/2013,dark green,-0.007063723,0.000355551,0.000198097,-0.000668956,0.007327213,-0.003443039,0.002532677
16/10/2013,dark green,0.013827532,0.000355719,0.004840326,0.012530288,-0.001535622,0.007677616,0.005594056
17/10/2013,dark green,0.006743953,0.000354613,0.005701536,0.009070064,0.03140681,-0.005333279,0.012380828
18/10/2013,dark green,0.006548756,0,9.72132E-05,0.002152888,-0.004473393,0.005744942,-0.001772556
21/10/2013,dark green,9.17363E-05,0,-0.000683719,-0.003176202,0.001024871,-0.002284895,-0.000355103
22/10/2013,dark green,0.005737513,0.000829912,0.00694477,0.011153003,0.018585548,-0.001145026,0.009769171
23/10/2013,dark green,-0.004724557,-0.000355074,0.001748519,0.003892233,-0.005025467,-0.015284671,0.001582875
24/10/2013,dark green,0.003258135,-0.000118433,-0.002036908,-0.003877143,0.009402374,0.000388044,-0.002985695
25/10/2013,dark green,0.004394844,0.000236991,0.001749029,0.003707445,0.004311107,0.003103225,0.002994636
28/10/2013,dark green,0.001329699,0.000236641,-0.000970006,-0.003417205,0.000766449,0.00386686,-0.000878184
29/10/2013,dark green,0.005584195,0,0.001359481,0.001297743,-0.006050807,-0.002696429,-0.001406179
30/10/2013,dark green,-0.004875923,0,-0.00261756,-0.006015736,-0.001309996,0.003089965,-0.002816034
31/10/2013,dark green,-0.003839381,0.000118391,-0.001166902,0.002141646,-0.014351914,-0.008471303,-0.003353917
01/11/2013,dark green,0.002903421,-0.000366674,-0.005546131,-0.010824323,-0.006184445,-0.012427135,-0.006189076
04/11/2013,dark green,0.003570559,0.000236449,0.001960251,0.000941745,-0.001102791,-0.004325633,-0.001074266
05/11/2013,dark green,-0.002805588,0,-0.004500416,-0.011948425,-0.001971453,-0.002764663,-0.009853073
06/11/2013,dark green,0.00426554,0.000236588,0.003046946,0.000476473,0.005056885,0.000792149,0.003257013
07/11/2013,dark green,-0.013182772,0.000235945,0.00264519,0.008470325,-0.008176047,-0.007123076,0.002524483
08/11/2013,dark green,0.01342756,-0.000708647,-0.011237196,-0.024066105,-0.014901751,0.005579934,-0.017089062
11/11/2013,dark green,0.000722932,0.000236449,-0.000494126,-0.003771077,-0.003298971,0.004359845,-0.002928285
12/11/2013,dark green,-0.002370392,-0.000236393,-0.000889867,0.004659437,-0.011463678,-0.00670877,0.004221649
13/11/2013,dark green,0.008095344,0,0.004156324,0.003670976,0.003266653,0.004370394,0.002558922
14/11/2013,dark green,0.004837259,0.000591806,0.004829337,0.006161272,0.011558796,0.004351144,0.000912
15/11/2013,dark green,0.004222034,0,-0.000784545,0.002009371,0.000402375,-0.001575408,0.006011007
18/11/2013,dark green,-0.003698198,0.000473204,0.003532831,0.006015225,-0.011422122,-0.006706046,0.007241923
19/11/2013,dark green,-0.002042965,-0.000355762,-0.003715929,-0.007593315,0.000406797,-0.001588624,-0.005212991
20/11/2013,dark green,-0.003635611,0.000119216,-0.005497984,-0.017023382,-0.02301744,0.000795537,-0.011022315
21/11/2013,dark green,0.008128565,0.000472897,0.000888374,0.001653939,-0.001498504,0.012718628,0.000730574
22/11/2013,dark green,0.004961458,-0.000236141,0.002860105,0.009325122,-0.000166785,0.003139685,0.00620759
25/11/2013,dark green,-0.001263342,0,0.000786444,0.002887138,0.00450301,-0.00117362,0.001814521
26/11/2013,dark green,0.000149805,0.000118001,0.002162065,0.003742394,-0.005312962,-0.000391769,0.003441801
27/11/2013,dark green,0.002485081,0,-0.002255113,-0.001720339,-0.003004512,0,-0.001985167
29/11/2013,dark green,-0.000785689,0.000118182,-0.000589601,0.000286474,0.010380025,-0.000391845,0.00524456
02/12/2013,dark green,-0.002719021,-0.000603157,-0.004294558,-0.007777167,-0.025849173,-0.001175997,-0.006714665
03/12/2013,dark green,-0.003192848,0.000236382,0.001780277,0.003677154,0.003231819,0.005886987,0.001092991
04/12/2013,dark green,-0.001303493,-0.000236326,-0.004542288,-0.00954536,0.0169549,0.001950896,-0.006734464
05/12/2013,dark green,-0.004339573,0.000118533,-0.002479715,-0.00282378,-0.013837913,-0.001168365,-0.002932241
06/12/2013,dark green,0.011237871,-0.000354775,0.000895665,0.004783868,0.002113271,0.003508813,0.004962512
09/12/2013,dark green,0.0018171,0,0.001191747,0.002331827,0.009869237,-0.003496545,0.002194562
10/12/2013,dark green,-0.003179659,0.000354901,0.004167727,0.007173179,0.017540916,0.003118953,0.007116854
11/12/2013,dark green,-0.011316874,-0.000354775,-0.003853995,-0.007699862,-0.007880472,0,-0.002355392
12/12/2013,dark green,-0.003770562,-0.000355585,-0.002877377,-0.003782537,-0.02126427,-0.009327615,-0.002543264
13/12/2013,dark green,-0.00010141,0.000236717,0.001492639,0.004868555,0.009214611,-0.003923144,0.003277847
16/12/2013,dark green,0.00632004,0,-0.000496805,-0.003682869,0.002596793,0.003150815,0.000363391
17/12/2013,dark green,-0.003100988,0.000236857,0.003180779,0.004473867,-0.008689121,-0.004711378,0.004172263
18/12/2013,dark green,0.016647964,0,-0.003765265,-0.005034046,-0.008765283,0.001972367,-0.00252917
19/12/2013,dark green,-0.000579929,-0.000591562,-0.004176496,-0.000972817,-0.02372248,0.002362258,-0.001087133
20/12/2013,dark green,0.004818728,-0.000354971,0.003095698,0.015388948,0.009754422,0.007855457,0.009610225
23/12/2013,dark green,0.00531812,-0.000118855,-0.003185635,-0.005659891,-0.003191329,0,-0.000358841
24/12/2013,dark green,0.002915747,-0.000355041,-0.003895623,-0.008007379,0.004585955,0.003117661,-0.001797048
26/12/2013,dark green,0.00474553,-0.000107157,-0.000864049,-0.003853152,0.005512484,0.001554062,-0.00354194
27/12/2013,dark green,-0.000336585,0.000473836,-0.000603309,-0.002840285,0.003255138,0.002715256,-0.003989929
30/12/2013,dark green,-0.000179254,0.000237246,0.002716265,0.006875172,-0.014771203,-0.005802725,0.005644647
31/12/2013,dark green,0.003959675,-0.00023719,-0.004514225,-0.006340141,0.0063264,-0.001556404,-0.003983619
02/01/2014,dark green,-0.008861913,0.000474982,0.003929661,0.003042874,0.016190124,-0.014419336,0.00763543
03/01/2014,dark green,-0.000332965,-0.000355847,-0.000602224,0,0.010932211,-0.006326625,0.004149609
06/01/2014,dark green,-0.002511767,0.000118266,0.002812279,0.004208456,0.001760408,0.00119378,0.003413416
07/01/2014,dark green,0.006081764,0,0.001602422,0.002534445,-0.005690379,-0.000794905,0.002327665
08/01/2014,dark green,-0.000212209,-0.000947781,-0.004898975,-0.002722302,-0.005891239,-0.00954652,-0.005716164
09/01/2014,dark green,0.000348309,0.000237317,0.002611781,0.005849235,0.002878398,-0.008032047,0.003413416
10/01/2014,dark green,0.002306687,0.000949043,0.008418727,0.011920888,0.015195028,0.006477666,0.007877937
13/01/2014,dark green,-0.012576217,0.000236351,0.002882519,0.004980486,0.006319595,-0.000402248,0.004263915
14/01/2014,dark green,0.010817972,-0.000236295,-0.003766373,-0.004575205,-0.009337277,0,-0.003715061
15/01/2014,dark green,0.005166188,-0.000355847,-0.00089481,-0.001052763,-0.001918389,0.002816873,-0.001243066
16/01/2014,dark green,-0.00134712,0.000237218,0.002787743,0.006708733,0.001086388,-0.00160512,0.001778005
17/01/2014,dark green,-0.003895175,0,0.002382563,0.004189335,0.009516649,0.001205775,0.003904536
21/01/2014,dark green,0.002773752,-0.000118924,-0.001089678,0.000758105,-0.010171201,0.002408647,0.00106028
22/01/2014,dark green,0.000574865,-0.000473401,-0.002776061,-0.002463026,-0.004260606,0.004805797,-0.002295699
23/01/2014,dark green,-0.008889577,0.000947936,0.006761206,0.014150259,0.021813898,-0.000797201,0.00265544
24/01/2014,dark green,-0.020875449,0.000355861,0.004049238,0.006461131,0.004105427,0.000398958,0.001234888
27/01/2014,dark green,-0.004876294,-0.000118546,-0.003049128,-0.006977824,-0.010875802,-0.006778319,-0.001586449
28/01/2014,dark green,0.006140652,0,0.001480096,0.002435852,-8.26901E-05,0.004817372,0.000883177
29/01/2014,dark green,-0.010209232,0.000709793,0.004729204,0.008225007,0.012567212,-0.000799033,-0.00017676
30/01/2014,dark green,0.011267045,-0.000117889,-0.000980433,-0.00287317,-0.022046253,-0.003998438,0.002647287
31/01/2014,dark green,-0.006465299,0.000473567,0.003925667,0.006693322,0.002671785,-0.001204323,0.002111883
03/02/2014,dark green,-0.02283192,0.000272143,0.005436031,0.012184843,0.010242347,0,0.005500533
04/02/2014,dark green,0.007641089,0.000117815,-0.003020091,-0.010611027,-0.002720094,0.007636578,-0.005435907
05/02/2014,dark green,-0.002028222,-0.000473256,-0.003615231,-0.009245604,0.002479569,0.001994474,-0.004936194
06/02/2014,dark green,0.012439793,0.000118834,-0.001863306,-0.004292835,-0.00041226,0.003980851,-0.000708682
07/02/2014,dark green,0.013301887,0.000236761,0.002653327,0.000843996,0.007670738,0.01149885,0.002304874
10/02/2014,dark green,0.001569235,-0.000236705,0.000489469,0.002808987,0.006138987,-0.005487988,0.001769025
11/02/2014,dark green,0.011062114,-0.000236663,-0.004406771,-0.005789732,0.011714956,0.00512411,-0.000176786
12/02/2014,dark green,-0.000269262,-0.000472852,-0.002360825,-0.005165868,0.00056288,0.001960764,-0.003885315
13/02/2014,dark green,0.005810025,0.000591002,0.004732824,0.005665081,0.008518827,0.005479473,0.006028304
14/02/2014,dark green,0.004809217,0,-0.000687006,0.000563499,0.013228175,0.003503349,0.000176071
18/02/2014,dark green,0.001158474,0.000355623,0.002455206,0.0022516,0.001966182,0.014352141,0.004933957
19/02/2014,dark green,-0.006524484,-0.000355497,-0.001959734,-0.004213421,-0.00886974,0.002676837,-0.002454774
20/02/2014,dark green,0.006031458,0.000118834,-0.001079201,-0.00244403,0.010533,0.001906997,0.000879147
21/02/2014,dark green,-0.001918723,0.000117941,0.001277301,0.005277964,-0.000156714,-0.002664609,0.00333675
24/02/2014,dark green,0.006186513,0,-0.000981252,-0.0025314,0.011051918,0.00419843,-0.001750631
25/02/2014,dark green,-0.001347682,-0.000117927,0.003438578,0.008928977,0.001705568,-0.004560957,0.005435815
26/02/2014,dark green,2.16999E-05,0.000472935,0.002936206,0.005309183,-0.00851332,-0.002672749,0.005580471
27/02/2014,dark green,0.004948083,-0.000118276,0.001171182,0.005467367,0.000702492,-0.003062831,0.004509565
28/02/2014,dark green,0.002782689,0,-0.000974671,0.000552739,-0.004524136,0.003456111,0.000517543
03/03/2014,dark green,-0.007378511,0.000567516,0.004946085,0.006675463,0.020921412,0.013777354,0.002668472
04/03/2014,dark green,0.015267701,-0.00082746,-0.0076843,-0.015041823,-0.012357055,-0.003774971,-0.007601981
05/03/2014,dark green,-5.3351E-05,0.00035545,0.001078645,0.002141821,0.001632007,-0.00833648,0.000696033
06/03/2014,dark green,0.001718408,-0.000591392,-0.004308296,-0.009849408,0.00993094,0.009170788,-0.006610783
07/03/2014,dark green,0.000538089,-0.000710383,-0.004327111,-0.006287625,-0.008296857,-0.004543687,-0.005429074
10/03/2014,dark green,-0.000463246,0.000118628,0.001086935,0.001416914,0.000309928,-0.008368265,0.001056509
11/03/2014,dark green,-0.005082139,0,0.000986443,0.002639624,0.005653184,0.000383579,0.001055579
12/03/2014,dark green,0.000305171,0.000355353,0.003942315,0.006960727,0.014631094,-0.002684022,0.002459775
13/03/2014,dark green,-0.011701095,0.000591588,0.005890295,0.013450779,0.003415393,-0.004613639,0.006135362
14/03/2014,dark green,-0.002821778,-0.000235831,9.76453E-05,0.000184185,0.00673171,0.005407514,-0.001916823
17/03/2014,dark green,0.009613635,-0.000355491,-0.00400118,-0.007464307,-0.010969246,-0.011141029,-0.002792801
18/03/2014,dark green,0.007219619,0.000236753,0.002449408,0.003620855,-0.007748437,0.00505053,0.003500709
19/03/2014,dark green,-0.006131649,-0.001656681,-0.00928501,-0.007770864,-0.019369154,-0.000386468,-0.002790394
20/03/2014,dark green,0.006040505,0.000118447,0.000196716,-0.001771016,-0.001795579,-0.004640475,0.000699505
21/03/2014,dark green,-0.002932671,0.000118041,0.001874072,0.010833914,0.004770848,0.000777069,0.003845275
24/03/2014,dark green,-0.00486471,-0.000473969,0.000393744,0.00711485,-0.01782518,-0.000388271,0.005571986
25/03/2014,dark green,0.00440394,0.000118867,-0.000590773,-0.003761848,0.00182282,0.006601951,0.000865986
26/03/2014,dark green,-0.007000319,0.000711451,0.004234906,0.007827392,-0.007910766,-0.000771597,0.005881847
27/03/2014,dark green,-0.001900084,-0.000118474,0.00098036,0.005025704,-0.006538612,0.008880219,0.002924586
28/03/2014,dark green,0.004640222,0,-0.003526596,-0.005637073,-0.000240779,0.000382773,-0.002743947
31/03/2014,dark green,0.007924102,0.000592247,9.87013E-05,-0.002468233,-0.007626823,-0.000765028,-0.000516398
01/04/2014,dark green,0.007039349,-0.000580651,-0.002068464,-0.008546195,-0.001779801,-0.012251249,0.000379919
02/04/2014,dark green,0.002853326,-0.000354875,-0.004342689,-0.005746858,0.00753708,-0.002325558,0.001036374
03/04/2014,dark green,-0.00112645,0.000236373,0.000694163,0.004381554,-0.003217515,0.008158502,-0.001035301
04/04/2014,dark green,-0.012537288,0.000830096,0.006141349,0.00668297,0.013315054,0.004624306,0.004661511
07/04/2014,dark green,-0.010750113,0.000118403,0.002362571,0.005993003,-0.005256001,-0.002301472,0.004983857
08/04/2014,dark green,0.003750554,0.000118389,0.001374437,0.002382567,0.009446742,0.011533983,0.001368539
09/04/2014,dark green,0.010918213,0.000473109,-0.000293823,-0.004937318,0.001824121,0.002660558,-0.000512792
10/04/2014,dark green,-0.020884796,0.000592767,0.00421864,0.009281155,0.005462337,0.000379146,0.005808773
11/04/2014,dark green,-0.009486774,-0.000118835,0.002051551,0.008101713,-0.000629886,-0.004547205,0.002039388
14/04/2014,dark green,0.008217286,-0.000118556,-0.00155996,-0.002618476,0.007248075,0.009135953,0.001525296
15/04/2014,dark green,0.006757308,0,0.001172098,0.006247861,-0.018459137,0.000754351,0.003216051
16/04/2014,dark green,0.010488491,-0.000355124,-0.001560568,0.001259353,0.000398462,0.00188464,-0.002699535
17/04/2014,dark green,0.001363853,-0.000235856,-0.005665707,-0.010963709,-0.006292822,0.002257387,-0.00338435
21/04/2014,dark green,0.003775124,0,-0.000196812,-0.000818149,-0.004088193,-0.003378418,-0.00016953
22/04/2014,dark green,0.004092139,-0.000473778,-0.000393099,0.00336491,-0.003702504,-0.00037657,0.003395885
23/04/2014,dark green,-0.002213314,0.000474003,0.002556276,0.005710097,-0.00016155,-0.000753572,0.003553199
24/04/2014,dark green,0.00171696,-0.000237085,-0.000294941,0.001893083,0.006464088,0.006033121,0.001348681
25/04/2014,dark green,-0.008096391,0.000118179,0.001373583,0.001439026,0.006984608,-0.004122897,-0.00016816
28/04/2014,dark green,0.003236036,0,-0.001469506,-0.004850393,-0.00438494,-0.003387318,-0.002526259
