date,Close
03/01/2007 10:00,22.55129657
03/01/2007 11:00,22.38321237
03/01/2007 12:00,22.39255038
03/01/2007 13:00,22.37387436
03/01/2007 14:00,22.30850828
03/01/2007 15:00,22.17777613
03/01/2007 16:00,22.26181822
04/01/2007 10:00,21.98167789
04/01/2007 11:00,21.88829778
04/01/2007 12:00,21.95366386
04/01/2007 13:00,21.92564983
04/01/2007 14:00,21.73888961
04/01/2007 15:00,21.69219955
04/01/2007 16:00,21.63617149
05/01/2007 10:00,21.54279138
05/01/2007 11:00,21.4774253
05/01/2007 12:00,21.4774253
05/01/2007 13:00,21.49610132
05/01/2007 14:00,21.58014342
05/01/2007 15:00,21.66418552
05/01/2007 16:00,21.5614674
08/01/2007 10:00,21.91631182
08/01/2007 11:00,21.75756563
08/01/2007 12:00,21.51477734
08/01/2007 13:00,21.57080541
08/01/2007 14:00,21.53345337
08/01/2007 15:00,21.63617149
08/01/2007 16:00,21.68286154
09/01/2007 10:00,21.29066508
09/01/2007 11:00,21.3093411
09/01/2007 12:00,21.31867911
09/01/2007 13:00,21.58014342
09/01/2007 14:00,21.50543933
09/01/2007 15:00,21.49610132
09/01/2007 16:00,21.44941127
10/01/2007 10:00,21.34669315
10/01/2007 11:00,21.19728497
10/01/2007 12:00,21.33735514
10/01/2007 13:00,21.3093411
10/01/2007 14:00,21.33735514
10/01/2007 15:00,21.15993293
10/01/2007 16:00,21.15993293
11/01/2007 10:00,21.30000309
11/01/2007 11:00,21.46808729
11/01/2007 12:00,21.24397503
11/01/2007 13:00,21.13191889
11/01/2007 14:00,20.99184873
11/01/2007 15:00,20.95449668
11/01/2007 16:00,20.97317271
12/01/2007 10:00,21.16927094
12/01/2007 11:00,21.19728497
12/01/2007 12:00,21.34669315
12/01/2007 13:00,21.30000309
12/01/2007 14:00,21.6455095
12/01/2007 15:00,21.60815745
12/01/2007 16:00,21.58948143
16/01/2007 10:00,21.48676331
16/01/2007 11:00,21.21596099
16/01/2007 12:00,21.17860895
16/01/2007 13:00,21.15059492
16/01/2007 14:00,20.92648265
16/01/2007 15:00,20.95449668
16/01/2007 16:00,21.05721481
17/01/2007 10:00,21.03853878
17/01/2007 11:00,21.01052475
17/01/2007 12:00,21.11324287
17/01/2007 13:00,21.31867911
17/01/2007 14:00,21.19728497
17/01/2007 15:00,21.37470718
17/01/2007 16:00,21.3093411
18/01/2007 10:00,21.45874928
18/01/2007 11:00,20.94515867
18/01/2007 12:00,21.07589083
18/01/2007 13:00,21.06655282
18/01/2007 14:00,21.01052475
18/01/2007 15:00,21.12258088
18/01/2007 16:00,21.07589083
19/01/2007 10:00,21.225299
19/01/2007 11:00,21.26265105
19/01/2007 12:00,21.36536917
19/01/2007 13:00,21.35603116
19/01/2007 14:00,21.38404519
19/01/2007 15:00,21.43073525
19/01/2007 16:00,21.38404519
22/01/2007 10:00,21.43073525
22/01/2007 11:00,21.71087558
22/01/2007 12:00,21.60815745
22/01/2007 13:00,21.43073525
22/01/2007 14:00,21.43073525
22/01/2007 15:00,21.32801712
22/01/2007 16:00,21.31867911
23/01/2007 10:00,21.68286154
23/01/2007 11:00,21.70153756
23/01/2007 12:00,21.74822762
23/01/2007 13:00,21.77624165
23/01/2007 14:00,21.74822762
23/01/2007 15:00,22.02836795
23/01/2007 16:00,22.00969193
24/01/2007 10:00,21.94432585
24/01/2007 11:00,21.67352353
24/01/2007 12:00,21.73888961
24/01/2007 13:00,21.87895977
24/01/2007 14:00,21.87895977
24/01/2007 15:00,21.96300187
24/01/2007 16:00,21.96300187
25/01/2007 10:00,22.05638198
25/01/2007 11:00,21.95366386
25/01/2007 12:00,21.95366386
25/01/2007 13:00,21.84160773
