date,Close
03/01/2007 10:00,56.5059976
03/01/2007 11:00,56.30330823
03/01/2007 12:00,56.15762524
03/01/2007 13:00,56.25263588
03/01/2007 14:00,56.29064014
03/01/2007 15:00,56.417321
03/01/2007 16:00,56.43632313
04/01/2007 10:00,56.52499973
04/01/2007 11:00,56.63267846
04/01/2007 12:00,56.75302528
04/01/2007 13:00,56.73402315
04/01/2007 14:00,56.72135507
04/01/2007 15:00,56.68335081
04/01/2007 16:00,56.73402315
05/01/2007 10:00,56.34764653
05/01/2007 11:00,56.3286444
05/01/2007 12:00,56.3729827
05/01/2007 13:00,56.37931674
05/01/2007 14:00,56.44265717
05/01/2007 15:00,56.53766782
05/01/2007 16:00,56.5059976
08/01/2007 10:00,56.42365504
08/01/2007 11:00,56.5059976
08/01/2007 12:00,56.48066143
08/01/2007 13:00,56.49966356
08/01/2007 14:00,56.53766782
08/01/2007 15:00,56.54400186
08/01/2007 16:00,56.57567208
09/01/2007 10:00,56.59467421
09/01/2007 11:00,56.51233165
09/01/2007 12:00,56.58834016
09/01/2007 13:00,56.58834016
09/01/2007 14:00,56.59467421
09/01/2007 15:00,56.63267846
09/01/2007 16:00,56.62001038
10/01/2007 10:00,56.40465292
10/01/2007 11:00,56.36664866
10/01/2007 12:00,56.41098696
10/01/2007 13:00,56.39198483
10/01/2007 14:00,56.3729827
10/01/2007 15:00,56.37931674
10/01/2007 16:00,56.35398057
11/01/2007 10:00,56.21463163
11/01/2007 11:00,56.15762524
11/01/2007 12:00,56.13228907
11/01/2007 13:00,56.1956295
11/01/2007 14:00,55.94860182
11/01/2007 15:00,56.05628055
11/01/2007 16:00,55.99927416
12/01/2007 10:00,55.84092309
12/01/2007 11:00,55.80925287
12/01/2007 12:00,55.80925287
12/01/2007 13:00,55.80291883
12/01/2007 14:00,55.76491457
12/01/2007 15:00,55.75858053
12/01/2007 16:00,55.72691031
16/01/2007 10:00,55.82192096
16/01/2007 11:00,55.80291883
16/01/2007 12:00,55.81558692
16/01/2007 13:00,55.79658479
16/01/2007 14:00,55.84725713
16/01/2007 15:00,55.84092309
16/01/2007 16:00,55.88526139
17/01/2007 10:00,55.87892735
17/01/2007 11:00,55.87892735
17/01/2007 12:00,55.85992522
17/01/2007 13:00,55.81558692
17/01/2007 14:00,55.71424223
17/01/2007 15:00,55.6509018
17/01/2007 16:00,55.6952401
18/01/2007 10:00,55.6509018
18/01/2007 11:00,55.70790819
18/01/2007 12:00,55.63189967
18/01/2007 13:00,55.75858053
18/01/2007 14:00,55.85359117
18/01/2007 15:00,55.86625926
18/01/2007 16:00,55.88526139
19/01/2007 10:00,55.75858053
19/01/2007 11:00,55.68890606
19/01/2007 12:00,55.76491457
19/01/2007 13:00,55.77758266
19/01/2007 14:00,55.72057627
19/01/2007 15:00,55.76491457
19/01/2007 16:00,55.74591244
22/01/2007 10:00,55.828255
22/01/2007 11:00,55.94226778
22/01/2007 12:00,55.8725933
22/01/2007 13:00,55.88526139
22/01/2007 14:00,55.89159543
22/01/2007 15:00,55.89792948
22/01/2007 16:00,55.86625926
23/01/2007 10:00,55.7395784
23/01/2007 11:00,55.70790819
23/01/2007 12:00,55.62556563
23/01/2007 13:00,55.63189967
23/01/2007 14:00,55.59389541
23/01/2007 15:00,55.54955711
23/01/2007 16:00,55.50521881
24/01/2007 10:00,55.53688902
24/01/2007 11:00,55.45454647
24/01/2007 12:00,55.50521881
24/01/2007 13:00,55.49255072
24/01/2007 14:00,55.50521881
24/01/2007 15:00,55.48621668
24/01/2007 16:00,55.49255072
25/01/2007 10:00,55.38487199
25/01/2007 11:00,55.30886348
25/01/2007 12:00,55.21385283
25/01/2007 13:00,55.16318049
25/01/2007 14:00,55.0618358
25/01/2007 15:00,55.12517623
25/01/2007 16:00,55.08083793
26/01/2007 10:00,54.95415707
26/01/2007 11:00,55.09984006
26/01/2007 12:00,55.09984006
26/01/2007 13:00,55.08083793
26/01/2007 14:00,54.99849537
26/01/2007 15:00,55.00482941
26/01/2007 16:00,55.02383154
29/01/2007 10:00,55.0618358
29/01/2007 11:00,55.02383154
29/01/2007 12:00,55.02383154
29/01/2007 13:00,54.94782303
29/01/2007 14:00,54.87814855
29/01/2007 15:00,54.92248685
29/01/2007 16:00,54.92248685
30/01/2007 10:00,54.98582728
30/01/2007 11:00,54.99216133
30/01/2007 12:00,55.02383154
30/01/2007 13:00,54.99849537
30/01/2007 14:00,54.98582728
30/01/2007 15:00,54.97949324
30/01/2007 16:00,54.98582728
31/01/2007 10:00,55.02383154
31/01/2007 11:00,55.18851666
31/01/2007 12:00,55.15684644
31/01/2007 13:00,55.15684644
31/01/2007 14:00,55.1505124
31/01/2007 15:00,55.37220391
31/01/2007 16:00,55.46088051
01/02/2007 10:00,55.69955754
01/02/2007 11:00,55.45788328
01/02/2007 12:00,55.40700449
01/02/2007 13:00,55.39428479
01/02/2007 14:00,55.36884539
01/02/2007 15:00,55.37520524
01/02/2007 16:00,55.36248555
02/02/2007 10:00,55.43244388
02/02/2007 11:00,55.56600071
02/02/2007 12:00,55.48968253
02/02/2007 13:00,55.43244388
02/02/2007 14:00,55.41972419
02/02/2007 15:00,55.43244388
02/02/2007 16:00,55.45152343
05/02/2007 10:00,55.57872041
05/02/2007 11:00,55.57872041
05/02/2007 12:00,55.53420147
05/02/2007 13:00,55.55328102
05/02/2007 14:00,55.52784162
05/02/2007 15:00,55.54692117
05/02/2007 16:00,55.53420147
06/02/2007 10:00,55.48968253
06/02/2007 11:00,55.55328102
06/02/2007 12:00,55.70591739
06/02/2007 13:00,55.73771664
06/02/2007 14:00,55.78223558
06/02/2007 15:00,55.82675452
06/02/2007 16:00,55.84583407
07/02/2007 10:00,55.89671286
07/02/2007 11:00,55.9539515
07/02/2007 12:00,56.02390984
07/02/2007 13:00,55.9666712
07/02/2007 14:00,56.00483029
07/02/2007 15:00,55.9921106
07/02/2007 16:00,56.01119014
08/02/2007 10:00,55.94759165
08/02/2007 11:00,55.9539515
08/02/2007 12:00,56.03026969
08/02/2007 13:00,56.02390984
08/02/2007 14:00,56.07478863
08/02/2007 15:00,56.06842878
08/02/2007 16:00,56.05570909
