date,Close
03/01/2007 10:00,104.937897
03/01/2007 11:00,105.1443806
03/01/2007 12:00,105.151755
03/01/2007 13:00,105.151755
03/01/2007 14:00,104.7535367
03/01/2007 15:00,103.7432421
03/01/2007 16:00,104.3110719
04/01/2007 10:00,104.1119627
04/01/2007 11:00,104.2815742
04/01/2007 12:00,104.3258207
04/01/2007 13:00,104.2889486
04/01/2007 14:00,104.2004557
04/01/2007 15:00,104.5396787
04/01/2007 16:00,104.473309
05/01/2007 10:00,103.8907303
05/01/2007 11:00,103.9644745
05/01/2007 12:00,103.7358677
05/01/2007 13:00,103.8538583
05/01/2007 14:00,103.8686071
05/01/2007 15:00,103.7211188
05/01/2007 16:00,103.8022374
08/01/2007 10:00,103.6400003
08/01/2007 11:00,103.5662562
08/01/2007 12:00,103.831735
08/01/2007 13:00,103.7284933
08/01/2007 14:00,104.0308442
08/01/2007 15:00,103.9792233
08/01/2007 16:00,104.1045883
09/01/2007 10:00,104.0677163
09/01/2007 11:00,104.1488348
09/01/2007 12:00,103.6473747
09/01/2007 13:00,103.6916212
09/01/2007 14:00,103.920228
09/01/2007 15:00,103.9792233
09/01/2007 16:00,104.0750907
10/01/2007 10:00,103.6252515
10/01/2007 11:00,103.9349768
10/01/2007 12:00,103.8907303
10/01/2007 13:00,103.9054792
10/01/2007 14:00,104.1193371
10/01/2007 15:00,104.1930813
10/01/2007 16:00,104.2741998
11/01/2007 10:00,104.7314134
11/01/2007 11:00,104.9673946
11/01/2007 12:00,105.0706364
11/01/2007 13:00,105.1001341
11/01/2007 14:00,104.9083993
11/01/2007 15:00,105.0116411
11/01/2007 16:00,104.9157738
12/01/2007 10:00,105.1665038
12/01/2007 11:00,105.0190155
12/01/2007 12:00,105.2402479
12/01/2007 13:00,105.4319827
12/01/2007 14:00,105.3951106
12/01/2007 15:00,105.3213665
12/01/2007 16:00,105.4319827
16/01/2007 10:00,105.6089686
16/01/2007 11:00,105.3877362
16/01/2007 12:00,105.4319827
16/01/2007 13:00,105.3582385
16/01/2007 14:00,105.3434897
16/01/2007 15:00,105.4319827
16/01/2007 16:00,105.4762291
17/01/2007 10:00,105.5131012
17/01/2007 11:00,105.4172338
17/01/2007 12:00,105.6458406
17/01/2007 13:00,105.7195848
17/01/2007 14:00,105.6532151
17/01/2007 15:00,105.490978
17/01/2007 16:00,105.4098594
18/01/2007 10:00,105.4983524
18/01/2007 11:00,105.2107503
18/01/2007 12:00,105.2697456
18/01/2007 13:00,105.2918688
18/01/2007 14:00,105.2844944
18/01/2007 15:00,104.9821435
18/01/2007 16:00,105.0485132
19/01/2007 10:00,105.1148829
19/01/2007 11:00,105.4246082
19/01/2007 12:00,105.3287409
19/01/2007 13:00,105.1960014
19/01/2007 14:00,105.2918688
19/01/2007 15:00,105.4172338
19/01/2007 16:00,105.402485
22/01/2007 10:00,105.3287409
22/01/2007 11:00,104.9083993
22/01/2007 12:00,104.8051576
22/01/2007 13:00,104.7092902
22/01/2007 14:00,104.8641529
22/01/2007 15:00,104.9305226
22/01/2007 16:00,104.8715273
23/01/2007 10:00,105.0190155
23/01/2007 11:00,104.9673946
23/01/2007 12:00,105.2549967
23/01/2007 13:00,105.4246082
23/01/2007 14:00,105.4172338
23/01/2007 15:00,105.1001341
23/01/2007 16:00,105.2697456
24/01/2007 10:00,105.4983524
24/01/2007 11:00,105.6827127
24/01/2007 12:00,105.6974615
24/01/2007 13:00,105.7122104
